Concepto,Respuesta,Codigo
cantina,barra,mobiliario
cantina,establecimiento bebidas alcohólicas,bebida_alcoholica
camisón,camisa,vestimenta
camisón,ropa masculina,vestimenta
camisón,ropa feminina,vestimenta
camisón,dormir,dormir
camisón,pijama,vestimenta
camisón,descanso,descanso
camisón,prenda holgada,comodidad
camisón,prenda casa,intimidad
camisón,variación pijama,vestimenta_de_dormir
aullido,maullar,sonido_agudo
aullido,ruido,sonido_agudo
aullido,sonido molesto gato,sonido_agudo
aullido,sonidos animal,sonido_agudo
aullido,llanto,angustia
aullido,reclamo,malestar
aullido,llamar atención,socorro
aullido,tension,malestar
aullido,llorar,angustia
cazuela,comida tipica chilena,pais_latinoamericano
aguijón,espina,puntiagudo
aguijón,pua,puntiagudo
aguijón,pincho,penetrante
aguijón,aguja,aguja
aguijón,filoso,afilado
aguijón,abeja,insecto
aguijón,avispa,insecto
aguijón,abejorro,insecto
aguijón,insecto,insecto
aguijón,escorpión,aracnido
gatillo,pistola,arma_de_fuego
gatillo,masturbación,sexualidad
gatillo,desencadenó,consecuencias
gatillo,disparador,disparo
gatillo,palanca,palanca
gatillo,boton,boton
gatillo,pieza golpea bala,dispositivo_mecanico
aguante,perseverancia,motivacion
aguante,fuerza,fuerza
aguante,voluntad,motivacion
aguante,tolerar,tolerancia
aguante,resistencia,resistencia
aguante,apañe,acompanar
aguante,compromiso,compromiso
aguante,vigor,valentia
aguante,energia,energia
aguante,paciencia,paciencia
descaro,descarado,sinverguenza
descaro,cara raja,refran_popular
descaro,filtro,desinhibido
descaro,falta respeto,irrespetuoso
descaro,respeto,irrespetuoso
descaro,loco,locura
frenesí,momento,temporal
frenesí,desproporsion,exageracion
frenesí,locura,locura
frenesí,descontrol,descontrol
frenesí,pasión,pasion
frenesí,delirio,delirio
frenesí,enajenación,enajenacion
frenesí,exageración,exageracion
nitidez,claridad,claridad
nitidez,definición,definido
nitidez,limpieza,higiene
nitidez,transparencia,transparente
nitidez,brillo,iluminacion
nitidez,puro,pureza
atuendo,ropa,vestimenta
atuendo,outfit,vestimenta
atuendo,vestir,vestimenta
atuendo,vestimenta,vestimenta
atuendo,vestido,vestimenta
atuendo,chaqueta,vestimenta
atuendo,zapato,vestimenta
atuendo,formal,formalidad
atuendo,informal,despreocupacion
atuendo,estilo,tendencia
delicia,postre,postre
delicia,almuerzo,comida
delicia,comida,comida
delicia,rico,comida_sabrosa
delicia,satisfactorio,satisfecho
delicia,placentero,placer
delicia,sentimiento agradable,agradable
fealdad,feo,fealdad
fealdad,mala acción,irresponsabilidad
fealdad,defecto fisico,apariencia
fealdad,anomalia,anomalia
fealdad,irregularidad,irregular
fealdad,desprolijo,despreocupacion
fealdad,trabajo,torpe
soltura,suelto,libertad
soltura,habilidad,destreza
soltura,desenvoltura,desenvoltura
soltura,destreza,destreza
soltura,agilidad,destreza
soltura,rapidez,inmediatez
soltura,tranquilidad,tranquilidad
revuelo,mezclar,mezclar
revuelo,batir,mezclar
revuelo,agitar,agitacion
revuelo,remover,mezclar
revuelo,amalgamar,mezclar
revuelo,alboroto,descontrol
revuelo,perturbación,transformacion
revuelo,asombro,sorpresa
conjuro,bujeria,brujeria
conjuro,bruja,brujeria
conjuro,hechicera,magia
conjuro,magia,magia
conjuro,pelicula,pelicula
conjuro,terror,miedo
llanura,zanja,agujero
llanura,animales,animal
llanura,africa,continente
llanura,ambiente fauna diversa,diversidad
llanura,pasto verde,pastizal
llanura,seco,sequia
llanura,montañas,montanoso
llanura,diversos climas,clima
estatua,arte,arte
estatua,piedra,materia_prima
estatua,madera,madera
estatua,hecha dicersos materiales,material_construccion
estatua,escultor,artista
estatua,representa,representativo
estatua,historia,historia
monarca,opresión,represion
monarca,dinero,dinero
monarca,persona cre derecho,designado
monarca,dictadura,dictadura
monarca,castillos,castillo
monarca,reyes reinas,realeza
monarca,titulo nobiliario,titulos
monarca,revolucion,revuelta
cadáver,muerte,muerte
cadáver,persona muerta,difunto
cadáver,años,edad
cadáver,lla,muerte
cadáver,vida,muerte
cadáver,asesinato,crimen
cadáver,tiempo llego,finalizar
cadáver,organos,organo_cuerpo_humano
cadáver,descomposición,descomposicion
cadáver,podrido,descomposicion
poblado,gente,personas
poblado,poblacion,comunidad
poblado,lugar residencia,comunidad
poblado,pais,nacion
poblado,idioma comun,lenguas
poblado,rurales ciudad,rural
poblado,rurales ciudad,ciudad
poblado,chile comunas,conjunto
poblado,chile regiones,conjunto
capilla,religión,religion
capilla,culto,secta
capilla,fe,creencia
capilla,esperanza,motivacion
capilla,creencias,creencia
capilla,idiosincracia,indiosincracia
capilla,estupidez,estupidez
capilla,fantatismo,fanaticada
capilla,perdida tiempo,ocio
bandera,tela,material_textil
bandera,representa,identidad
bandera,pais,nacion
bandera,patría,nacion
bandera,nación,nacion
bandera,colores,colores
bandera,himno,himno
bandera,significado,simbolos
bandera,respeto,responsabilidad
bandera,identifica,identidad
planeta,planetas,variedad
planeta,espacio,espacio
planeta,forma esfera,circular
planeta,giran estrella,sistema_solar
planeta,satelites naturales,satelite_terrestre
planeta,planeta tierra,terrestre
planeta,vida,vida
planeta,ecosistema,medio_ambiente
planeta,fragiles,fragil
planeta,poseen gravedad,fuerza_fisica
capitán,alguien cargo,liderazgo
capitán,,poder
capitán,responsabilidad,responsabilidad
capitán,instruciones,guia
capitán,conocimiento,conocimiento
capitán,mandamas,liderazgo
capitán,equipo,compromiso
capitán,caso,obediencia
capitán,liderazgo,liderazgo
capitán,empatia,empatia
palacio,viven reyes reinas,castillo
palacio,realeza,realeza
palacio,arquitectura gotica,arquitectura
palacio,estructuras gigantes,estructura
palacio,hechos piedra,material_construccion
palacio,mitologia dragones,mitologia
palacio,torres,castillo
palacio,antiguos,antiguedad
palacio,modernos,modernidad
palacio,dinero,riqueza
detalle,minucioso,meticuloso
detalle,pulcro,higiene
detalle,prestar atención detalle,notorio
detalle,perfecionista,perfeccionismo
detalle,importancia,irrelevante
detalle,meticuloso,meticuloso
sanidad,lucides mental,salud_mental
sanidad,lugar limpio,higiene
sanidad,bienestar mental,salud_mental
sanidad,gente sanidad metal,enfermedad_psiquiatrica
sanidad,sanidad importante especial tiempos pandemia,bienestar
sanidad,pulcro,pureza
sanidad,desinfectado,desinfeccion
sanidad,medicina,disciplina_cientifica
sanidad,psicologia,disciplina_cientifica
sanidad,mente,mente
mandato,orden,imposicion
mandato,capitan,autoridad
mandato,cumplir,obediencia
mandato,jefe,jerarquia
mandato,presidente,presidente
entidad,empresa,empresa
entidad,persona juridica,juridico
entidad,entidad juridica,juridico
entidad,responsabilidad,responsabilidad
entidad,responsable,responsabilidad
reserva,propiedad persona,provisiones
reserva,,compartido
reserva,gente reservar opinion,opinion
reserva,gente reservada,introversion
reserva,guardar puesto,privilegios
reserva,guerdar alguien,almacenar
reserva,reservar derecho hablar,derechos
reserva,informacion,derechos
fortuna,plata,dinero
fortuna,riqueza,riqueza
fortuna,gente mata,avaricia
fortuna,gente vuelve egosita,individualista
fortuna,sirve,utilidad
fortuna,comprar,consumo
fortuna,trabajo duro,laborioso
fortuna,falta empatia,individualista
fortuna,corroe ambiente,perjuicios
regreso,volver destino,retorno
regreso,volver,retorno
regreso,trasladarse,movimiento
regreso,viene regreso,accion_fisica
entorno,habitacion,habitacion
entorno,planicie,paisaje
entorno,atento,capacidad_cognitiva
entorno,fijarse entorno,visibilidad
entorno,lugar fisico,ambiente
alcance,lograr,objetivos
alcance,cuesta,dificil
alcance,lograr,objetivos
alcance,distancia,aproximarse
alcance,facil llegar,accesible
alcance,brazo,cuerpo_humano
alcance,capacidad llegar,destino
alcance,esfuerzo,esfuerzo
alcance,alcance mano,accion_fisica
malicia,maldad,malefico
malicia,humano,malefico
malicia,muerte,muerte
malicia,avaricia,avaricia
malicia,enfermedad,enfermedad
salario,sueldo,remuneracion
salario,dinero,dinero
salario,mensualidad,remuneracion
salario,invertir,inversiones
salario,trabajo,oficio
salario,hijos,hijos
salario,mantención,manutencion
salario,acaba,agotable
salario,aumentar,ascenso
salario,depende cargo,puesto_laboral
aliento,oloroso,olfato
aliento,comida,comida
aliento,cepillo dientes,higiene
aliento,fresco,fresco
aliento,pasta dientes,higiene
aliento,hediondo,halitosis
aliento,boca,partes_del_rostro
aliento,estomago,organo_cuerpo_humano
aliento,digestion,digestion
aliento,mañana,ciclo_del_dia
crucero,barco,embarcacion
crucero,mar,oceano
crucero,paradas,detenciones
crucero,viajar,viaje
crucero,distintos lugares,viaje
crucero,marineros,tripulacion
crucero,pasajeros,pasajeros
crucero,titanic,pelicula
crucero,peligrosos,riesgoso
crucero,contaminan,contaminante
pupitre,asiento,mobiliario
pupitre,colegio,colegio
pupitre,escritorio,mobiliario
pupitre,estudiar,aprender
pupitre,clases,colegio
pupitre,atención,capacidad_cognitiva
pupitre,profesores,profesor
pupitre,educación,educacion
pupitre,libros,libros
pupitre,compañero,amistad
cantina,alcohol,bebida_alcoholica
cantina,happy hour,negocio
cantina,cerveza,bebida_alcoholica
cantina,junta amigos,amistad
cantina,bar,cantina
cantina,maquina musica,mobiliario
cantina,mesa pool,juego
cantina,musica vivo,musica
cantina,borrachos,embriaguez
cantina,peligroso noche,riesgoso
camisón,polera larga,vestimenta
camisón,blanco,color_claro
camisón,botones,vestimenta
camisón,plancha,vestimenta
camisón,atuendo estiloso,tendencia
camisón,laboratorio,laboratorios
camisón,manga larga,vestimenta
camisón,ancho,tamanos
camisón,fresco,fresco
camisón,facil manchar,suciedad
aullido,perro,animal_domestico
aullido,lobo,animal_salvaje
aullido,miedo,miedo
aullido,noche,ciclo_del_dia
aullido,luna,satelite_terrestre
aullido,hombre lobo,animal_mitologico
aullido,dolor,sufrimiento
aullido,extrañar,melancolia
aullido,comunicación,comunicacion
aullido,expresión,expresion
cazuela,pollo,ingredientes
cazuela,papa,verduras
cazuela,choclo,verduras
cazuela,invierno,estaciones_del_ano
cazuela,frio,temperatura
cazuela,comida abuela,abuelos
cazuela,liquido,liquido
cazuela,enfermos,remedios
cazuela,caliente,caliente
cazuela,sabrosa,comida_sabrosa
aguijón,abeja,insecto
aguijón,pinchazo,penetrante
aguijón,hinchazon,reaccion_corporal
aguijón,puntiagudo,puntiagudo
aguijón,veneno,venenoso
aguijón,doloroso,sufrimiento
aguijón,defensa,defenderse
aguijón,rompible,fragil
aguijón,muerte,muerte
aguijón,negro,color_oscuro
gatillo,pistolas,arma_de_fuego
gatillo,disparar,disparo
gatillo,corto tiempo,inmediatez
gatillo,diminutivo gato,diminutivo
gatillo,peliculas vaqueras,vaqueros
gatillo,distintos tipos armas,armamento
gatillo,detonante,explosion
gatillo,decisivo,determinacion
gatillo,oportunidad,oportunidad
gatillo,pequeño,pequeno
aguante,resistencia,resistencia
aguante,perseverancia,motivacion
aguante,problemas,resiliencia
descaro,telenovela,programa_tv
descaro,cachetada,golpear
descaro,mentira,mentir
descaro,verguenza,sinverguenza
descaro,estafa,estafador
descaro,arribista,desagrado
descaro,honesto,mentir
descaro,falso,falsedad
descaro,engaño,enganar
descaro,daño,lastimar
frenesí,exaltación,agitacion
frenesí,susto,miedo
frenesí,gritar,sonido_agudo
nitidez,definido,definido
nitidez,borroso,definido
nitidez,,claridad
nitidez,facil,visibilidad
nitidez,lentes ayudan,anteojos
nitidez,molesto mirar,agradable
nitidez,personas ven nitidamente,visibilidad_reducida
nitidez,calidad,calidad
nitidez,procesamiento,procesos
nitidez,conexion,conectar
atuendo,outfit,vestimenta
atuendo,temporada,temporal
atuendo,desfile moda,escenario
atuendo,modelo,oficio
atuendo,fotografia,fotografia
atuendo,ropa,vestimenta
atuendo,estilo,tendencia
atuendo,marca ropa,tendencia
atuendo,combinar,mezclar
atuendo,original,exclusivo
delicia,postre,postre
delicia,sabroso,sabor
delicia,rico,comida_sabrosa
delicia,pasteles,reposteria
delicia,dulces,dulce
delicia,comida,comida
delicia,italia,pais_europeo
delicia,cocinar amor,refran_popular
delicia,cariño,ternura
delicia,pasión,pasion
fealdad,malo,irresponsabilidad
fealdad,subjetiva,subjetivo
fealdad,daño decirlo,lastimar
fealdad,bonito,fealdad
fealdad,agradable vista,desagrado
fealdad,sicológica,capacidad_cognitiva
fealdad,alguien malo,malefico
fealdad,mentir,mentir
fealdad,física,apariencia
fealdad,desagradable,desagrado
soltura,apretado,comodidad
soltura,flexible,flexibilidad
soltura,dejar,despojo
soltura,agil,destreza
soltura,habil,destreza
soltura,seguridad,seguridad
soltura,amistoso,amistad
soltura,conversador,conservadurismo
soltura,desenvuelve,desenvoltura
soltura,practica,entrenamiento
revuelo,desorden,desorden
revuelo,alboroto,descontrol
revuelo,esperado,inesperado
revuelo,sorpresivo,sorpresa
revuelo,agradable,desagrado
revuelo,pasar,lastimar
revuelo,perturbar,transformacion
revuelo,molestar,desagrado
revuelo,llamar atención,notorio
revuelo,enfadar,frustacion
conjuro,brujas,brujeria
conjuro,película,pelicula
conjuro,hechizo,magia
conjuro,maldición,maldicion
conjuro,,poder
conjuro,hipnosis,sugestion
conjuro,controlar,planificar
conjuro,muñeca,peluche
conjuro,poseido,sobrenatural
conjuro,iglesia,iglesia
salario,pago,remuneracion
salario,sueldo,remuneracion
salario,dinero,dinero
salario,remuneración,remuneracion
salario,trabajo,oficio
salario,contrato,acuerdo
salario,precio,valoracion
salario,emolumento,remuneracion
salario,recompensa,recompensa
salario,,acuerdo
aliento,tufo,halitosis
aliento,respirar boca,respirar
aliento,impulso,motivacion
aliento,apoyo,acompanar
aliento,motivar,motivacion
aliento,olor,olfato
aliento,hálito,halitosis
aliento,animar,motivacion
aliento,exhalar,respirar
aliento,acompañar,acompanar
crucero,barco,embarcacion
crucero,viaje,viaje
crucero,vacaciones,vacaciones
crucero,mar,oceano
crucero,titanic,pelicula
crucero,oceano,oceano
crucero,piscinas,piscina
crucero,buffet,negocio
crucero,turismo,turistico
pupitre,mesa,mobiliario
pupitre,madera,madera
pupitre,escritorio,mobiliario
pupitre,mueble,mobiliario
pupitre,escuela,colegio
pupitre,usado alumnos,estudiante
pupitre,sala clases,colegio
pupitre,aprender,aprender
pupitre,apoyo libros,libros
pupitre,silla,mobiliario
cantina,cerveza,bebida_alcoholica
cantina,bar,cantina
cantina,borracho,embriaguez
cantina,alcohol,bebida_alcoholica
cantina,peleas,pelea
cantina,orina,desechos
cantina,lejano oeste,historia
cantina,camareras,oficio
cantina,establecimiento,negocio
cantina,mesa pool,juego
camisón,pijama,vestimenta_de_dormir
camisón,abuela,abuelos
camisón,dormir,dormir
camisón,acostarse,dormir
camisón,comodidad,comodidad
camisón,lencería,intimidad
camisón,encaje,vestimenta
camisón,ropa,vestimenta
camisón,,tamanos
camisón,algodón,material_textil
aullido,perro,animal_domestico
aullido,lobo,animal_salvaje
aullido,manada,grupo
aullido,grito,sonido_agudo
aullido,llamado,comunicacion
aullido,dolor,sufrimiento
aullido,bosque,paisaje
aullido,noche,ciclo_del_dia
aullido,soledad,soledad
aullido,sonido agudo,sonido_agudo
cazuela,choclo,verduras
cazuela,carne,ingredientes
cazuela,comida,comida
cazuela,sopa,liquido
cazuela,invierno,estaciones_del_ano
cazuela,comida casera,comida
cazuela,zapallo,verduras
cazuela,caliente,caliente
cazuela,almuerzo,comida
cazuela,llenador,satisfecho
aguijón,puntiagudo,puntiagudo
aguijón,dolor,sufrimiento
aguijón,afilado,afilado
aguijón,veneno,venenoso
aguijón,clavar,penetrante
aguijón,picadura,picor
aguijón,órgano insecto,organo_animal
aguijón,punzante,penetrante
aguijón,pinchazo,penetrante
aguijón,inflamación,reaccion_corporal
gatillo,pistola,arma_de_fuego
gatillo,inicio,comenzar
gatillo,partida,comenzar
gatillo,detonante,explosion
gatillo,instrumentó arma,dispositivo_mecanico
gatillo,palanca,palanca
gatillo,disparo,disparo
gatillo,explosión,explosion
gatillo,generalmente jala dedo índice,accion_fisica
gatillo,arma,armamento
aguante,soportar,resistencia
aguante,resistencia,resistencia
aguante,persistir,persistencia
aguante,ejercicio,ejercicio
aguante,resiliencia,resiliencia
aguante,constancia,accion_prolongada
aguante,energía,energia
aguante,rigor,resiliencia
aguante,tolerancia,tolerancia
aguante,firmeza,fuerza
descaro,atrevido,astucia
descaro,robo,robar
descaro,respeto,irrespetuoso
descaro,sinvergüenza,sinverguenza
descaro,inadecuado,inadecuado
descaro,vista,contextual
descaro,insolente,irrespetuoso
descaro,osado,valentia
descaro,temerario,temerario
descaro,acto haría,inmoral
frenesí,lujuria,lujos
frenesí,estasis,euforia
frenesí,descontrol,descontrol
frenesí,fiesta,fiesta
frenesí,locura,locura
frenesí,drogado,drogado
frenesí,exaltación,exageracion
frenesí,agitado,agitacion
frenesí,pelea,pelea
frenesí,provocado emociones,emociones
nitidez,,positivo
nitidez,alta definición,tecnologia
nitidez,claridad,claridad
nitidez,lentes,anteojos
nitidez,visible,visibilidad
nitidez,detallado,detallista
nitidez,pixeles,pixeles
nitidez,alta calidad,calidad
nitidez,definido,definido
nitidez,transparencia,transparente
atuendo,ropa,vestimenta
atuendo,vestirse,vestimenta
atuendo,moda,tendencia
atuendo,traje,vestimenta
atuendo,esmoquin,vestimenta
atuendo,gala,formalidad
atuendo,disfraz,disfraz
atuendo,vestido,vestimenta
atuendo,casual,espontaneo
atuendo,formal,formalidad
delicia,rico,comida_sabrosa
delicia,exquisito,comida_sabrosa
delicia,dulce,dulce
delicia,postre,postre
delicia,pasteles,reposteria
delicia,comida,comida
delicia,,beneficios
delicia,placer,placer
delicia,relajante,tranquilidad
delicia,gustos,preferencias
fealdad,horrible,horrorifico
fealdad,rasgos inadecuados,partes_del_rostro
fealdad,belleza,fealdad
fealdad,visualmente desagradable,desagrado
fealdad,subjetivo,subjetivo
fealdad,monstruo,monstruosidad
fealdad,deforme,deforme
fealdad,atractivo,repulsivo
fealdad,adjetivo,caracteristica
fealdad,repulsivo,repulsivo
soltura,suelta,libertad
soltura,flacidez,flacidez
soltura,fácil,facil
soltura,desenvolverse,desenvoltura
soltura,hiperlaxo,flexibilidad
soltura,agíl,destreza
soltura,destreza,destreza
soltura,hablar,elocuencia
soltura,tieso,flexibilidad
soltura,libre,libertad
revuelo,alboroto,descontrol
revuelo,revuelta,revuelta
revuelo,desorden,desorden
revuelo,manifestación,protesta
revuelo,volver volar,vuela
revuelo,agitación,agitacion
revuelo,impacto,impactar
revuelo,perturbación,transformacion
revuelo,conmoción,conmocion
revuelo,impresión,impactar
conjuro,monja,sacerdote
conjuro,hechizo,magia
conjuro,bruja,brujeria
conjuro,exorcismo,ritual
conjuro,maldición,maldicion
conjuro,embrujado,brujeria
conjuro,magia,magia
conjuro,pelicula,pelicula
conjuro,poción,liquido
conjuro,miedo,miedo
salario,dinero,dinero
salario,sueldo,remuneracion
salario,trabajo,oficio
salario,esfuerzo,esfuerzo
salario,ahorro,ahorro
salario,monedas,dinero
salario,billetes,dinero
salario,vacaciones,vacaciones
salario,objetos materiales,objetos
salario,estudio,estudiante
aliento,olor,olfato
aliento,olor,maloliente
aliento,fuego,fuego
aliento,dragon,animal_mitologico
aliento,comida,comida
aliento,lavarse dientes,higiene
aliento,bacterias,bacterias
aliento,contagio,transmision
aliento,calor,temperatura
aliento,enjuague bucal,higiene
crucero,barco lujo,exclusivo
crucero,vacaciones,vacaciones
crucero,mar,oceano
crucero,piscina,piscina
crucero,fiesta,fiesta
crucero,caribe,region_centroamericana
crucero,personas,sobrepoblado
crucero,titanic,pelicula
crucero,ofertas,oferta
crucero,acero,material_construccion
pupitre,mesa,mobiliario
pupitre,estudio,aprender
pupitre,estudiante,estudiante
pupitre,pruebas,evaluacion
pupitre,libros,libros
pupitre,cuaderno,cuadernos
pupitre,sufrimiento,sufrimiento
pupitre,conocimiento,conocimiento
pupitre,esfuerzo,esfuerzo
pupitre,diversion,diversion
cantina,bar,cantina
cantina,musica star wars,musica
cantina,alcohol,bebida_alcoholica
cantina,barman,oficio
cantina,baile,bailar
cantina,bohemia,excentrico
cantina,bebida energetica,bebida_energetica
cantina,cigarro,cigarrillo
cantina,borracho,embriaguez
cantina,botella,contenedor
camisón,ropa,vestimenta
camisón,pijama,vestimenta_de_dormir
camisón,dormir,dormir
camisón,vestimenta,vestimenta
camisón,camisa,vestimenta
camisón,vestido,vestimenta
camisón,sueño,dormir
camisón,pijamada,diversion
camisón,bata,vestimenta
camisón,noche,ciclo_del_dia
aullido,perro,animal_domestico
aullido,lobo,animal_salvaje
aullido,comunidad,comunicacion
aullido,familia,familia
aullido,auxilio,auxilio
aullido,unidad,unificar
aullido,manada,grupo
aullido,luna,satelite_terrestre
aullido,ruido,sonido_agudo
aullido,molestia,malestar
cazuela,comida chilena,pais_latinoamericano
cazuela,sopa,liquido
cazuela,carne,ingredientes
cazuela,pollo,animal_campo
cazuela,papa,verduras
cazuela,calurosa,caliente
cazuela,arroz,maiz
cazuela,plato,utensilio_de_cocina
cazuela,almuerzo familia,familia
cazuela,energia,energia
aguijón,dolor,sufrimiento
aguijón,veneno,venenoso
aguijón,pinchazo,penetrante
aguijón,avispa,insecto
aguijón,insectos,insecto
aguijón,abeja,insecto
aguijón,alergia,reaccion_corporal
aguijón,planta,naturaleza
aguijón,rosa,color_claro
aguijón,hinchazon,reaccion_corporal
gatillo,pistola,arma_de_fuego
gatillo,disparo,disparo
gatillo,fuego,fuego
gatillo,disparador,dispositivo_mecanico
gatillo,dedo,partes_de_la_mano
gatillo,muerte,muerte
gatillo,bala,arma_de_fuego
gatillo,metal,elemento_quimico
gatillo,palanca,palanca
gatillo,arma,armamento
felinos,gato,animal_domestico
felinos,leon,animal_salvaje
felinos,tigre,animal_salvaje
felinos,peludo,velludo
felinos,alergia,felicidad
felinos,nocturno,nocturnos
felinos,trepador,trepador
felinos,cazador,cazadores
felinos,raton,animal_roedor
felinos,garras,extremidades
letrero,cartel,anuncio
letrero,informacion,informacion
letrero,señalizacion,senaletica
letrero,transito,transito
letrero,calle,ruta
letrero,auto,medio_de_transporte
letrero,iluminación,iluminacion
letrero,direccion,direccion
letrero,prohibicion,prohibido
letrero,permiso,permitir
albañil,construccion,constructor
albañil,ladrillos,material_construccion
albañil,obrero,oficio
albañil,trabajador,laborioso
albañil,esfuerzo,esfuerzo
albañil,sol,estrella
albañil,calor,temperatura
albañil,cansancio,cansancio
albañil,dolor,sufrimiento
albañil,cemento,material_construccion
madrina,padrino,masculino
madrina,madre,madrastra
madrina,seguridad,seguridad
madrina,desconocimiento,desconocido
madrina,bautizo,ritual
madrina,religion,religion
madrina,iglesia,iglesia
madrina,familia,familia
madrina,vinculo,vinculo
madrina,amigo mama papa,amistad
péndulo,movimiento,movimiento
péndulo,objeto,objetos
péndulo,fisica,disciplina_cientifica
péndulo,circunferencia,circunferencia
péndulo,energia,energia
péndulo,reloj,reloj
péndulo,sonido,sonido_agudo
péndulo,distraccion,distraccion
péndulo,formulas matematicas,formula_matematica
péndulo,oscilacion,oscilacion
biólogo,salud,vida
biólogo,celulas,celulas
biólogo,moleculas,moleculas
biólogo,cientifico,ciencia
biólogo,medioambiente,medio_ambiente
biólogo,quimica,disciplina_cientifica
biólogo,laboratorio,laboratorios
biólogo,microscopio,instrumento_de_medicion
biólogo,muestras laboratorio,laboratorios
biólogo,genetica,genes
aristas,linea,linea
aristas,figura geometrica,figura_geometrica
aristas,borde,contorno
aristas,filo,afilado
aristas,planos,plano
aristas,,contorno
aristas,rectangulo,figura_geometrica
aristas,figura dimensiones,figura
aristas,grafo,esquema
aristas,dijkstra,formula_matematica
hormona,biologia,disciplina
hormona,salud,bienestar
hormona,sentimientos,sentimientos
hormona,secrecion,secrecion
hormona,celula,celulas
hormona,glandul,organo_cuerpo_humano
hormona,efecto,consecuencias
hormona,crecimiento,secrecion
hormona,insulina,moleculas
hormona,tiroide,organo_cuerpo_humano
neblina,nube,nubes
neblina,frio,gelido
neblina,oscuro,oscuridad
neblina,silent hill,videojuego
neblina,lluvia,lluvia
neblina,mojado,humedo
neblina,vision,visibilidad_reducida
neblina,clima,clima
neblina,bosque,paisaje
neblina,miedo,miedo
resorte,energia,energia
resorte,rebote,rebote
resorte,fuerza,fuerza
resorte,estirar,elasticidad
resorte,escalera,mobiliario
resorte,amortiguador,rebote
resorte,auto,medio_de_transporte
resorte,camioneta,medio_de_transporte
resorte,metal,material_construccion
resorte,plastico,material_construccion
aguante,resistencia,resistencia
aguante,perseverancia,motivacion
aguante,valentia,valentia
aguante,prueba balas,resistencia
aguante,fuerte,fuerza
aguante,hierro,elemento_quimico
aguante,dureza,dureza
aguante,amortiguar,resiliencia
aguante,sufrir,sufrimiento
aguante,dolor,sufrimiento
descaro,falta respeto,irrespetuoso
descaro,verguenza,sinverguenza
descaro,valiente,valentia
descaro,aprovechado,astucia
descaro,ladron,ladron
descaro,insolente,irrespetuoso
descaro,atrevido,astucia
descaro,traicion,traicion
descaro,fresco,fresco
descaro,malo,negativo
frenesí,pasion,pasion
frenesí,locura,locura
frenesí,violencia,violencia
frenesí,daño,lastimar
frenesí,agitado,agitacion
frenesí,enojo,frustacion
frenesí,agresivo,agresividad
nitidez,,claridad
nitidez,limpieza,higiene
nitidez,luz,luz
nitidez,ordenado,ordenado
nitidez,preciso,precision
nitidez,fotografia,fotografia
nitidez,alta definicion,definido
nitidez,television,tecnologia
nitidez,borroso,visibilidad
nitidez,enfocar,enfocar
atuendo,vestimenta,vestimenta
atuendo,ropa,vestimenta
atuendo,moda,tendencia
atuendo,estilo,tendencia
atuendo,influencer,redes_sociales
atuendo,redes sociales,redes_sociales
atuendo,costoso,costoso
atuendo,tienda retail,negocio
atuendo,zapatillas,vestimenta
atuendo,juventud,juventud
delicia,comida china,comida
delicia,rico,comida_sabrosa
delicia,placentero,placer
delicia,descanso,descanso
delicia,gozar,placer
delicia,banquete,banquete
delicia,satisfaccion,satisfecho
delicia,pizza,comida_chatarra
delicia,seduccion,seduccion
delicia,tentacion,tentacion
fealdad,fisico,apariencia
fealdad,horrible,horrorifico
fealdad,sentimientos,sentimientos
fealdad,desodenado,desorden
fealdad,atractivo,repulsivo
fealdad,indigno,indigno
soltura,relajado,tranquilidad
soltura,flexible,flexibilidad
soltura,blando,flacidez
soltura,adaptacion,adaptacion
soltura,abierto,apertura
soltura,confiado,confianza
soltura,seguridad,seguridad
soltura,lidertad,libertad
soltura,descaro,sinverguenza
soltura,amigable,amistad
revuelo,caos,descontrol
revuelo,descontrol,descontrol
revuelo,agitacion,agitacion
revuelo,desorden,desorden
revuelo,indiciplina,desorden
revuelo,revolucion,revuelta
revuelo,rebelion,rebeldia
revuelo,resistencia,resistencia
revuelo,criticar,criticado
revuelo,destruir,destruccion
conjuro,pelicula,pelicula
conjuro,hechizero,magia
conjuro,magia,magia
conjuro,brujeria,brujeria
conjuro,maldicion,maldicion
conjuro,maldad,malefico
conjuro,daño,lastimar
conjuro,dolor,sufrimiento
conjuro,miedo,miedo
conjuro,anabelle,personaje_ficticio
pericia,respuesta rapida,inmediatez
pericia,solucion problema,resuelve_problemas
pericia,dificultad,dificil
pericia,habilidad,destreza
pericia,experiencia,experiencia
pericia,capacidades,capacidad
pericia,practica,entrenamiento
pericia,destreza,destreza
pericia,facilidad,facil
pericia,desafio,desafio
lucidez,activo,actividad
lucidez,mental,capacidad_cognitiva
lucidez,rapidez,inmediatez
lucidez,astuto,astucia
lucidez,inteligente,inteligencia
lucidez,sutil,sutileza
lucidez,claridad mental,claridad
lucidez,despejado,despejado
lucidez,cordura,cordura
lucidez,limpio,higiene
facetas,,contorno
facetas,cara,partes_del_rostro
facetas,bipolar,enfermedad_psiquiatrica
facetas,mentira,mentir
facetas,aspectos,apariencia
facetas,apariencia,apariencia
facetas,fisico,superficial
facetas,mentalidad,capacidad_cognitiva
facetas,material,material
facetas,exterior,exterior
reclamo,alegar,demandar
reclamo,enojo,frustacion
