Concepto,respuesta,Code
president,charisma,charismatic
president,speech,public speaking
president,top,highest authority
president,elected position,elected
president,head of state,head of state
president,head of government,head of state
president,term limits,term limits
president,executive powers,executive powers
president,accountability,accountability
president,leader,leader
president,chosen by citizens,elected
president,supposed to have the people 's interest in mind,public interest
president,often not the sole individual in power,shared power
president,influenced by others,influenced
president,highest authority,highest authority
president,a father of the nation,national leader
president,president can make the country peace,peaceful leadership
president,he she is head of state,head of state
president,the president has the authority to reject bills,veto power
president,the president represents the country in foreign affair,foreign policy leadership
president,the president can issue executive orders,executive orders
president,leader,leader
president,charismatic,charismatic
president,powerful,powerful
president,war criminal,war criminal
president,firm with their words,firm
president,family guy,family-oriented
president,the president is the leader of a country,leader
president,a president is the top level of command within the government,highest authority
president,the president is voted in by the people,elected
president,the president is of a political party most countries have multiple parties with different ideologies,party leader
president,presidents have limited terms set by the constitution of the country they reside,term limits
president,presidents help draft bills that form the laws of the country,legislative role
president,a strong and charismatic leader,charismatic leader
president,a leader who is loved and respected,respected
president,a person with solid character,strong character
president,a leader who can be trusted to act with integrity,trustworthy
president,a person that is faithful to their country,loyal
president,loyalty,loyalty
president,non discriminatory,fairness
president,leader,leader
president,trustworthy,trustworthy
president,accountable,accountability
president,morally right,ethical
president,fair and balanced,fairness
president,serves as the ceremonial leader of the country,ceremonial leader
president,holds the highest executive authority overseeing the implementation of laws and policies,executive authority
president,leads the nation 's military forces,commander in chief
president,typically elected by the people or an electoral body,elected
president,plays a key role in shaping national policies and setting the government ’s agenda,policy-making
president,often subject to term limits restricting the number of consecutive terms they can serve,term limits
president,represents the people,representation
president,leads the country,leader
president,has good relationships with other countries,diplomatic
president,prevents war,peacekeeper
president,improves the life of the peole,social improvement
president,improves economy,economic improvement
president,elected position,elected
president,public accountability,accountability
president,has a role in policy making,policy-making
president,limited term in government,term limits
president,commander in chief of armed forces,commander in chief
president,veto power,veto power
president,leather of the nation,leader
president,elected,elected
president,serves 1 to 2 terms,term limits
president,the person who leads the direction of the government,leader
president,not above the law,accountability
president,accountable to the public,public accountability
president,right to lead,leadership
president,right to understand the people perspective,public interest
president,protect the right of the people,rights protection
president,over sees the affairs of a country,governance
president,he is the military head of state,commander in chief
president,most protected individual in a country,protected
president,broken promises,untrustworthy
president,incompetent,incompetent
president,absolute authority,absolute power
president,most powerful person in the world,powerful
president,protected,protected
president,older man,older man
president,serves the country,service
president,serves the people,public service
president,the figurehead of the country,figurehead
president,has the interest of the people in mind,public interest
president,cares about the people of the country,compassionate
president,a good leader,good leader
president,powerful,powerful
president,figure head,figurehead
president,executive branch,executive branch
president,rules in tandem with the other branches,separation of powers
president,all us citizens,citizenship
president,political,political
president,leader,leader
president,elected by the people,elected
president,works with leaders of other countries,diplomatic
president,looks out for the greater good of all people,public interest
president,has to make hard choices,decision-making
president,heavy responsibility for a lot of big issues,responsibility
president,executive powers,executive powers
president,legislative role,legislative role
president,appointment powers,appointment powers
president,foreign policy leadership,foreign policy leadership
president,symbolic leadership,ceremonial leadership
president,checks and balances,checks and balances
president,leader of the free world,leader
president,elected to oversee the implementation of laws,governance
president,head of a political party,party leader
president,has integrity,integrity
president,highly educated,educated
president,a great leader,great leader
president,figurehead,figurehead
president,makes laws,legislative role
president,elected by people,elected
president,represents country,representation
president,works for the people,public service
president,leader of country,leader
president,the president is the head of states,head of state
president,the president have veto power,veto power
president,the president is the commander in chief,commander in chief
president,has separations of powers,separation of powers
president,the president has executive authority,executive powers
president,his terms are often limited,term limits
republic,elections are held regularly to allow citizens to choose their representatives and hold them accountable,elections
republic,the rights of minorities are protected to prevent oppression by the majority,minority rights
republic,citizens have fundamental rights such as the right to vote freedom of speech,citizen rights
republic,separation of powers,separation of powers
republic,to protect the rights of individuals and limit the powers of the government,individual rights
republic,citizens elect representatives who make decisions on their behalf,representative democracy
republic,it contains people,people
republic,it contains states,states
republic,it 's part of government,government
republic,it 's when people have the power,people's power
republic,it contains representatives,representation
republic,there would be an elected president,elected president
republic,people take care of themselves instead of everybody taking care of everybody,self-reliance
republic,absolutely insane in the united states right now,social unrest
republic,wealthy get wealthier poor get poorer,economic inequality
republic,supports my right to bear arms,gun rights
republic,does n't care about the environment,anti-environment
republic,lower taxes,lower taxes
republic,freedom of speach,freedom of speech
republic,what the country was founded on,foundational principles
republic,under god,patriotic values
republic,ruled by repersentatives,representative democracy
republic,power to the people,people's power
republic,limited office holdings,term limits
republic,a republic is a form of government where the power is placed on the people and they 're elected officals,republic
republic,our country the us is considered a republic,America
republic,a lot of democratic movements in the world have moved towards republics,democracy
republic,a republic is designed to provide more freedoms for the people,freedom
republic,the concept of a republic has been around for a long time,long history
republic,a republic has a voting and election system,elections
republic,people in power,people's power
republic,requires elections,elections
republic,large government,large government
republic,difficult choices,decision-making
republic,constitution,constitution
republic,a large political unit,politics
republic,representatives,representation
republic,chosen by the people,elected
republic,does n't always do real work,inefficiency
republic,overpaid,overpaid
republic,too much time off,lazy officials
republic,needs to serve better,public service
republic,freedom,freedom
republic,equality,equality
republic,decisions made by people of the country,people's power
republic,democracy,democracy
republic,rights,rights
republic,war,war
republic,a poltical party,political party
republic,red,Republican party
republic,rural areas,rural areas
republic,do nt like taxes,anti-tax
republic,mostly caucasians,demographic
republic,trump,Donald Trump
republic,the people 's choice,people's choice
republic,having options,choice
republic,being told accurate information,transparency
republic,supporting officials,supporting officials
republic,campaigning for your candidate,campaigning
republic,voting,voting
republic,elect or appoint head of state,elected president
republic,separating of power,separation of powers
republic,protecting rights,rights protection
republic,accountable,accountability
republic,public participation,public participation
republic,peoples will,people's power
republic,power is held by the people,people's power
republic,people vote for their leaders,elections
republic,government power is derived from its people,people's power
republic,leader represents the people,representation
republic,power is not held by a monarch,no monarchy
republic,equality between its members,equality
republic,limited government intervention,limited government
republic,patriotic values,patriotism
republic,pro business policies,pro-business
republic,traditional values,traditional values
republic,respect for flag and institution,national respect
republic,encouraging business growth,business growth
republic,proportional,proportionality
republic,disproportionate,disproportionate
republic,representative,representation
republic,legislators,legislators
republic,greek based,Greek origin
republic,money,money
republic,power from the people,people's power
republic,must hold elections,elections
republic,many countires consider themselves republics,many countries
republic,commonly associated with democracy,democracy
republic,closly tied,closely tied
republic,mambers should all be equal,equality
republic,head of state,head of state
republic,representative government,representative democracy
republic,elected officials,elected officials
republic,accountability,accountability
republic,rule of law,rule of law
republic,president,president
republic,state,state
republic,government,government
republic,representation,representation
republic,people,people
republic,america,America
republic,people 's power,people's power
republic,rule of law,rule of law
republic,separation of power,separation of powers
republic,legal equalities,equality under law
republic,independence of the judiciary,judiciary
republic,elected head of state,elected president
republic,checks and balances,checks and balances
republic,a political party,political party
republic,freedom of speech,freedom of speech
republic,a collective group,group
republic,a position with similar views,aligned views
republic,a common goal for a group of people,common goal
republic,listens to the voice of the people,public listening
republic,rule of law,rule of law
republic,separation of powers,separation of powers
republic,constitution,constitution
republic,citizenship and participation,citizenship
republic,sovereignty of the people,people's sovereignty
republic,elected representatives,elected officials
republic,representatives elected by the people,elected officials
republic,not a direct democracy,representative democracy
republic,decisions in a republic are not made directly by voters,indirect decision-making
republic,voters vote for representatives that will make the decisions they want and not directly,indirect decision-making
republic,the law applies to all citizens equally,equality under law
republic,constitutions are a framework for republics,constitution
republican,believer,christian
republican,bully,bully
republican,liar,deception
republican,stalwart,loyal
republican,fox news viewer,conservative media
republican,dupe,gullible
republican,a political party that used to have some ethical members,unethical
republican,today very much anti democracy,anti-democracy
republican,easier to bribe,corrupt
republican,more likely to exhibit moral hypocrisy,moral hypocrisy
republican,sadly no longer today to have any connection to abraham lincoln,anti-Lincoln
republican,a scourge on the united states,harmful
republican,following the constitution,constitutional
republican,freedom of speech,freedom of speech
republican,right to bare arms,gun rights
republican,putting your country first,nationalism
republican,fighting for your country,national defense
republican,sometimes they believe in god,christian
republican,conservative,conservative
republican,small government,small government
republican,traditional,traditional values
republican,socially unaware,socially unaware
republican,economically focused,economically focused
republican,loyal,loyal
republican,conservative,conservative
republican,male,male
republican,believes in individual hard work,individualism
republican,dislikes what it perceives as government handouts,anti-welfare
republican,rigid,rigid
republican,believes in democracy,pro-democracy
republican,right wing,right-wing
republican,usually religious,christian
republican,opposes democrats,opposes democrats
republican,considered the right,right-wing
republican,usually anti abortion,anti-abortion
republican,usually church going,christian
republican,loud,vocal
republican,unwilling to listen,close-minded
republican,harmful,harmful
republican,financial focused,economically focused
republican,red,Republican
republican,togetherness,unity
republican,proper majority is heard,majority rule
republican,traditional values,traditional values
republican,stipulations,restrictions
republican,logical,logical
republican,christian values,christian
republican,create more jobs,job creation
republican,separation of power,separation of powers
republican,presence of rule of law,rule of law
republican,checks and balance,checks and balances
republican,representative government,representative democracy
republican,protection of human rights,human rights
republican,constitutional framework,constitution
republican,some people prefer a republican form of democracy,republican democracy
republican,republicans hold different beliefs,varieties
republican,usually value the rule of the law,rule of law
republican,wants to protect the rights of citizens,citizen rights
republican,usually conservative,conservative
republican,usually favor a strong national defense,strong defense
republican,represents the people not a monarch or elite,rule of the people
republican,can encompass various interpretations from moderate to libertarian,varieties
republican,emphasizes individual rights liberties and freedoms,individualism
republican,promotes representative government not direct democracy,representative democracy
republican,often associated with conservative or center right ideologies,center-right
republican,supports free markets economic individualism,free market
republican,rule of law,rule of law
republican,ability to check and balance power,checks and balances
republican,constitutional framework,constitutional
republican,regular elections,elections
republican,protection of rights,rights protection
republican,a representative government,representative democracy
republican,conservative,conservative
republican,small government,small government
republican,against abortion,anti-abortion
republican,prolife,pro-life
republican,hate migrates,anti-immigration
republican,they hate tax rises,anti-tax
republican,conservative fiscal policies,conservative fiscal policies
republican,national defense,strong defense
republican,personal responsibility,individual responsibility
republican,market principles,free market
republican,state 's rights,state's rights
republican,law and order,law and order
republican,representation,representation
republican,lower taxes,lower taxes
republican,less government involvement,small government
republican,less reglulation,less regulation
republican,state control,state's rights
republican,less federal overreach,state's rights
republican,associated with red,Republican
republican,recently divided on democracy,divided
republican,try to push things in their favor,manipulation
republican,tried to overturn an election recently,election interference
republican,ununited democracy,divided
republican,has the majority in the house,Republican majority
republican,conservative,conservative
republican,favors less government,small government
republican,against women 's and lgbtq rights,anti-LGBTQ
republican,extremist,extremist
republican,christian nationalist,christian nationalist
republican,higher taxes,high taxes
republican,conservative ideology,conservative
republican,defense and national security,strong defense
republican,emphasize federalism,federalism
republican,support checks and balance,checks and balances
republican,individual responsibility,individual responsibility
republican,belief in representative government,representative democracy
republican,accountability,accountability
republican,citizen participation,citizen participation
republican,elected leadership,elected leadership
republican,rule of law,rule of law
republican,separations of powers,separation of powers
republican,representing democracy,democracy
republican,conservator,conservative
republican,right,right-wing
republican,donald trump,Donald Trump
republican,liar,deception
republican,unfair,unfair
republican,corrupt,corrupt
republican,conservative,conservative
republican,small government,small government
republican,isolationism recently,isolationism
republican,open market,free market
republican,traditional religious values play a part in decision making,traditional values
republican,state 's rights are more important than federal ones,state's rights
republican,not by the people,anti-democratic
republican,not people oriented,not people oriented
republican,representing mostly corporate and wealthy people,corporate interests
republican,dislike of non white people,racial bias
republican,no care for the less fortunate,anti-welfare
republican,ignorant of the trials that the lower and middle class population go through,socially unaware
vote,opnion,opinion
vote,right,right
vote,cast,casting
vote,ballot,ballot
vote,blue,blue
vote,power,power
vote,participation,participation
vote,secret ballot,secret ballot
vote,representation,representation
vote,majority rule,majority rule
vote,eligibility,eligibility
vote,election cycles,election cycles
vote,something that right wingers try to limit,voter suppression
vote,the only thing that can conquer dictators,democracy
vote,the individuals say in the running of the government,voice in government
vote,correctly counted,accuracy
vote,the unit that determines elections,vote
vote,the safety valve of democracy,vote
vote,fair,fairness
vote,opinionated,opinion
vote,decisions for the nation,national decision
vote,every 4 years,presidential cycle
vote,president is decided,presidential election
vote,campaigning,campaigning
vote,fraud,fraud
vote,untrustworthy,deception
vote,not worthy,unworthy
vote,no democrasy,anti-democracy
vote,unfair,unfair
vote,unable to be done fairly,unfair
vote,vital,vital
vote,a right,right
vote,happens during elections,elections
vote,a duty every citizen should use,civic duty
vote,important to ensure individuals in a country are satisfied,satisfaction
vote,everyone should be registered,registration
vote,choice,choice
vote,freedom,freedom
vote,taking action,taking action
vote,expressing yourself,expression
vote,letting your voice be heard,voice
vote,showing support,support
vote,the people decide,decision
vote,every vote counts,vote importance
vote,fair elections,fair elections
vote,rural communities fairly represented,rural representation
vote,inflated numbers in cities,urban influence
vote,hedge against tyranny,protection against tyranny
vote,18,voting age
vote,citizens say,voice in government
vote,popular vot,popular vote
vote,electoral vote,electoral vote
vote,freedom,freedom
vote,vote for a party,party vote
vote,for president or elected officials,presidential vote
vote,may not matter as much as some think,disillusionment
vote,vote for one only for president,presidential vote
vote,can vote for things like mayor district reps,local elections
vote,party lines involved democrat and republican,party lines
vote,many vote for one party throughout,party loyalty
vote,easy,easy
vote,fast,fast
vote,secure,secure
vote,private vote,private vote
vote,public space,public space
vote,fast,fast
vote,average citizen,average citizen
vote,freedom of choice,freedom of choice
vote,republican vs democrat,partisan divide
vote,divided,divided
vote,often corrupt voting system,corrupt voting
vote,ballot,ballot
vote,freedom to support or oppose any candidate,support choice
vote,right of a citizen,citizen right
vote,voluntory participation,voluntary participation
vote,transparency in election results,transparency
vote,one person to one vote,equal representation
vote,impartiality,impartiality
vote,ballot,ballot
vote,choice,choice
vote,majority,majority
vote,decision,decision
vote,polling,polling
vote,suffrage,suffrage
vote,freedom of choice,freedom of choice
vote,fundamental rights,fundamental rights
vote,high influence,influence
vote,elections,elections
vote,holding the leaders accountable,accountability
vote,recalls,recalls
vote,impact on policy votes impact policy decisions shaping the direction of government and society,policy influence
vote,eligibility votes are limited to eligible citizens with requirements such as age residency and citizenship,eligibility
vote,transparent process the voting process is transparent with clear procedures and observable counting,transparency
vote,verifiable votes are verifiable with paper trails or electronic records ensuring accuracy,verification
vote,civic duty voting is seen as a civic duty with citizens encouraged to participate,civic duty
vote,fundamental right voting is considered a fundamental right in democratic societies,fundamental right
vote,worthless,worthless
vote,performative,performative
vote,does n't matter to the outcome,disillusionment
vote,difficult to vote,difficulty voting
vote,not worth it,disillusionment
vote,meaningless,meaningless
vote,civic duty,civic duty
vote,fundamental right,fundamental right
vote,rigged,rigged
vote,empowering,empowering
vote,happy to do it,satisfaction
vote,one way to make my voice heard,voice
vote,promises of change,hope for change
vote,rights,rights
vote,ballot,ballot
vote,chad,metacommentary
vote,november,November
vote,debate,debate
vote,a right,right
vote,a responsibility of the people,responsibility
vote,the voice you have to make change,voice
vote,fraught with misinformation,misinformation
vote,scary that some people are allowed to vote,unfit voters
vote,not equitable for people with only a yes or no choice and not a ranked choice,voting limitations
vote,every vote counts,vote importance
vote,a right for each american whether naturalized or born,citizen right
vote,a way to provide your voice,voice
vote,not subject to race,equal rights
vote,political lines,party lines
vote,the ability to choose who is supposed to represent the people,representation
vote,18 + years or older,voting age
vote,us citizen required to vote,citizen requirement
vote,november,November
vote,must provide a valid i d,voter ID requirement
vote,can be done via ballot or electronically,voting methods
vote,it is our constitutional right to vote,right
vote,fair,fairness
vote,equal,equality
vote,for the people,for the people
vote,by the people,representation
vote,we the people,representation
vote,in person,in-person voting
voting,ability to shape the   outcome,influence
voting,national pride,national pride
voting,secretive,secret ballot
voting,desire to show others what you want done with the country,advocacy
voting,being proactive,proactivity
voting,being alone when you vote,privacy
voting,people get divided,divided
voting,people get angry,anger
voting,rioting may happen,unrest
voting,change could take place after the election,post-election change
voting,a new plan could will be followed after the election,policy change
voting,it gives people an opportunity to make a change,opportunity for change
voting,is a choice,choice
voting,is a right,right
voting,should be a duty,civic duty
voting,how the many reach a consensus,consensus
voting,how you choose things in democracy,democratic choice
voting,the rule should be that the mayority wins,majority rule
voting,must be done on specific date,election time
voting,our choice,choice
voting,its our right,right
voting,standing in line,waiting
voting,feel real american,patriotism
voting,must protect that right,rights protection
voting,the right of the people,citizen right
voting,helps ensure proper representation,representation
voting,promotes fairness,fairness
voting,creates unity,unity
voting,can be complicated by the republic,complication
voting,financially unjust,financial inequality
voting,it is a right,right
voting,it leads to elections,elections
voting,your vote is private,privacy
voting,only certain people can be eligible,eligibility
voting,you only get one,one vote
voting,there are different ways to vote,voting methods
voting,right to belong to a specific group,association
voting,have different political parties,political parties
voting,have different leadership roles,leadership roles
voting,democrats,Democrat
voting,independent,independent
voting,republican,Republican
voting,statewide voting,statewide elections
voting,nationwide voting,nationwide elections
voting,i d verification to vote,voter ID
voting,privacy booth to vote,privacy booth
voting,a line to wait your turn to vote,waiting line
voting,electronic screens to vote,electronic voting
voting,elections,elections
voting,we are entitled to it,right
voting,freedom of choice,freedom of choice
voting,the people are in charge of the government,people's power
voting,should be free from fraud,fraud prevention
voting,equality,equality
voting,a devoted citizen,devotion
voting,equal voting power,equal voting power
voting,regular elections,regular elections
voting,accountability,accountability
voting,rules of law,rule of law
voting,voter education,voter education
voting,universal suffrage,universal suffrage
voting,equal voting power,equal voting power
voting,secret ballot,secret ballot
voting,free and fair elections,free elections
voting,secret ballot,secret ballot
voting,free and fair elections,fair elections
voting,legal fair equal easy,accessibility
voting,strong,strong
voting,public space,public space
voting,anonymous,anonymous
voting,1 vote=1 person,one person one vote
voting,fast,fast
voting,it 's a right,right
voting,it 's a responsibility,responsibility
voting,everyone who is able to vote should vote,voter participation
voting,needs to be accessible to all,accessibility
voting,chooses our representative voices,representation
voting,is our voice in the governmental process,voice
voting,president,president
voting,election,election
voting,trump,Trump
voting,harris,Harris
voting,rally,rally
voting,rights,rights
voting,shows solidarity and lack of apathy,solidarity
voting,concern for the future leader,uncertain leadership
voting,succession,succession
voting,done every 4 years,election cycle
voting,gives voice to the people,people's voice
voting,the people wield that power,power of the people
voting,equal voting rights,equal rights
voting,transparency,transparency
voting,inclusive in decision making,inclusivity
voting,equality in legal resources,equal resources
voting,fairness in public contracts,contract fairness
voting,voter feedback,voter feedback
voting,ineffective,ineffectiveness
voting,time consuming,time-consuming
voting,archaic,archaic
voting,illusory,illusory
voting,nonsense,nonsense
voting,emotional,emotional
voting,suppresion,voter suppression
voting,one voice one vote,one person one vote
voting,available to all,accessibility
voting,voice of the masses,mass voice
voting,right of the people,citizen right
voting,constitution,constitution
voting,promises,promises
voting,rights,rights
voting,law,law
voting,climate,climate
voting,living,livelihood
voting,issues,issues
voting,minority rights,minority rights
voting,citizenship,citizenship
voting,election,election
voting,communities,communities
voting,general population,population
voting,officials,elected officials
voting,voting is fundamental to democracy,democratic foundation
voting,expression of rights,expression
voting,accountability,accountability
voting,peace,peace
voting,civic duty,civic duty
voting,protection of minority rights,minority rights
