Concepto,respuesta,Code
river,cover part of the earth,geography
river,is good in nature,nature
river,provide drinking water,water source
river,has a great impact,importance
river,wet,wet
river,long,size
river,windy,wind
river,rocks,rocks
river,dangerous,dangerous
river,wild and fun,adventure
river,flowing,flow
river,fishing,fishing
river,water,water
river,rafting,rafting
river,canoeing,canoeing
river,waterfalls,waterfall
river,water sticks leaves wildlife rocks,habitat
river,cold fast,temperature
river,a cool breeze,breeze
river,white caps and a strong current,current
river,fishing and boats,fishing
river,large body or water where you spend your summers,recreation
river,strong,current
river,alive,life
river,winding,winding
river,home for fish,fish
river,home for bears,bear
river,giver of life,life
sky,blue,blue
sky,cloudy,clouds
sky,overcast,clouds
sky,sunny,sunshine
sky,grey,grey
sky,big,size
sky,cloudy,clouds
sky,blue,blue
sky,sunset,sunset
sky,rainy,rain
sky,dome like,shape
sky,ozone,ozone
sky,blue,blue
sky,bright,brightness
sky,cloudy,clouds
sky,white,white
sky,beautiful,beauty
sky,high,altitude
sky,the sky is blue,blue
sky,vast,size
sky,the sky could be covered up by clouds,clouds
sky,part of what separates earth from outerspace,barrier
sky,pretty,beauty
sky,calming,calm
sky,comes in different colors,colors
sky,its beautiful to look at,beauty
sky,its huge and vast,size
sky,makes you feel small looking up,feeling
sky,has lack of oxygen,oxygen
sky,has stars in it,stars
sky,blue,blue
sky,cloudy,clouds
sky,sunshine,sunshine
sky,birds flying together,birds
sky,clouds shifting,clouds
sky,the sun setting at the end of the day,sunset
sky,clouds,clouds
sky,rain,rain
sky,clear sky,clear
sky,blue and white,colors
sky,drizzle,rain
sky,snow,snow
sky,rain,rain
sky,snow,snow
sky,sunshine,sunshine
sky,shade,shade
sky,blue,blue
sky,clouds,clouds
sky,blue and cloudy,clouds
sky,precipitation comes from here,rain
sky,sunrises and sunsets,sunrise
sky,thunderstorms and lightning events,storms
sky,moon and stars,celestial bodies
sky,helicopters and planes appearing,aircraft
sky,sun,sun
sky,clouds,clouds
sky,celestial bodies,celestial bodies
sky,color change,colors
sky,sun rising and sun setting,sunrise
sky,visible stars,stars
sky,blue,blue
sky,high up,altitude
sky,protects us from the sun,protection
sky,has clouds and rain clouds,clouds
sky,planes fly through the nature of the sky,aircraft
sky,birds use the sky to glide through the air,birds
sky,blue,blue
sky,birds,birds
sky,clousd,clouds
sky,winds,wind
sky,sun,sun
sky,stars,stars
sky,blue color,blue
sky,day and night cycles,day/night cycle
sky,sunrise and   sunset,sunrise
sky,aurora displays,aurora
sky,star patterns,stars
sky,airglow,airglow
sky,its blue,blue
sky,its can be grey when storms come,grey
sky,filled with clouds,clouds
sky,things fly through the sky,aircraft
sky,nothing inhabits the sky,empty
sky,it 's made up of layers,layers
sky,blue,blue
sky,blue,blue
sky,heavenly,heavenly
sky,cloudy,clouds
sky,bright,brightness
sky,dark,dark
sky,blue,blue
sky,full of amazing clouds,clouds
sky,can change to beautiful colors based on the sun,colors
sky,active place for birds insects and other animals,wildlife
sky,clouds,clouds
sky,inspiring freedom,freedom
sky,clouds,clouds
sky,storms,storms
sky,sun,sun
sky,weather,weather
sky,can be polluted,pollution
sky,has an ozone layer,ozone
sky,light,light
sky,airglow,airglow
sky,moon,moon
sky,stars,stars
sky,the milky way,celestial bodies
sky,zodiacal,celestial bodies
sky,blue,blue
sky,gloomy,grey
sky,cloudy,clouds
sky,warm or chilly,temperature
sky,bright during the day dark in the evening,day/night cycle
sky,meets the tree horizon during sunset,sunset
sky,sunrise,sunrise
sky,sunset,sunset
sky,stars,stars
sky,planets,planets
sky,clouds,clouds
sky,ozone layer,ozone
tree,roots,roots
tree,trunk,trunk
tree,branches,branches
tree,bark,bark
tree,leaves needles,leaves
tree,growth rings,growth
tree,they have a sturdy trunk,trunk
tree,trees have leaves,leaves
tree,trees can bear fruit,fruit
tree,trees have can impact on local climate,climate impact
tree,trees produce oxygen,oxygen
tree,trees have chlorophyll in their leaves,chlorophyll
tree,they provide shade,shade
tree,they can bear fruit,fruit
tree,they drink water from the ground either from rain or lakes,water absorption
tree,they provide acorns for squirrels,food source
tree,their leaves turn colors in the fall,seasonal change
tree,their leaves fall to ground and protect the earth over winter,leaves
tree,gives off oxygen and uses carbon dioxide,oxygen
tree,provides homes and food for animals,habitat
tree,provides shelter from the elements,shelter
tree,can be very old,age
tree,can provide partially renewable resources to man,resources
tree,will assist an environment into falling back into its natural order if left alone,ecological role
tree,tall,tall
tree,full of leaves,winter
tree,green in the summer and spring,green
tree,no leaves in the winter,winter
tree,often surrounded by other trees,forest
tree,provides shade from the sun,shade
tree,trees reduce the greenhouse effect,climate impact
tree,trees give us fresh air,oxygen
tree,tree is a part of the planet,planet
tree,trees can limit noise pollution,noise reduction
tree,trees have life,life
tree,trees can talk,talk
tree,essential for life,life
tree,home to many animals,habitat
tree,especially beautiful during fall,beauty
tree,gives animals shade,shade
tree,bare during winter,winter
tree,fun to climb,climbing
tree,many kinds of trees are part of nature,nature
tree,trees provide homes for animals in nature,habitat
tree,a dead tree can feed nature around it,decomposition
tree,trees turning colors adds vibrancy to nature,seasonal change
tree,more trees should be planted to help preserve nature,conservation
tree,a tree can speak to other trees in the nature nearby,talk
tree,oxygen,oxygen
tree,beautiful,beauty
tree,shade,shade
tree,offers shelter from the blazing sun,shelter
tree,is everywhere,ubiquitous
tree,grows very tall,tall
tree,bark,bark
tree,leaves,leaves
tree,green orange yellow,seasonal change
tree,bare tree,bare
tree,full bloom,bloom
tree,large,size
tree,oxygen,oxygen
tree,shade,shade
tree,wood,wood
tree,habitats for multiple animals and birds in the wild,habitat
tree,used as bridges to cross rivers in forests,bridge
tree,used to build houses,build
tree,has flowers or leaves,leaves
tree,make up a forest,forest
tree,trunks have roots that obtain nutrients,roots
tree,need rain to grow,water absorption
tree,provide shade,shade
tree,many different species,diversity
tree,they produce leaves,leaves
tree,they play a part in air quality,air quality
tree,some produce food for consumption,food source
tree,they live for many years,age
tree,they can reproduce,reproduction
tree,they have bark,bark
tree,different colored leaves,seasonal change
tree,season change losing leaves,seasonal change
tree,squirrels homes,habitat
tree,tall can turn white,tall
tree,acorns or other types like walnut,fruit
tree,different leaf shapes like pine maple etc,leaves
tree,photosynthesis,photosynthesis
tree,root system,roots
tree,trunks and branch,trunk
tree,diversity of species,diversity
tree,ecological role,ecological role
tree,air purification,air purification
tree,natural,nature
tree,medicinal,medicine
tree,sheltering,shelter
tree,shade giver,shade
tree,deep rooted,roots
tree,thick bark,bark
tree,photosynthesis,photosynthesis
tree,bark,bark
tree,branches,branches
tree,leaves,leaves
tree,roots,roots
tree,growth rings,growth
tree,tall,tall
tree,provides shelter for animals,habitat
tree,green,green
tree,majestic,majestic
tree,necessary for clean air to breathe,air purification
tree,thousands of varieties,diversity
tree,they have leaves,leaves
tree,they grow upward,growth
tree,they make our environment beautiful,beauty
tree,they have roots,roots
tree,used as herbs and medicine,medicine
tree,they clean the carbon dioxide and give us oxygen i,oxygen
tree,leaves,leaves
tree,roots,roots
tree,photosynthesis,photosynthesis
tree,growth,growth
tree,reproduction,reproduction
tree,can regrow after being cut,regrowth
tree,clean air,air purification
tree,natural shade,shade
tree,shelter for animals,habitat
tree,beautiful,beauty
tree,large and strong,size
tree,can provide food for humans and animals,food source
tree,sap maple leaves shade,leaves
tree,fall age roots,seasonal change
tree,branch stem yard,branches
tree,forest water sunlight,forest
tree,carbon monoxide disease,pollution
tree,paper wood houses timber,resources
tree,made of wood,wood
tree,they create oxygen for the planet,oxygen
tree,a way to store carbon from the atmosphere,carbon storage
tree,majestic,majestic
tree,they can be ancient,age
tree,peaceful and calming to the soul,calm
tree,life,life
tree,peace,peace
tree,green,green
tree,health,health
tree,life,life
tree,dominance,dominance
water,a powerful force,power
water,rivers glaciers and rainfall,water cycle
water,water bodies particularly oceans,water bodies
water,regulating the earth 's climate,climate regulation
water,influences weather patterns,weather influence
water,water cycle,water cycle
water,clean,clean
water,clear,clear
water,cold,cold
water,glistening,glistening
water,rushing,flow
water,rising,rising
water,water is necessary to life on earth,life essential
water,the majority of water on earth is salty,saltwater
water,water flows downhill,flow
water,water can freeze into ice,freezing
water,water is necessary for plants to grow,life essential
water,water distributes nutrients through soil,nutrient distribution
water,is life,life essential
water,is very needed,life essential
water,could be destructive,destructive
water,should be preserved,conservation
water,very big part of nature,nature essential
water,makes it possible for plants to grow,life essential
water,water equals life,life essential
water,the earth is mostly covered in water,water coverage
water,humans are made up of mostly water,water composition
water,some animals live in water,aquatic life
water,all mammals drink water,hydration
water,water can be dangerous such as in a hurricane or flood,destructive
water,necessary for life,life essential
water,only chemical that freezes from the top down,freezing
water,best when it 's ice cold,cold
water,creates beautiful clouds and stunning lakes and oceans,beauty
water,able to be used for things other than drinking like cooking,multi-use
water,running out in it 's fresh water version,scarcity
water,essential to life,life essential
water,life source,life essential
water,clean,clean
water,rain,rain
water,natural and organic,natural
water,in ponds or lakes,water bodies
water,is clear blue,clear
water,is wet,wet
water,contains two parts hydrogen,composition
water,contains one part oxygen,composition
water,can be labeled as h2o,composition
water,may have salt in it,saltwater
water,necessary,life essential
water,not enough water in some areas,scarcity
water,can be too much or too little water,imbalance
water,necesssary to sustain life,life essential
water,needs protection,conservation
water,should be treasured,conservation
water,can be drunken,hydration
water,regulates the earth 's temperature,climate regulation
water,used to shower and bathe,multi-use
water,needed to survive,life essential
water,is wet,wet
water,has no taste,tasteless
water,hydration,hydration
water,fish,aquatic life
water,boating,recreation
water,bears fishing in water for food,bear
water,hydrating,hydration
water,essential to all living things on the earth,life essential
water,river,river
water,waterfall,waterfall
water,lake,lake
water,ocean,ocean
water,stream,stream
water,pond,pond
water,it 's quenches taste,hydration
water,for bathing,multi-use
water,washing,multi-use
water,very favorable to humanity,life essential
water,serves as life support to plant and animals,life essential
water,they are colorless,colorless
water,rivers and lakes,water bodies
water,rain puddles,water bodies
water,trees and plants getting water from the rain,nutrient distribution
water,muddy water,dirty
water,needs to be filtered and boiled to consume,filtration
water,abundant in some areas,abundance
water,essential for life,life essential
water,universal solvent,solvent
water,high surface tension,properties
water,cohesive and adhesive properties,properties
water,exists in multiple states,states of matter
water,exists in multiple states,states of matter
water,waterfalls,waterfall
water,ocean,ocean
water,lakes,lake
water,river,river
water,resevior,reservoir
water,rain,rain
water,water is life,life essential
water,helps digestion,digestion
water,water   is life,life essential
water,water is satisfactory,satisfactory
water,water helps growth,life essential
water,water is a good in nature,nature essential
water,is a fluid,fluid
water,is oxygen rich,composition
water,resource of life for everything alive,life essential
water,covers 70 of earth,water coverage
water,is clear,clear
water,is drinkable,drinkable
water,water is a liquid it is necessary to grow things man can not live without water survival rain hydration,life essential
water,hydration sustainable essential grow,life essential
water,hydrate clean wash bathe erosion,multi-use
water,fast moving current dangerous storms,flow
water,hurricane clouds rainfall,weather influence
water,happy playing in rain,positive emotion
water,very still,calm
water,very calm,calm
water,colorless,colorless
water,symbolizes life,life essential
water,symbolizes abundance,symbolize abundance
water,cool,cool
water,natural,natural
water,dirty,dirty
water,food and nutrients for plants and animals,nutrient distribution
water,cold crisp and fast,flow
water,natural fun in the summer,recreation
water,necessity to live,life essential
weather,can cause tornadoes,extreme
weather,can quickly change,changeable
weather,is somewhat predictable like with hurricanes,predictable
weather,can be extreme,extreme
weather,has periods that are out of character,anomalies
weather,animals can sometimes sense changes,animals sense it
weather,atmospheric conditions,atmosphere
weather,daily variation,variation
weather,precipitation,precipitation
weather,temperature,temperature
weather,wind,wind
weather,weather patterns,patterns
weather,tempermental,unpredictable
weather,unpredictable,unpredictable
weather,good for different situations,varied
weather,can be violent but calming at the same time,dual nature
weather,helps water nature,beneficial
weather,devistating,extreme
weather,it 's changeable,changeable
weather,it can be extreme,extreme
weather,it varies in different part of the globe,regional variation
weather,it 's seasonal in many part of the world,seasonal
weather,it impacts other life on earth,ecosystem impact
weather,people like to complain about it,complaints
weather,the characteristics of the conditions outside,outdoor conditions
weather,the status of the outdoors,outdoor conditions
weather,a type of phenomenon that affects the earth,natural phenomenon
weather,different kinds of conditions on the planet,varied
weather,the state of the outdoors,outdoor conditions
weather,varied conditions,varied
weather,storms are one of the parts of weather,storms
weather,weather have different seasons,seasonal
weather,weather can be so hursh,extreme
weather,humans ca n't control the weather,uncontrollable
weather,different regions have different weather,regional variation
weather,the two most common seasons are winter and summer,seasons
weather,different seasons change weather,seasonal
weather,sunny summer,sunshine
weather,rainy winter,precipitation
weather,breezy spring,breeze
weather,chilly fall,cold
weather,leaves falling,seasonal change
weather,it can be wild,extreme
weather,it can be passive,calm
weather,it can be thunderous and loud,thunderous
weather,it can be as still as sand,calm
weather,it can cause fires,extreme
weather,it can cause rain,precipitation
weather,often predictable,predictable
weather,varies from place to place,regional variation
weather,different from climate,different from climate
weather,temperature wind humidity,weather elements
weather,air quality,air quality
weather,proximity to lightning,lightning
weather,fluctuations in heat and cold affecting the environment,temperature variation
weather,includes rain snow sleet and other forms of moisture,precipitation
weather,movement of air that can vary in speed and direction,wind
weather,weather contributes to broader climate patterns over time,climate influence
weather,varies depending on the season with different weather patterns in each,seasonal variation
weather,can include extreme events like hurricanes tornadoes and storms,extreme
weather,unpredictabled,unpredictable
weather,sunny,sunshine
weather,rain,precipitation
weather,clouds,clouds
weather,snow,snow
weather,rainbow,rainbow
weather,unpredictable,unpredictable
weather,changes frequently,changeable
weather,impacts ecosystems and wildlife habitats,ecosystem impact
weather,can be extreme,extreme
weather,influenced by temperature and humidity,weather elements
weather,affects outdoor activities,outdoor impact
weather,the movement of air around the earth,wind
weather,different from climate,different from climate
weather,is the day to day conditions from place to place,regional variation
weather,is effected by many things,influenced by factors
weather,carries water from wet to dry areas,water distribution
weather,is responsable for erosion,erosion
weather,have different seasons,seasonal
weather,changes with time,changeable
weather,can be cold,cold
weather,can be sunny,sunshine
weather,can be rainy,precipitation
weather,can be pleasant,pleasant
weather,constantly changing,changeable
weather,influenced by atmospheric conditions,atmosphere
weather,local and global factors,factors
weather,unpredictable,unpredictable
weather,regional variations,regional variation
weather,seasonal cycles,seasonal
weather,sun and breeze,breeze
weather,warm sunshine,sunshine
weather,snow capped mountains,snow
weather,rainy days,precipitation
weather,spring showers,spring showers
weather,fall colors on trees,seasonal change
weather,erratic,erratic
weather,sunny where i live,sunshine
weather,predictable,predictable
weather,variable,variable
weather,mild,mild
weather,forgiving,forgiving
weather,help everyone to fell nature,connection
weather,makes everyone to feel good,positive feeling
weather,we can see a bright day,sunshine
weather,feel great,positive feeling
weather,happy to see the sun,sunshine
weather,allow the nature to be seen,visibility
weather,can change in an instant,changeable
weather,can be studied,studyable
weather,is never constant,changeable
weather,varies depending on location,regional variation
weather,is unpredictable,unpredictable
weather,unique to location,regional variation
weather,seasonal changes,seasonal
weather,impact on daily life,outdoor impact
weather,forecasting,predictable
weather,humidity,humidity
weather,wind,wind
weather,temperature,temperature
weather,can be rough,extreme
weather,can be gentle,calm
weather,can be beautiful,beauty
weather,can be lethal,extreme
weather,strong,strong
weather,necessary,necessary
wildlife,hungry,hunger
wildlife,all around,varied
wildlife,noisy,loud
wildlife,beautiful,beauty
wildlife,colorful,colorful
wildlife,itchy,itch
wildlife,have the ability to move,movement
wildlife,reproduce,reproduction
wildlife,the larger preys on the smaller,predation
wildlife,live in harmony with nature,natural balance
wildlife,shows how healthy an ecosystem is,ecological role
wildlife,they have skeletons,vertebrate
wildlife,endangered,endangered
wildlife,some need protected,protection
wildlife,some need removed to protect others,species management
wildlife,not meant for human involvement,wild
wildlife,freedom,freedom
wildlife,natural,natural
wildlife,animals,animals
wildlife,loud,loud
wildlife,creepy,negative emotion
wildlife,source of food,food source
wildlife,loud,dangerous
wildlife,dangerous,biodiversity
wildlife,all living creatures and plants,beauty
wildlife,raw beauty,beauty
wildlife,ecosystems,protection
wildlife,should be protected,respect
wildlife,should be respected,conservation
wildlife,should be allowed to live in their natural environment,forest
wildlife,forrest,jungle
wildlife,jungle,jungle
wildlife,dessert,zoo
wildlife,zoo,fascinating
wildlife,is very interesting,person
wildlife,a popson who takes changes and life wild,cute
wildlife,can be cute,dangerous
wildlife,can be dangerous,caution
wildlife,must keep distance,photography
wildlife,take pics,caution
wildlife,do not approach,beauty
wildlife,beautiful,animals
wildlife,made up of animals,loud
wildlife,a tiger 's roar can be heard 2 miles away,endangered
wildlife,30 of identified species are under extinction,endangered
wildlife,wolves can go up to a week without eating,habitat loss
wildlife,habitat loss in a huge threat to wildlife,polar bears
wildlife,polar bears have black skin,native
wildlife,native,self-regulation
wildlife,self regulating population,vulnerable
wildlife,harmed by pollution,solitary
wildlife,avoids humanity,avoids humanity
wildlife,balanced system,vulnerable
wildlife,vulnerable to disasters,vulnerable
wildlife,diverse species of animals,beauty
wildlife,very natural and beautiful,seasonal changes
wildlife,seasonal pattern changes,seasonal changes
wildlife,adaptation characteristics,interaction
wildlife,natural interaction within wildlife,ecological balance
wildlife,provides ecology balance,beauty
wildlife,beautiful,respect
wildlife,should be respected,respect
wildlife,large variety,conservation
wildlife,we should leave space for it in the world,important
wildlife,important,important
wildlife,vital to the health of our world,wild
wildlife,consists of non domesticated animals,habitat
wildlife,have different types of habitats,habitat
wildlife,live in all the regions of the world,self-sufficiency
wildlife,find their own food and shelter without the help of humans,conservation
wildlife,there are conservation 's to help protect them,endangered
wildlife,because of humans some species of wildlife are endangered or extinct,mammals
wildlife,mammals,mountains
wildlife,mountains,animals
wildlife,animals,animals
wildlife,water and trees,plants
wildlife,plants,trees
wildlife,trees,evolution
wildlife,adaption and evolution,habitat
wildlife,habitat and niche,migration
wildlife,migration and movement,communication
wildlife,communication and signaling,survival
wildlife,survival and resilience,ecological role
wildlife,ecological role and important,large
wildlife,big,dangerous
wildlife,can be scary,beauty
wildlife,beautiful,necessary
wildlife,necessary,life cycle
wildlife,circle of life,predators
wildlife,predators,dangerous
wildlife,dangerous,uninhabitable
wildlife,uninhabitable,wildlife
wildlife,full of wild animals,harsh weather
wildlife,harsh weather,remote
wildlife,remote,isolated
wildlife,isolated,habitat
wildlife,natural habitats,endangered
wildlife,endangered species,migration
wildlife,migration,reproduction
wildlife,breeding,conservation
wildlife,conservation,ecosystem
wildlife,ecosystems,ecosystem
wildlife,adaptations,food web
wildlife,food web participation,reproduction
wildlife,reproduction,natural processes
wildlife,natural processes,conservation
wildlife,conservation status,ecological impact
wildlife,ecological impact,ecological impact
wildlife,natural environments,habitat
wildlife,animals in wildlife are not domesticated,wild
wildlife,is an ecosystem,ecosystem
wildlife,serves as a means of survival for animals,survival
wildlife,serves us movements for species,migration
wildlife,serves as a home for reproduction,habitat
wildlife,not human,non-human
wildlife,non domesticated beings,wild
wildlife,lions tigers and bears,predators
wildlife,hunted for food,hunting
wildlife,hunted for sport,sport hunting
wildlife,non captive,wild
wildlife,consumers,consumers
wildlife,sunset,nature
wildlife,animals,animals
wildlife,preys,preys
wildlife,predators,predators
wildlife,nature,nature
wildlife,herbivores,herbivores
wildlife,omnivores,omnivores
wildlife,deer fox and bobcats are natural to the area,native species
wildlife,they are more frightened of us than we are of them,shy
wildlife,necessary to our human daily lives,important
wildlife,wild not tame,wild
wildlife,food chain,food chain
wildlife,ecosystem,ecosystem
wildlife,natural habitats,habitat
wildlife,conservation,conservation
wildlife,biodiversity,biodiversity
wildlife,adaptation,adaptability
