Concepto,Respuesta,Codigo
llanura,africo,continente
llanura,ser uno ambiente de fauna diverso,diversidad
llanura,pasto mucho verde,pastizal
llanura,seco,sequia
llanura,montaña,montanoso
llanura,diverso clima,clima
estatua,arte,arte
estatua,piedra,materia_prima
estatua,madera,madera
estatua,poder estar hecho de dicerso material,material_construccion
estatua,escultor,artista
estatua,representar algo,representativo
estatua,historia,historia
monarca,opresión,represion
monarca,dinero,dinero
monarca,persona que cre que tener derecho al poder,designado
monarca,dictadura,dictadura
monarca,castillo,castillo
monarca,rey y reina,realeza
monarca,titulo nobiliario,titulos
monarca,revolucion,revuelta
cadáver,muerte,muerte
cadáver,persona muerto,difunto
cadáver,año,edad
cadáver,algo que lla no existir,muerte
cadáver,fin de el vida,muerte
cadáver,asesinato,crimen
cadáver,tu tiempo ya llego,finalizar
cadáver,organo,organo_cuerpo_humano
cadáver,descomposición,descomposicion
cadáver,podrir,descomposicion
poblado,gente,personas
poblado,poblacion,comunidad
poblado,lugar de residencia de mucho,comunidad
poblado,ser parte de uno pais,nacion
poblado,tener uno idioma en comun,lenguas
poblado,poder ser rural o estar en uno ciudad,rural
poblado,poder ser rural o estar en uno ciudad,ciudad
poblado,en chile ser parte de comuna,conjunto
poblado,en chile ser parte de región,conjunto
capilla,religión,religion
capilla,culto,secta
capilla,fe,creencia
capilla,esperanza,motivacion
capilla,creencia,creencia
capilla,idiosincracia,indiosincracia
capilla,estupidez,estupidez
capilla,fantatismo,fanaticada
capilla,perdido de tiempo,ocio
bandera,ser de telar,material_textil
bandera,representar algo,identidad
bandera,pai,nacion
bandera,pater,nacion
bandera,nación,nacion
bandera,color,colores
bandera,himno,himno
bandera,tener significado,simbolos
bandera,respetar,responsabilidad
bandera,tú identificar,identidad
planeta,existir mucho planeta,variedad
planeta,este en el espacio,espacio
planeta,tener forma de esfera,circular
planeta,giran alrededor de uno estrella,sistema_solar
planeta,alguno tener satelit natural,satelite_terrestre
planeta,planeta tierro,terrestre
planeta,alguno tener vida,vida
planeta,ecosistema,medio_ambiente
planeta,ser fragil,fragil
planeta,poseer gravedad,fuerza_fisica
capitán,alguien que este a cargo,liderazgo
capitán,poder,poder
capitán,responsabilidad,responsabilidad
capitán,instrución,guia
capitán,conocimiento,conocimiento
capitán,mandama,liderazgo
capitán,saber él mejor para el equipo,compromiso
capitán,hacer caso,obediencia
capitán,liderazgo,liderazgo
capitán,empatiar,empatia
palacio,donde vivir el rey y reina,castillo
palacio,realeza,realeza
palacio,arquitectura gotico,arquitectura
palacio,estructura gigante,estructura
palacio,estar hecho de piedra,material_construccion
palacio,el mitologia decir que tener dragón,mitologia
palacio,tener varios torre,castillo
palacio,ser antiguo,antiguedad
palacio,haber alguno que ser moderno,modernidad
palacio,mucho dinero,riqueza
detalle,minucioso,meticuloso
detalle,pulcrir,higiene
detalle,prestar atención al detalle,notorio
detalle,perfecionisto,perfeccionismo
detalle,algo que no tener importancia,irrelevante
detalle,meticuloso,meticuloso
sanidad,lucid mental,salud_mental
sanidad,uno lugar mucho limpio,higiene
sanidad,bienestar mental,salud_mental
sanidad,haber gente que no tener sanidad metal,enfermedad_psiquiatrica
sanidad,el sanidad ser mucho importante en especial en tiempo de pandemia,bienestar
sanidad,pulcrir,pureza
sanidad,desinfectado,desinfeccion
sanidad,medicina,disciplina_cientifica
sanidad,psicologia,disciplina_cientifica
sanidad,mente,mente
mandato,orden,imposicion
mandato,él dar uno capitar,autoridad
mandato,él tener que cumplir,obediencia
mandato,jefe,jerarquia
mandato,presidente,presidente
entidad,empresa,empresa
entidad,persona juridico,juridico
entidad,entidad juridico,juridico
entidad,responsabilidad,responsabilidad
entidad,responsable,responsabilidad
reserva,algo que todaviir no ser propiedad de uno persona,provisiones
reserva,algo que ser pronto a ser de otro,compartido
reserva,el gente poder reservar su opinion,opinion
reserva,el gente reservado no contar nada,introversion
reserva,guardar uno puesto,privilegios
reserva,guerdar algo para alguien,almacenar
reserva,uno poder reservar su derecho a hablar,derechos
reserva,uno poder no decir informacion,derechos
fortuna,plata,dinero
fortuna,riqueza,riqueza
fortuna,el gente matar por él,avaricia
fortuna,el gente él volver egosito por él,individualista
fortuna,ser algo que servir,utilidad
fortuna,comprar,consumo
fortuna,trabajo duro,laborioso
fortuna,falta de empatiar,individualista
fortuna,corroir el medio ambiente,perjuicios
regreso,volver desde uno destino,retorno
regreso,volver,retorno
regreso,trasladar él,movimiento
regreso,el viene de regreso,accion_fisica
entorno,habitacion,habitacion
entorno,planicie,paisaje
entorno,atento,capacidad_cognitiva
entorno,fijar él en el entorno,visibilidad
entorno,ser uno lugar fisico,ambiente
alcance,él que uno poder lograr,objetivos
alcance,él que costar hacer algo,dificil
alcance,lograr,objetivos
alcance,poco distancia,aproximarse
alcance,facil de llegar,accesible
alcance,brazo,cuerpo_humano
alcance,capacidad de llegar a uno lado,destino
alcance,esfuerzo,esfuerzo
alcance,al alcance de el mano,accion_fisica
malicia,maldad,malefico
malicia,él peor del él humano,malefico
malicia,muerte,muerte
malicia,avaricia,avaricia
malicia,ser uno enfermedad,enfermedad
salario,sueldo,remuneracion
salario,dinero,dinero
salario,mensualidad,remuneracion
salario,invertir,inversiones
salario,trabajar,oficio
salario,hijo,hijos
salario,mantención,manutencion
salario,él acabar,agotable
salario,poder aumentar,ascenso
salario,depender del cargo,puesto_laboral
aliento,oloroso,olfato
aliento,comida,comida
aliento,cepillo de diente,higiene
aliento,fresco,fresco
aliento,pasta de diente,higiene
aliento,hediondo,halitosis
aliento,boco,partes_del_rostro
aliento,estomago,organo_cuerpo_humano
aliento,digestion,digestion
aliento,en el mañana,ciclo_del_dia
crucero,barco,embarcacion
crucero,ir en el mar,oceano
crucero,mucho parada,detenciones
crucero,viajar,viaje
crucero,conocer distinto lugar,viaje
crucero,marinero,tripulacion
crucero,pasajero,pasajeros
crucero,titanic,pelicula
crucero,peligroso,riesgoso
crucero,contaminar,contaminante
pupitre,asiento,mobiliario
pupitre,colegio,colegio
pupitre,escritorio,mobiliario
pupitre,estudiar,aprender
pupitre,clase,colegio
pupitre,atención,capacidad_cognitiva
pupitre,profesor,profesor
pupitre,educación,educacion
pupitre,libro,libros
pupitre,compañero,amistad
cantina,alcohol,bebida_alcoholica
cantina,happy hour,negocio
cantina,cerveza,bebida_alcoholica
cantina,juntar con amigo,amistad
cantina,bar,cantina
cantina,maquín de musica,mobiliario
cantina,tener mesa de pool ,juego
cantina,musico en vivo,musica
cantina,borracho,embriaguez
cantina,peligroso de noche,riesgoso
camisón,polerar largo,vestimenta
camisón,blanco,color_claro
camisón,con botón,vestimenta
camisón,él planchir,vestimenta
camisón,para uno atuendo estiloso,tendencia
camisón,laboratorio,laboratorios
camisón,manga largo,vestimenta
camisón,ancho,tamanos
camisón,fresco,fresco
camisón,facil de manchar,suciedad
aullido,perrir,animal_domestico
aullido,lobir,animal_salvaje
aullido,miedo,miedo
aullido,noche,ciclo_del_dia
aullido,luna,satelite_terrestre
aullido,hombre lobo,animal_mitologico
aullido,dolor,sufrimiento
aullido,extrañar,melancolia
aullido,comunicación,comunicacion
aullido,expresión,expresion
cazuela,tener pollo,ingredientes
cazuela,papar,verduras
cazuela,choclo,verduras
cazuela,invierno,estaciones_del_ano
cazuela,para el frio,temperatura
cazuela,comida de abuela,abuelos
cazuela,tener liquido,liquido
cazuela,para enfermo,remedios
cazuela,ser caliente,caliente
cazuela,ser sabroso,comida_sabrosa
aguijón,abejo,insecto
aguijón,pinchazo,penetrante
aguijón,hinchazon,reaccion_corporal
aguijón,puntiagudo,puntiagudo
aguijón,veneno,venenoso
aguijón,doloroso,sufrimiento
aguijón,defensa,defenderse
aguijón,rompible,fragil
aguijón,muerte,muerte
aguijón,negro,color_oscuro
gatillo,él tener el pistola,arma_de_fuego
gatillo,para disparar,disparo
gatillo,ser corto el tiempo,inmediatez
gatillo,diminutivo de gato,diminutivo
gatillo,pelicula vaquera,vaqueros
gatillo,este en distinto tipo de arma,armamento
gatillo,detonante,explosion
gatillo,decisivo,determinacion
gatillo,uno oportunidad,oportunidad
gatillo,ser pequeño,pequeno
aguante,resistencia,resistencia
aguante,perseverancia,motivacion
aguante,sobre el problema,resiliencia
descaro,telenovelar,programa_tv
descaro,cachetado,golpear
descaro,mentira,mentir
descaro,sin verguenza,sinverguenza
descaro,estafa,estafador
descaro,arribista,desagrado
descaro,no honesto,mentir
descaro,falso,falsedad
descaro,engaño,enganar
descaro,daño,lastimar
frenesí,exaltación,agitacion
frenesí,susto,miedo
frenesí,gritar,sonido_agudo
nitidez,definido,definido
nitidez,no borroso,definido
nitidez,algo claro,claridad
nitidez,facil de ver,visibilidad
nitidez,el lent ayudar,anteojos
nitidez,no ser molesto de mirar,agradable
nitidez,alguno persona no ver nitidamente,visibilidad_reducida
nitidez,calidad,calidad
nitidez,procesamiento,procesos
nitidez,conexion,conectar
atuendo,outfit,vestimenta
atuendo,temporada,temporal
atuendo,desfile de moda,escenario
atuendo,modelo,oficio
atuendo,fotografiar,fotografia
atuendo,ropa,vestimenta
atuendo,estilo,tendencia
atuendo,marca de ropa,tendencia
atuendo,combinar,mezclar
atuendo,original,exclusivo
delicia,postrar,postre
delicia,sabroso,sabor
delicia,algo rico,comida_sabrosa
delicia,pastel,reposteria
delicia,dulce,dulce
delicia,comida,comida
delicia,italia,pais_europeo
delicia,cocinar con amor,refran_popular
delicia,cariño,ternura
delicia,pasión,pasion
fealdad,hacer algo malo,irresponsabilidad
fealdad,ser subjetivo,subjetivo
fealdad,hacer daño decir él,lastimar
fealdad,no ser bonito,fealdad
fealdad,no ser agradable de vista,desagrado
fealdad,poder ser sicológica,capacidad_cognitiva
fealdad,alguien malo,malefico
fealdad,mentir,mentir
fealdad,poder ser físico,apariencia
fealdad,desagradable,desagrado
soltura,algo que no ser apretar,comodidad
soltura,flexible,flexibilidad
soltura,dejar ir,despojo
soltura,agil,destreza
soltura,habil,destreza
soltura,seguridad,seguridad
soltura,amistoso,amistad
soltura,conversador,conservadurismo
soltura,que él desenvolver bien,desenvoltura
soltura,practicar,entrenamiento
revuelo,desorden,desorden
revuelo,alboroto,descontrol
revuelo,algo no esperado,inesperado
revuelo,sorpresivo,sorpresa
revuelo,no agradable,desagrado
revuelo,pasar a llevar,lastimar
revuelo,perturbar,transformacion
revuelo,molestar,desagrado
revuelo,llamar el atención,notorio
revuelo,enfadar,frustacion
conjuro,hecho por bruja,brujeria
conjuro,película,pelicula
conjuro,hechacer,magia
conjuro,maldición,maldicion
conjuro,poder,poder
conjuro,hipnosis,sugestion
conjuro,controlar,planificar
conjuro,muñeca,peluche
conjuro,poseido,sobrenatural
conjuro,iglesia,iglesia
salario,pago,remuneracion
salario,sueldo,remuneracion
salario,dinero,dinero
salario,remuneración,remuneracion
salario,trabajar,oficio
salario,contrato,acuerdo
salario,precio,valoracion
salario,emolumento,remuneracion
salario,recompensar,recompensa
salario,acuerdo,acuerdo
aliento,tufo,halitosis
aliento,respirar por el boca,respirar
aliento,impulso,motivacion
aliento,apoyo,acompanar
aliento,motivar,motivacion
aliento,olor,olfato
aliento,hálitir,halitosis
aliento,animar,motivacion
aliento,exhalar,respirar
aliento,acompañar,acompanar
crucero,barco,embarcacion
crucero,viaje,viaje
crucero,vacación,vacaciones
crucero,mar,oceano
crucero,titanic,pelicula
crucero,oceano,oceano
crucero,piscina,piscina
crucero,buffet,negocio
crucero,turismo,turistico
pupitre,mesa,mobiliario
pupitre,de madera,madera
pupitre,escritorio,mobiliario
pupitre,mueble,mobiliario
pupitre,escuelar,colegio
pupitre,usado por el alumno,estudiante
pupitre,sala de clase,colegio
pupitre,aprender,aprender
pupitre,apoyo de libro,libros
pupitre,silla,mobiliario
cantina,cerveza,bebida_alcoholica
cantina,bar,cantina
cantina,borracho,embriaguez
cantina,alcohol,bebida_alcoholica
cantina,pelea,pelea
cantina,orinar,desechos
cantina,lejano oeste,historia
cantina,camarera,oficio
cantina,establecimiento,negocio
cantina,mesa de pool ,juego
camisón,pijamo,vestimenta_de_dormir
camisón,abuela,abuelos
camisón,dormir,dormir
camisón,acostar él,dormir
camisón,comodidad,comodidad
camisón,lencería,intimidad
camisón,encaje,vestimenta
camisón,ropa,vestimenta
camisón,largo,tamanos
camisón,algodón,material_textil
aullido,perrir,animal_domestico
aullido,lobo,animal_salvaje
aullido,manado,grupo
aullido,grito,sonido_agudo
aullido,llamado,comunicacion
aullido,dolor,sufrimiento
aullido,bosque,paisaje
aullido,noche,ciclo_del_dia
aullido,soledad,soledad
aullido,sonido agudo,sonido_agudo
cazuela,choclo,verduras
cazuela,carne,ingredientes
cazuela,comida,comida
cazuela,sopa,liquido
cazuela,invierno,estaciones_del_ano
cazuela,comida casero,comida
cazuela,zapallo,verduras
cazuela,caliente,caliente
cazuela,almuerzo,comida
cazuela,llenador,satisfecho
aguijón,puntiagudo,puntiagudo
aguijón,dolor,sufrimiento
aguijón,afilado,afilado
aguijón,veneno,venenoso
aguijón,clavar,penetrante
aguijón,picadura,picor
aguijón,órgano de insecto,organo_animal
aguijón,punzante,penetrante
aguijón,pinchazo,penetrante
aguijón,inflamación,reaccion_corporal
gatillo,pistola,arma_de_fuego
gatillo,inicio,comenzar
gatillo,partido,comenzar
gatillo,detonante,explosion
gatillo,instrumentar de arma,dispositivo_mecanico
gatillo,palanca,palanca
gatillo,disparo,disparo
gatillo,explosión,explosion
gatillo,generalmente él jalar con el dedo índice,accion_fisica
gatillo,arma,armamento
aguante,soportar,resistencia
aguante,resistencia,resistencia
aguante,persistir,persistencia
aguante,ejercicio,ejercicio
aguante,resiliencia,resiliencia
aguante,constancia,accion_prolongada
aguante,energía,energia
aguante,rigor,resiliencia
aguante,tolerancia,tolerancia
aguante,firmeza,fuerza
descaro,atrevido,astucia
descaro,robar,robar
descaro,sin respeto,irrespetuoso
descaro,sinvergüenza,sinverguenza
descaro,inadecuado,inadecuado
descaro,a vista de todo,contextual
descaro,insolente,irrespetuoso
descaro,osado,valentia
descaro,temerario,temerario
descaro,acto que otro no hacer,inmoral
frenesí,lujuriar,lujos
frenesí,estasis,euforia
frenesí,descontrol,descontrol
frenesí,fiesta,fiesta
frenesí,locura,locura
frenesí,drogado,drogado
frenesí,exaltación,exageracion
frenesí,agitado,agitacion
frenesí,pelea,pelea
frenesí,provocado por emoción,emociones
nitidez,bueno,positivo
nitidez,de alto definición,tecnologia
nitidez,claridad,claridad
nitidez,lent,anteojos
nitidez,visible,visibilidad
nitidez,detallado,detallista
nitidez,sin pixel,pixeles
nitidez,alto calidad,calidad
nitidez,definido,definido
nitidez,transparencia,transparente
atuendo,ropa,vestimenta
atuendo,vestir él,vestimenta
atuendo,moda,tendencia
atuendo,traje,vestimenta
atuendo,esmoquin,vestimenta
atuendo,gala,formalidad
atuendo,disfraz,disfraz
atuendo,vestido,vestimenta
atuendo,casual,espontaneo
atuendo,formal,formalidad
delicia,rico,comida_sabrosa
delicia,exquisito,comida_sabrosa
delicia,dulce,dulce
delicia,postrar,postre
delicia,pastel,reposteria
delicia,comida,comida
delicia,bueno,beneficios
delicia,placer,placer
delicia,relajante,tranquilidad
delicia,gusto,preferencias
fealdad,horrible,horrorifico
fealdad,rasgo inadecuado,partes_del_rostro
fealdad,sin belleza,fealdad
fealdad,visualmente desagradable,desagrado
fealdad,subjetivo,subjetivo
fealdad,monstruo,monstruosidad
fealdad,deforme,deforme
fealdad,no atractivo,repulsivo
fealdad,adjetivo,caracteristica
fealdad,repulsivo,repulsivo
soltura,suelto,libertad
soltura,flacidez,flacidez
soltura,fácil,facil
soltura,desenvolver él,desenvoltura
soltura,hiperlaxo,flexibilidad
soltura,agil ,destreza
soltura,destreza,destreza
soltura,bueno para hablar,elocuencia
soltura,que no ser tieso,flexibilidad
soltura,libre,libertad
revuelo,alboroto,descontrol
revuelo,revuelta,revuelta
revuelo,desorden,desorden
revuelo,manifestación,protesta
revuelo,volver a volar,vuela
revuelo,agitación,agitacion
revuelo,impacto,impactar
revuelo,perturbación,transformacion
revuelo,conmoción,conmocion
revuelo,impresión,impactar
conjuro,monja,sacerdote
conjuro,hechacer,magia
conjuro,bruja,brujeria
conjuro,exorcismo,ritual
conjuro,maldición,maldicion
conjuro,embrujado,brujeria
conjuro,magia,magia
conjuro,pelicula,pelicula
conjuro,poción,liquido
conjuro,miedo,miedo
salario,dinero,dinero
salario,sueldo,remuneracion
salario,trabajar,oficio
salario,esfuerzo,esfuerzo
salario,ahorro,ahorro
salario,moneda,dinero
salario,billete,dinero
salario,vacación,vacaciones
salario,objeto material,objetos
salario,estudio,estudiante
aliento,olor,olfato
aliento,mal olor,maloliente
aliento,fuego,fuego
aliento,dragon,animal_mitologico
aliento,comida,comida
aliento,lavar él el diente,higiene
aliento,bacteria,bacterias
aliento,contagio,transmision
aliento,calor,temperatura
aliento,enjuaguir bucal,higiene
crucero,barco de lujo,exclusivo
crucero,vacación,vacaciones
crucero,mar,oceano
crucero,piscinar,piscina
crucero,fiesta,fiesta
crucero,caribir,region_centroamericana
crucero,mucho persona,sobrepoblado
crucero,titanic,pelicula
crucero,oferta,oferta
crucero,acero,material_construccion
pupitre,mesa,mobiliario
pupitre,estudio,aprender
pupitre,estudiante,estudiante
pupitre,prueba,evaluacion
pupitre,libro,libros
pupitre,cuaderno,cuadernos
pupitre,sufrimiento,sufrimiento
pupitre,conocimiento,conocimiento
pupitre,esfuerzo,esfuerzo
pupitre,diversion,diversion
cantina,bar,cantina
cantina,musico de star wars,musica
cantina,alcohol,bebida_alcoholica
cantina,barmar,oficio
cantina,baile,bailar
cantina,bohemia,excentrico
cantina,bebida energetico,bebida_energetica
cantina,cigarro,cigarrillo
cantina,borracho,embriaguez
cantina,botellar,contenedor
camisón,ropa,vestimenta
camisón,pijamo,vestimenta_de_dormir
camisón,dormir,dormir
camisón,vestimenta,vestimenta
camisón,camisa,vestimenta
camisón,vestido,vestimenta
camisón,sueño,dormir
camisón,pijamado,diversion
camisón,batar,vestimenta
camisón,noche,ciclo_del_dia
aullido,perrir,animal_domestico
aullido,lobir,animal_salvaje
aullido,comunidad,comunicacion
aullido,familia,familia
aullido,auxilio,auxilio
aullido,unidad,unificar
aullido,manado,grupo
aullido,luna,satelite_terrestre
aullido,ruido,sonido_agudo
aullido,molestio,malestar
cazuela,comida chileno,pais_latinoamericano
cazuela,sopa,liquido
cazuela,carne,ingredientes
cazuela,pollo,animal_campo
cazuela,papar,verduras
cazuela,caluroso,caliente
cazuela,arroz,maiz
cazuela,plato,utensilio_de_cocina
cazuela,almuerzo en familia,familia
cazuela,energia,energia
aguijón,dolor,sufrimiento
aguijón,veneno,venenoso
aguijón,pinchazo,penetrante
aguijón,avispa,insecto
aguijón,insecto,insecto
aguijón,abejo,insecto
aguijón,alergiar,reaccion_corporal
aguijón,planta,naturaleza
aguijón,rosa,color_claro
aguijón,hinchazon,reaccion_corporal
gatillo,pistola,arma_de_fuego
gatillo,disparo,disparo
gatillo,fuego,fuego
gatillo,disparador,dispositivo_mecanico
gatillo,dedo,partes_de_la_mano
gatillo,muerte,muerte
gatillo,bala,arma_de_fuego
gatillo,metal,elemento_quimico
gatillo,palanca,palanca
gatillo,arma,armamento
felinos,gato,animal_domestico
felinos,leon,animal_salvaje
felinos,tigre,animal_salvaje
felinos,peludo,velludo
felinos,alergiar,felicidad
felinos,nocturno,nocturnos
felinos,trepador,trepador
felinos,cazador,cazadores
felinos,raton,animal_roedor
felinos,garra,extremidades
letrero,cartel,anuncio
letrero,informacion,informacion
letrero,señalizacion,senaletica
letrero,transito,transito
letrero,calle,ruta
letrero,auto,medio_de_transporte
letrero,iluminación,iluminacion
letrero,direccion,direccion
letrero,prohibicion,prohibido
letrero,permiso,permitir
albañil,construccion,constructor
albañil,ladrillo,material_construccion
albañil,obrero,oficio
albañil,trabajador,laborioso
albañil,esfuerzo,esfuerzo
albañil,sol,estrella
albañil,calor,temperatura
albañil,cansancio,cansancio
albañil,dolor,sufrimiento
albañil,cemento,material_construccion
madrina,padrino,masculino
madrina,segundo madre,madrastra
madrina,seguridad,seguridad
madrina,desconocimiento,desconocido
madrina,bautizo,ritual
madrina,religion,religion
madrina,iglesia,iglesia
madrina,familia,familia
madrina,vinculo,vinculo
madrina,amigo de mama o papa,amistad
péndulo,movimiento,movimiento
péndulo,objeto,objetos
péndulo,fisico,disciplina_cientifica
péndulo,circunferencia,circunferencia
péndulo,energia,energia
péndulo,reloj,reloj
péndulo,sonido,sonido_agudo
péndulo,distraccion,distraccion
péndulo,formula matematica,formula_matematica
péndulo,oscilacion,oscilacion
biólogo,salud,vida
biólogo,celula,celulas
biólogo,molecula,moleculas
biólogo,cientifico,ciencia
biólogo,medioambiente,medio_ambiente
biólogo,quimicar,disciplina_cientifica
biólogo,laboratorio,laboratorios
biólogo,microscopio,instrumento_de_medicion
biólogo,muestra de laboratorio,laboratorios
biólogo,genetico,genes
aristas,line,linea
aristas,figura geometrico,figura_geometrica
aristas,borde,contorno
aristas,filo,afilado
aristas,plano,plano
aristas,otro lado,contorno
aristas,rectangulir,figura_geometrica
aristas,figurar en tres dimensión,figura
aristas,grafo,esquema
aristas,dijkstrar,formula_matematica
hormona,biologia,disciplina
hormona,salud,bienestar
hormona,sentimiento,sentimientos
hormona,secrecion,secrecion
hormona,celula,celulas
hormona,glandul,organo_cuerpo_humano
hormona,efecto,consecuencias
hormona,crecimiento,secrecion
hormona,insulina,moleculas
hormona,tiroidir,organo_cuerpo_humano
neblina,nube,nubes
neblina,frio,gelido
neblina,oscuro,oscuridad
neblina,silent hill,videojuego
neblina,lluvia,lluvia
neblina,mojado,humedo
neblina,sin vision,visibilidad_reducida
neblina,clima,clima
neblina,bosque,paisaje
neblina,miedo,miedo
resorte,energia,energia
resorte,rebote,rebote
resorte,fuerza,fuerza
resorte,estirar,elasticidad
resorte,escalera,mobiliario
resorte,amortiguador,rebote
resorte,auto,medio_de_transporte
resorte,camioneta,medio_de_transporte
resorte,metal,material_construccion
resorte,plastico,material_construccion
aguante,resistencia,resistencia
aguante,perseverancia,motivacion
aguante,valentia,valentia
aguante,a prueba de ba él,resistencia
aguante,fuerte,fuerza
aguante,hierro,elemento_quimico
aguante,dureza,dureza
aguante,amortiguar,resiliencia
aguante,sufrir,sufrimiento
aguante,dolor,sufrimiento
descaro,falta de respeto,irrespetuoso
descaro,sin verguenza,sinverguenza
descaro,valiente,valentia
descaro,aprovechar,astucia
descaro,ladron,ladron
descaro,insolente,irrespetuoso
descaro,atrevido,astucia
descaro,traicion,traicion
descaro,fresco,fresco
descaro,malo,negativo
frenesí,pasion,pasion
frenesí,locura,locura
frenesí,violencia,violencia
frenesí,daño,lastimar
frenesí,agitado,agitacion
frenesí,enojo,frustacion
frenesí,agresivo,agresividad
nitidez,claro,claridad
nitidez,limpiecer,higiene
nitidez,luz,luz
nitidez,ordenado,ordenado
nitidez,preciso,precision
nitidez,fotografiar,fotografia
nitidez,alto definicion,definido
nitidez,television,tecnologia
nitidez,no borroso,visibilidad
nitidez,enfocar,enfocar
atuendo,vestimenta,vestimenta
atuendo,ropa,vestimenta
atuendo,moda,tendencia
atuendo,buen estilo,tendencia
atuendo,influencer,redes_sociales
atuendo,red social,redes_sociales
atuendo,costoso,costoso
atuendo,tienda de retail,negocio
atuendo,zapatilla,vestimenta
atuendo,juventud,juventud
delicia,comida chino,comida
delicia,rico,comida_sabrosa
delicia,placentero,placer
delicia,descanso,descanso
delicia,gozar,placer
delicia,banquetir,banquete
delicia,satisfaccion,satisfecho
delicia,pizza,comida_chatarra
delicia,seduccion ,seduccion
delicia,tentacion,tentacion
fealdad,fisico,apariencia
fealdad,horrible,horrorifico
fealdad,sentimiento,sentimientos
fealdad,desodenado,desorden
fealdad,poco atractivo,repulsivo
fealdad,indigno,indigno
soltura,relajado,tranquilidad
soltura,flexible,flexibilidad
soltura,blar,flacidez
soltura,adaptacion,adaptacion
soltura,abierto,apertura
soltura,confiado,confianza
soltura,seguridad,seguridad
soltura,lidertad,libertad
soltura,descaro,sinverguenza
soltura,amigable,amistad
revuelo,caos,descontrol
revuelo,descontrol,descontrol
revuelo,agitacion,agitacion
revuelo,desorden,desorden
revuelo,indiciplinar,desorden
revuelo,revolucion,revuelta
revuelo,rebelion,rebeldia
revuelo,resistencia,resistencia
revuelo,criticar,criticado
revuelo,destruir,destruccion
conjuro,pelicula,pelicula
conjuro,hechizero,magia
conjuro,magia,magia
conjuro,brujerio,brujeria
conjuro,maldicion,maldicion
conjuro,maldad,malefico
conjuro,daño,lastimar
conjuro,dolor,sufrimiento
conjuro,miedo,miedo
conjuro,anabelle,personaje_ficticio
pericia,respuesta rapido,inmediatez
pericia,solucion a uno problema,resuelve_problemas
pericia,dificultad,dificil
pericia,habilidad,destreza
pericia,experiencia,experiencia
pericia,capacidad,capacidad
pericia,practicar,entrenamiento
pericia,destreza,destreza
pericia,facilidad,facil
pericia,desafio,desafio
lucidez,activo,actividad
lucidez,estado mental,capacidad_cognitiva
lucidez,rapidez,inmediatez
lucidez,astuto,astucia
lucidez,inteligente,inteligencia
lucidez,sutil,sutileza
lucidez,claridad mental,claridad
lucidez,despejado,despejado
lucidez,cordura,cordura
lucidez,limpio,higiene
facetas,lado,contorno
facetas,cara,partes_del_rostro
facetas,bipolar,enfermedad_psiquiatrica
facetas,mentira,mentir
facetas,aspecto,apariencia
facetas,apariencia,apariencia
facetas,fisico,superficial
facetas,mentalidad,capacidad_cognitiva
facetas,material,material
facetas,exterior,exterior
reclamo,alegar,demandar
reclamo,enojo,frustacion
reclamo,molestio,malestar
reclamo,retroalimentacion,retroalimentacion
reclamo,problema,frustacion
reclamo,solucion,resuelve_problemas
reclamo,experiencia,experiencia
reclamo,salir,escapar
reclamo,no volver,sin_retorno
reclamo,astuto,astucia
evasión,escapar,escapar
evasión,miedo,miedo
evasión,cobarde,cobarde
evasión,evitar responsabilidad,irresponsabilidad
evasión,no pagar,irresponsabilidad
evasión,robar,robar
evasión,dificultad,dificil
evasión,peligro,riesgoso
evasión,desaparecer,desaparecer
evasión,esconder,oculto
inercia,fisico,disciplina_cientifica
inercia,movimiento,movimiento
inercia,seguir el vuelo,movimiento
inercia,reposo,descanso
inercia,energia,energia
inercia,falta de movimiento,estatico
inercia,cuerpo,objetos
inercia,actuar sin pensar,impulsividad
inercia,costumbre,comportamiento
inercia,newton,cientifico
torpeza,tonto,estupidez
torpeza,lento,lentitud
torpeza,poco habiloso,brusquedad
torpeza,descuidado,despreocupacion
torpeza,indiciplinado,irrespetuoso
torpeza,inepto,inutilidad
torpeza,inexperiencia,inexperiencia
torpeza,error,equivocacion
torpeza,problema,frustacion
torpeza,inteligencia,capacidad_cognitiva
intriga,misterio,suspenso
intriga,secreto,secretos
intriga,crimar,crimen
intriga,curiosidad,curiosidad
intriga,inteligente,inteligencia
intriga,oculto,oculto
intriga,astuto,astucia
intriga,escondido,oculto
intriga,sorpresa,sorpresa
intriga,regalo,obsequio
solidez,duro,dureza
solidez,resistente,resistencia
solidez,consistencia,robustez
solidez,inamovible,estatico
solidez,hielo,gelido
solidez,maquín,maquinarias
solidez,constante,accion_prolongada
solidez,validez,veridico
solidez,estable,estabilidad
solidez,balanceado,equilibrado
aptitud,diciplinar,disciplina
aptitud,responsabilidad,responsabilidad
aptitud,habilidad,destreza
aptitud,conocimiento,conocimiento
aptitud,sabidurio,conocimiento
aptitud,aprendizaje,aprender
aptitud,metodologia,metodologia
aptitud,capacidad,capacidad
aptitud,inteligencia,inteligencia
aptitud,fuerza,fuerza
barriga,gordura,sobrepeso
barriga,guata,cuerpo_humano
barriga,embarazado,embarazo
barriga,grasa,grasas
barriga,el guata cervecera,bebida_alcoholica
barriga,hinchazón,expansivo
barriga,lleno,satisfecho
barriga,el avión él tener,medio_de_transporte
