Concepto,Respuesta,Codigo
aullido,alertar,precaucion
aullido,aviso,comunicacion
aullido,pena,angustia
aullido,tono agudo,sonido_agudo
aullido,cantar,desafinado
aguijón,abejo,insecto
aguijón,pinchazo,penetrante
aguijón,dolor,sufrimiento
aguijón,puntar,puntiagudo
aguijón,clavar,penetrante
aguijón,defensa,defenderse
aguijón,atacar,defenderse
aguijón,punzante,penetrante
aguijón,peligro,riesgoso
aguijón,filudir,liquido
aguante,pelea,pelea
aguante,resistir,resistencia
aguante,sostener,accion_prolongada
aguante,durar,accion_prolongada
aguante,mantener,compromiso
aguante,soportar,resistencia
aguante,fuerza,fuerza
aguante,machacar,pelea
aguante,dar él,esfuerzo
aguante,resiliencia,resiliencia
atuendo,ropa,vestimenta
atuendo,estilo,tendencia
atuendo,outfit,vestimenta
atuendo,chaqueta,vestimenta
atuendo,moda,tendencia
atuendo,esteriotipo,estereotipo
atuendo,edad,edad
atuendo,color,colores
atuendo,diseño,diseno
atuendo,talla,dimensiones
salario,dinero,dinero
salario,plata,dinero
salario,sueldo,remuneracion
salario,mes,fin_de_mes
salario,importante,relevancia
salario,trabajar,oficio
salario,ajuste,ajuste
aliento,olor,maloliente
aliento,profesor,profesor
aliento,menta,sabor
aliento,chicle,masticar
aliento,lavado diente,higiene
aliento,distancia,aproximarse
aliento,importante,necesario
aliento,controlar él,capacidad_cognitiva
crucero,descancer,tranquilidad
crucero,oceano,oceano
crucero,playa,playa
crucero,diversion,diversion
crucero,entretencion,diversion
crucero,casino,casino
crucero,comida gratis,comida
crucero,,conocimiento
pupitre,mesa escolar,mobiliario
pupitre,persona espana,nacionalidad
pupitre,colegio,colegio
pupitre,educacion basica medio,educacion
pupitre,educacion,educacion
pupitre,carpeta,archivador
pupitre,tarea,evaluacion
pupitre,companero,amistad
pupitre,profesor,profesor
pupitre,aula,colegio
cantina,bar moe,personaje_animado
cantina,cerveza,bebida_alcoholica
cantina,amigo,amistad
cantina,noche,ciclo_del_dia
cantina,calle,ruta
cantina,jueves,dia_de_la_semana
cantina,viernes,dia_de_la_semana
cantina,diversion,diversion
cantina,relajo,tranquilidad
cantina,comida,comida
camisón,pijamo,vestimenta_de_dormir
camisón,camisa,vestimenta
camisón,comodo,comodidad
camisón,regalo util,utilidad
camisón,dormir,dormir
camisón,sexy,sexualidad
aullido,perrir,animal_domestico
aullido,zorro,animal_salvaje
aullido,animal,animal
aullido,llamado,comunicacion
aullido,pelicula zootopio,pelicula_animada
aullido,noche,ciclo_del_dia
aullido,luna,satelite_terrestre
aullido,postura perro,animal_domestico
cazuela,chile,pais_latinoamericano
cazuela,papar,verduras
cazuela,abuela,abuelos
cazuela,caliente,caliente
cazuela,almuerzo,comida
cazuela,invierno,estaciones_del_ano
cazuela,papa,verduras
cazuela,agradable,desagrado
aguijón,dolor,sufrimiento
aguijón,cuidado,precaucion
aguijón,atento,precaucion
aguijón,miedo,miedo
aguijón,hinchazon,reaccion_corporal
aguijón,abejo,insecto
aguijón,animal,animal
aguijón,volar,vuela
aguijón,observar,precaucion
gatillo,jalar,accion_fisica
gatillo,pistola,arma_de_fuego
gatillo,arma,armamento
gatillo,muerte,muerte
gatillo,miedo,miedo
gatillo,autoridad,autoridad
gatillo,conciencia,consciencia
gatillo,respeto,responsabilidad
gatillo,consecuencia,consecuencias
aguante,soportar,resistencia
aguante,mantener él,compromiso
aguante,persona insoportable,desagrado
aguante,paciencia,paciencia
aguante,control personal,capacidad_cognitiva
descaro,hombre,debilidad
descaro,respeto,responsabilidad
descaro,persona caer,antipatico
frenesí,asesinar,asesinos
frenesí,halir,videojuego
frenesí,violento,violencia
frenesí,pasion,pasion
nitidez,hd,resolucion_pantalla
nitidez,4k,resolucion_pantalla
nitidez,definicion,definido
nitidez,flaitir,estereotipo
nitidez,lent optico,anteojos
atuendo,vestido,vestimenta
atuendo,status,estatus_socioeconomico
atuendo,disfraz,disfraz
atuendo,aparentar,superficial
atuendo,elegante,formalidad
atuendo,ocasion,temporal
atuendo,importancia,relevancia
atuendo,relevancia,relevancia
atuendo,caro,costoso
delicia,turca,comida
delicia,narnia,mundo_ficticio
delicia,mujer,femenino
delicia,sabroso,sabor
delicia,agrar,agradable
fealdad,horrible,horrorifico
fealdad,malo palabra,ofensivo
fealdad,deber usar él,prohibido
fealdad,persona linda,fealdad
soltura,bailar,bailar
soltura,desplante,arrogancia
soltura,discotecar,discoteca
soltura,facilidad persona,agradable
soltura,extrovertido,extraversion
soltura,nato,innato
soltura,confianza,confianza
soltura,atraccion,atraccion
revuelo,,veridico
revuelo,producto,productos
revuelo,culpante,culpable
revuelo,consecuencia,consecuencias
revuelo,revolar,descontrol
conjuro,pelicula miedo,miedo
conjuro,fictisio,ficcion
conjuro,creer,creencia
conjuro,brujo,brujeria
conjuro,muneco,peluche
conjuro,miedo,miedo
conjuro,gente ingenuo,inocencia
balanza,peso,medicion
balanza,comparación,comparacion
balanza,gordura,sobrepeso
balanza,flaco,delgado
balanza,igualdad,igualdad
balanza,prejuicio,estereotipo
galaxia,planeta,astros
galaxia,asteroid,meteoritos
galaxia,órbitar,fuerza_fisica
galaxia,vía láctear,constelaciones
galaxia,estrella,estrella
galaxia,sol,estrella
galaxia,infinidad,infinito
galaxia,oxígeno,elemento_quimico
semilla,planta,naturaleza
semilla,vida,vida
semilla,color,colores
semilla,flor,naturaleza
semilla,tierra,terrestre
semilla,agua,liquido
viajero,atrevido,astucia
viajero,curioso,curiosidad
viajero,apasionado,pasion
viajero,viaje,viaje
viajero,continente,continente
viajero,avión,medio_de_transporte
viajero,bus,medio_de_transporte
viajero,trar,medio_de_transporte
cosecha,lechugar,verduras
cosecha,verdura,verduras
cosecha,viña,granja
cosecha,canasta,contenedor
cosecha,dinero,dinero
cosecha,temporero,recoleccion_frutos
cosecha,fruta,frutas
pantano,pasto,pastizal
pantano,agua,liquido
pantano,lilipads,naturaleza
pantano,bosque,paisaje
pantano,cocodrilo,animal_salvaje
pantano,apestoso,desagrado
pantano,estancado,estanque
pistola,peligro,riesgoso
pistola,defensa,defenderse
pistola,personal,individualista
pistola,policía,policia
pistola,militar,militares
pistola,punteer,punteria
pistola,campeonato,campeonatos
pistola,entrenamiento,entrenamiento
misiles,ojiva,estadisticas
misiles,submarino,buque_de_guerra
misiles,militar,militares
misiles,,poder
misiles,defensa,defenderse
misiles,peligro,riesgoso
misiles,gobierno,gobierno
huracán,peligro,riesgoso
huracán,aire,aire
huracán,devastador,devastador
huracán,ee.uu,estados_unidos
huracán,desastre natural,desastre_natural
huracán,campo,paisaje
ajedrez,mente,capacidad_cognitiva
ajedrez,estrategia,estrategia
ajedrez,juego,juego
ajedrez,anticipación,planificar
ajedrez,guerra,conflicto
ajedrez,intención,intuicion
ajedrez,engaño,mentir
ajedrez,sacrificio,sacrificio
tributo,homenaje,homenaje
tributo,canción,cancion
tributo,actuación,actores
tributo,restaurante,negocio
tributo,acto,contextual
montaje,película,pelicula
montaje,farso,enganar
montaje,teatro,teatral
montaje,música,musica
montaje,actuación,actores
trámite,latero,anuncio
trámite,obligación,deberes
trámite,pedido,peticion
trámite,cosa,actividad
trámite,tarea,deberes
lástima,pena,angustia
lástima,foráneo,extranjeros
lástima,luto,afliccion
milagro,inesperado,inesperado
milagro,,positivo
milagro,increíble,increible
milagro,millón,improbable
milagro,destino,destino
reflejo,cristal,cristal
reflejo,espejo,cristal
reflejo,agua,liquido
reflejo,movimiento,movimiento
reflejo,rápido,inmediatez
lamento,pena,angustia
lamento,llorar,angustia
lamento,nostalgia,melancolia
lamento,arrepentimiento,arrepentido
arreglo,floral,conjunto_floral
arreglo,vestimenta,vestimenta
arreglo,matrimonial,matrimonio
arreglo,estafa,estafador
arreglo,deportivo,deporte
arreglo,político,politica
emoción,risa,sonreir
emoción,risueño,sonreir
emoción,miedo,miedo
emoción,temor,temor
emoción,extrañar,melancolia
emoción,nostalgia,melancolia
emoción,enojo,frustacion
emoción,feliz,felicidad
ingreso,dinero,dinero
ingreso,entrar,entrada
ingreso,trabajar,oficio
ingreso,moneda,dinero
ingreso,banco,banco
ingreso,,poder
costura,reparacion,reparar
costura,resiliencia,resiliencia
costura,artesania,artesanal
barriga,cuerpo,cuerpo_humano
barriga,digestion,digestion
lágrima,emocion,emociones
lágrima,extrañar,excentrico
lágrima,tristeza,angustia
lágrima,alegrio,felicidad
palanca,invencion,invencion
palanca,fisico mecanico,fuerza_fisica
palanca,inteligencia forzar,inteligencia
vinagre,cocina,cocinar
vinagre,util,utilidad
vinagre,expantar gato,repulsivo
vinagre,olor fuerte,maloliente
mejilla,cuerpo cara,partes_del_rostro
mejilla,fragil,fragil
caverna,dragon,animal_mitologico
caverna,secreto,secretos
caverna,oculto,oculto
caverna,guarido,refugio
barbero,peluquerir,oficio
barbero,persona cortar barba,oficio
barbero,old school,antiguedad
cigüeña,parajo,aves
cigüeña,refran antiguo,refran_popular
vampiro,plagar,plaga
vampiro,murcielago,animal_salvaje
vampiro,muerto viviente,personaje_ficticio
vampiro,enemigo clasico,enemigo
audacia,valor,valentia
audacia,temer conocer coraje,refran_popular
audacia,aventura,aventura
audacia,proteccion,proteccion
audacia,decision,determinacion
audacia,fuerza,fuerza
audacia,inteligencia,inteligencia
audacia,rapidez,inmediatez
audacia,agilidad,destreza
audacia,superar adversidad,resiliencia
premisa,lenguaje avanzado,lenguas
premisa,palabra usado pseudo intelectual,malintencionado
timidez,actitud,personalidad
timidez,tiernura,ternura
timidez,falta expresion publico,introversion
modales,costumbre,comportamiento
modales,educacion,educacion
modales,necesario,necesario
indicio,pista,pista
místico,dragon,animal_mitologico
místico,mago,magia
místico,hechizero,magia
místico,magia,magia
bohemia,bohemiar rhapsody,cancion
influjo,fluido,fluido
dulzura,comun,infrecuente
dulzura,actitud positivo,positivo
dulzura,engaño,enganar
felinos,adorabl,agradable
felinos,peludo,velludo
felinos,tierno,ternura
felinos,gato tamaño,tamanos
felinos,diente puntiagudo,dentadura
felinos,diente puntiagudo,afilado
felinos,atun,animal_acuatico
felinos,selva africano,paisaje
felinos,vista,visibilidad
felinos,cazador,cazadores
felinos,dormilón,holgazanear
letrero,cartel,anuncio
letrero,papel letra,anuncio
letrero,indicación,direccion
letrero,,inmensidad
letrero,llamativo,notorio
letrero,color chillón,colores
letrero,señal transito,senaletica
letrero,función publicitario,publicidad
letrero,calle,ruta
albañil,maestro,maestria
albañil,plomero,utensilio
albañil,mario bro,personaje_videojuego
albañil,azul,color_claro
albañil,sujeto,estatura
albañil,bruto,torpe
albañil,técnico,oficio
albañil,torpe,torpe
albañil,fuerte,fuerza
madrina,temible,temor
madrina,pariente lejano,familia
madrina,mamá postizar,madrastra
madrina,,excentrico
madrina,pariente extraño,excentrico
madrina,joven,juventud
madrina,pequeño,pequeno
madrina,sencillo,humildad
péndulo,expresar tiempo,tiempo
péndulo,símbolo tedio,simbolos
péndulo,antiguo,antiguedad
péndulo,reloj,reloj
péndulo,elegante,formalidad
péndulo,físico,disciplina_cientifica
péndulo,venir vida,dicotomico
péndulo,fortunar,fortuna
biólogo,inteligente,inteligencia
biólogo,investigador,investigador
biólogo,bata laboratorio,vestimenta_de_trabajo
biólogo,fauna marino,fauna
biólogo,alto,estatura
biólogo,persona preocupado ambiente,medio_ambiente
biólogo,limpio,higiene
biólogo,explorardor,explorar
hormona,cuerpo,cuerpo_humano
hormona,cambio humor,estado_de_animo
hormona,biologia,disciplina_cientifica
hormona,sangre,tejido_liquido
hormona,circular,circular
hormona,pequeño,pequeno
hormona,pubertad,juventud
hormona,regulador emoción,emociones
neblina,miguel unamuno,personaje_historico
neblina,mañana,madrugar
neblina,tenebroso,horrorifico
neblina,extenso,inmensidad
neblina,silent hill,videojuego
neblina,película terror,pelicula
neblina,calle desiertar,soledad
neblina,cancha futbol oculto,oculto
resorte,metal brillante,material_construccion
resorte,tar story,pelicula_animada
resorte,resortin mascota olímpico simpsons,personaje_animado
resorte,automóvil,medio_de_transporte
resorte,tecnología,tecnologia
resorte,medio transporte,medio_de_transporte
resorte,maquinaria pesado,maquinarias
resorte,fuerza,fuerza
resorte,físico,disciplina_cientifica
resorte,newton,cientifico
pericia,éxito,exito
pericia,perseverancia,motivacion
pericia,inteligencia,inteligencia
pericia,búsqueda,descubrimiento
pericia,perito policial,forense
pericia,legislación,leyes
pericia,abogado,abogados
lucidez,despierto,despertar
lucidez,claridad idea,capacidad_cognitiva
lucidez,persona atento,concentracion
lucidez,inteligencia,inteligencia
lucidez,falta duda,claridad
lucidez,corresponder ámbito idea,creatividad
lucidez,noción,instinto
facetas,fingir,mentir
facetas,actor,actores
facetas,mentira,mentir
facetas,actitud desleal,traicion
facetas,comportamiento interesado,oportunista
facetas,variedad actitud personalidad,personalidad_multiple
facetas,cara distinto,personalidad_multiple
facetas,mascara,mascaras
reclamo,sernac,institucion
reclamo,grito,sonido_agudo
reclamo,demora,accion_prolongada
reclamo,producto engañoso,enganar
reclamo,derecho consumidor,derechos
reclamo,falla promesa,irresponsabilidad
reclamo,exigencia derecho,exigencias
reclamo,vtr,servicios
reclamo,producto intenet,servicios
reclamo,servicio,desconforme
evasión,transantiago,medio_de_transporte
evasión,metro,medio_de_transporte
evasión,fraude fiscal,fraude_al_fisco
evasión,escapar,escapar
evasión,evitar,evadir
evasión,malo depender caso,inmoral
evasión,octubre,meses
inercia,físico,disciplina_cientifica
inercia,movimiento,movimiento
inercia,velocidad,velocidad
inercia,necesidad fuerza mover,fuerza
inercia,pesado,pesado
inercia,cambio,cambiante
inercia,estudio físico,disciplina_cientifica
torpeza,dibujo animado,animacion
torpeza,golpear él cabeza,tropiezo
torpeza,tonto,estupidez
torpeza,tropezar él,tropiezo
torpeza,sujeto calvo,calvicie
torpeza,homero simpson,personaje_animado
torpeza,despistado,distraccion
torpeza,accidente,tragedia
torpeza,precavido,despreocupacion
torpeza,descuidado cosa,despreocupacion
intriga,investigación,investigador
intriga,detective,investigador
intriga,curiosidad,curiosidad
intriga,dudar,interrogantes
intriga,cualidad persona,ser_humano
intriga,sentimiento busqueda,descubrimiento
intriga,reflexión,reflexion
intriga,difícil resolver,dificil
solidez,fuerte,fuerza
solidez,personalidad,personalidad
solidez,estabilidad,estabilidad
solidez,cuadrado gris,figura_geometrica
solidez,concreto,material_construccion
solidez,edificio,edificacion
solidez,perfeccionismo,perfeccionismo
solidez,flexibilidad dificultad,inflexible
solidez,irrefutable,dogma
aptitud,perfeccionismo,perfeccionismo
aptitud,capacidad,destreza
aptitud,resiliencia,resiliencia
aptitud,inteligencia,inteligencia
aptitud,liderazgo,liderazgo
aptitud,perseverancia,motivacion
aptitud,testarudo,terquedad
aptitud,fuerte,fuerza
felinos,gato,animal_domestico
felinos,puma,animal_salvaje
felinos,habilidoso,destreza
felinos,flexibl,flexibilidad
felinos,saltador,accion_fisica
felinos,ágil,destreza
felinos,rápido,velocidad
felinos,vertiginoso,vertigo
felinos,animal,animal
felinos,compañero,acompanar
letrero,señalético,senaletica
letrero,informativo,informacion
letrero,auxiliar,ayudar
letrero,entrega información,informacion
letrero,visible,visibilidad
letrero,ayuda,ayudar
albañil,constructor,constructor
albañil,dedicado,compromiso
albañil,esforzado,esfuerzo
albañil,trabajar,oficio
albañil,obrero,oficio
albañil,equipo,equipo
madrina,madre,madrastra
madrina,acompañante,acompanar
madrina,incondicional,incondicional
madrina,auxiliar,auxiliadora
madrina,asir,ayudar
madrina,acompañar,acompanar
péndulo,infinito,infinito
péndulo,cuerda,cuerda
péndulo,movimiento constante,movimiento
péndulo,único físico,fisica
biólogo,experto,maestria
biólogo,científico,ciencia
biólogo,especializado,especialidad
biólogo,experimentador,experimentos
biólogo,doctor,medico
biólogo,profesional,disciplina
biólogo,experienciado,experiencia
biólogo,culto,conocimiento
biólogo,estudioso,conocimiento
biólogo,estudiar vida,vida
aristas,punto vista,perspectiva
aristas,diferir,exclusivo
aristas,multipl,diversidad
aristas,forma,figura
aristas,escenario,escenario
aristas,relativo persona,subjetivo
aristas,percepción,capacidad_cognitiva
aristas,solución,resuelve_problemas
aristas,,diversidad
aristas,,diversidad
hormona,químico,reaccion_quimica
hormona,inestabilidad,inestabilidad
hormona,relativo vivo,vida
hormona,humano,ser_humano
hormona,generar cambio,cambio_fisiologico
hormona,madurez,crecimiento
hormona,reproducción,reproduccion
hormona,inyectabl,inyeccion
hormona,clasificar,categorizar
hormona,género,genero
neblina,dificultar visibilidad,visibilidad_reducida
neblina,naturaleza,naturaleza
neblina,humedad,humedo
neblina,densar,texturas
neblina,afectar visibilidad,visibilidad_reducida
resorte,generar salto,accion_fisica
resorte,perfectamente alineado,ordenado
resorte,impulsor,energia
resorte,elástico,elasticidad
resorte,flexible,flexibilidad
resorte,mover energía,energia
pericia,habilidad,destreza
pericia,conocimiento,conocimiento
pericia,capacidad,capacidad
pericia,genio,inteligencia
pericia,ayuda resolver problema,resuelve_problemas
lucidez,claridad,claridad
lucidez,capacidad,capacidad
lucidez,conciencia,consciencia
lucidez,comprensible,comprension
lucidez,explicable,explicar
lucidez,humano,ser_humano
facetas,forma,personalidad
facetas,habilidad,destreza
facetas,debilidad,debilidad
facetas,persona,personalidad
facetas,arista,interseccion
facetas,posibilidad,posibilidad
facetas,opción,elegir
facetas,alternativa,elegir
facetas,episodio,periodo
facetas,momento,periodo
reclamo,alegar,demandar
reclamo,exigir solución,exigencias
reclamo,problema,frustacion
reclamo,instancia,ultimatum
evasión,omitir,oculto
evasión,sobrepasar,protesta
evasión,evitar,evadir
evasión,escapar,escapar
evasión,salir,escapar
evasión,ocultar,oculto
evasión,huir,escapar
evasión,quite,evadir
evasión,saltar,accion_fisica
evasión,esconder,oculto
inercia,físico,disciplina_cientifica
inercia,resistencia,resistencia
inercia,movimiento,movimiento
inercia,cuerpo,objetos
inercia,mantener él,accion_prolongada
inercia,fuerza,fuerza
inercia,resistencia cambio,resistencia
inercia,peso,pesado
inercia,dificultad,dificil
inercia,resistencia movimiento,resistencia
torpeza,estupidez,estupidez
torpeza,idiotez,estupidez
torpeza,falta habilidad,brusquedad
torpeza,torpe,torpe
torpeza,inhábil,brusquedad
torpeza,inaptitud,inutilidad
torpeza,opuesto aptitud,inutilidad
torpeza,incompetente,ineficiencia
torpeza,dificultad tarea,ineficiencia
intriga,dudoso,interrogantes
intriga,incertidumbre,incertidumbre
solidez,duro,dureza
solidez,matería,estados
solidez,firmeza,resistencia
solidez,resistente,resistencia
aptitud,capacidad,capacidad
aptitud,beneficio,beneficios
aptitud,inteligencia,inteligencia
aptitud,cualidad,caracteristica
aptitud,competente,optimo
aptitud,capacitado,eficiente
aptitud,trabajar,laborioso
aptitud,desarrollar,entrenamiento
aptitud,medir,medicion
salario,sueldo,remuneracion
salario,plata,dinero
salario,dinero,dinero
salario,mensual,reiterado
salario,trabajar,oficio
salario,,tamanos
salario,adulto,adultos
salario,minimo,cantidad
aliento,respiracion,respirar
aliento,boco,partes_del_rostro
aliento,inspiracion,inspiracion
aliento,muerte,muerte
aliento,palabra,simbolos
aliento,aliento,motivacion
aliento,soplido,aire
aliento,valentia,valentia
aliento,valor,valentia
aliento,animo,motivacion
crucero,vacación,vacaciones
crucero,caribir,region_centroamericana
crucero,calido,calido
crucero,comida extraño,comida_gourmet
crucero,playa,playa
crucero,bikini,vestimenta
crucero,bronceado,quemaduras
crucero,lent,anteojos
crucero,bucear,bucear
crucero,chala,vestimenta
pupitre,escuelar,colegio
pupitre,asiento,mobiliario
pupitre,incomodo,incomodidad
pupitre,zurdo,zurdos
pupitre,pequeño,pequeno
pupitre,,tamanos
pupitre,basico,simplicidad
pupitre,colegio,colegio
cantina,cerveza,bebida_alcoholica
cantina,alcohol,bebida_alcoholica
cantina,suciedad,suciedad
cantina,borracho,embriaguez
cantina,cigarro,cigarrillo
cantina,hombre,masculino
cantina,trago,bebida_alcoholica
cantina,cantinero,oficio
cantina,desorden,desorden
cantina,pelea,pelea
camisón,camisa,vestimenta
camisón,ropa,vestimenta
camisón,vestimenta,vestimenta
camisón,batar,vestimenta
camisón,pijamo,vestimenta_de_dormir
camisón,blusa,vestimenta
aullido,lobos,animal_salvaje
aullido,camado,animal_salvaje
aullido,grito,sonido_agudo
aullido,noche,ciclo_del_dia
aullido,terror,miedo
aullido,horror,horrorifico
aullido,chillir,sonido_agudo
aullido,rugido,sonido_agudo
aullido,susto,temor
aullido,miedo,temor
cazuela,pollo,animal_campo
cazuela,arroz,maiz
cazuela,frio,temperatura
cazuela,caliente,caliente
cazuela,lluvioso,clima
cazuela,choclo,verduras
cazuela,sopa,liquido
cazuela,familia,familia
cazuela,casero,hogar
cazuela,chileno,pais_latinoamericano
aguijón,puntar,puntiagudo
aguijón,puntiagudo,puntiagudo
aguijón,abeja,insecto
aguijón,avispa,insecto
aguijón,insecto,insecto
aguijón,venenoso,venenoso
aguijón,peligroso,riesgoso
aguijón,espín,puntiagudo
aguijón,pincho,penetrante
aguijón,pua,puntiagudo
gatillo,arma,armamento
gatillo,ba él,municion
gatillo,jalar,accion_fisica
gatillo,pelea,pelea
gatillo,odar,odio
gatillo,rabiar,frustacion
gatillo,enfrentamiento,confrontacional
gatillo,circular,espiral
gatillo,decisivo,determinacion
aguante,fuerza,fuerza
aguante,resistencia,resistencia
aguante,apoyo,acompanar
aguante,perseverancia,motivacion
aguante,musculos,cuerpo_humano
aguante,,crecimiento
aguante,entrenamiento,entrenamiento
aguante,energia,energia
aguante,tolerancia,tolerancia
aguante,sufrimiento,sufrimiento
descaro,mentira,mentir
descaro,mentiroso,mentir
descaro,enfrentamiento,confrontacional
descaro,odar,odio
descaro,pelea,pelea
descaro,confrontacion,confrontacional
descaro,valor,valentia
descaro,orgullo,orgullo
descaro,fuerza,fuerza
frenesí,racha,exito
frenesí,constante,accion_prolongada
frenesí,rapido,inmediatez
frenesí,enajenacion,enajenacion
frenesí,furio,furia
frenesí,asesino,asesinos
frenesí,odar,odio
frenesí,impureza,impurezas
frenesí,enojo,frustacion
frenesí,rabiar,frustacion
nitidez,limpio,higiene
nitidez,,claridad
nitidez,brillante,iluminacion
nitidez,claridad,claridad
nitidez,transparente,transparente
nitidez,informativo,informacion
atuendo,vestimento,vestimenta
atuendo,ropa,vestimenta
atuendo,facho,tendencia
atuendo,vestiduro,vestimenta
atuendo,conjunto,conjunto
atuendo,vestido,vestimenta
atuendo,saco,formalidad
atuendo,traje,vestimenta
atuendo,terno,vestimenta
delicia,sopa,liquido
delicia,rico,comida_sabrosa
delicia,caloria,calorias
delicia,caro,costoso
delicia,unico,exclusivo
delicia,,escasez
delicia,duracion corto,inmediatez
delicia,infrecuente,infrecuente
delicia,vicio,vicio
delicia,satisfaccion,satisfecho
fealdad,concepción,perspectiva
fealdad,sociedad,comunidad
fealdad,arte,arte
fealdad,esperpento,despreocupacion
fealdad,simpleza,simplicidad
fealdad,antiestetico,apariencia
fealdad,atroz,repugnante
fealdad,horrible,horrorifico
fealdad,forma extraño,deforme
soltura,agarrir,accion_fisica
soltura,sogo,cuerda
soltura,cuerda,cuerda
soltura,agilidad,destreza
soltura,destreza,destreza
soltura,habilidad,destreza
soltura,suelto,libertad
revuelo,agitado,agitacion
revuelo,jadeo,descontrol
revuelo,ruidoso,bullicioso
revuelo,agrandamiento,crecimiento
revuelo,pelea,pelea
revuelo,revuelta,revuelta
revuelo,movimiento,movimiento
revuelo,escapada mano,descontrol
conjuro,magia,magia
conjuro,brujo,brujeria
conjuro,fantastico,sobrenatural
conjuro,invocacion,ritual
conjuro,demonio,demonios
conjuro,maldicion,maldicion
conjuro,diablir,demonios
conjuro,maldad,malefico
conjuro,oscuridad,oscuridad
conjuro,miedo,miedo
crucero,barco,embarcacion
crucero,mar,oceano
crucero,puerto,puertos
crucero,diversión,diversion
crucero,vacación,vacaciones
crucero,relajo,tranquilidad
crucero,descanso,descanso
crucero,gente,experiencia
crucero,capitán,liderazgo
crucero,viaje,viaje
costura,hilo,material_textil
costura,cerrar,cerrar
costura,bastar,sastres
costura,aguja,aguja
costura,máquina coser,maquinarias
costura,reparación,reparar
costura,reutilización,reutilizar
costura,moda,tendencia
costura,estilo,tendencia
costura,confección,elaborar
palanca,apoyo,acompanar
palanca,control,control
palanca,manejo,conducir
palanca,cambio,medio_de_transporte
palanca,base,superficie
palanca,manipulación,manipulacion
palanca,,tamanos
palanca,auto,medio_de_transporte
palanca,switch,interruptor
vinagre,venir,fermentacion
vinagre,agrio,sabor
vinagre,malo actitud,frustacion
vinagre,podrir,descomposicion
vinagre,aderezo,condimento
vinagre,ensalado,verduras
vinagre,,antiguedad
vinagre,vencer,descomposicion
vinagre,,descomposicion
vinagre,añejo,fermentacion
mejilla,rostro,rostro
mejilla,cara,rostro
mejilla,beso,besos
mejilla,saludo,saludar
mejilla,señal,senales
mejilla,verguenza,verguenza
mejilla,cachetado,golpear
mejilla,salud,bienestar
mejilla,belleza,belleza
mejilla,margarita,sonreir
panteón,romar,ciudad_europea
panteón,palacio,palacio
panteón,edificación,arquitectura
panteón,señal imperio,imperio
panteón,mausoleo,cementerio
panteón,luz,iluminacion
panteón,efecto luminoso,iluminacion
panteón,arquitectura,arquitectura
panteón,antiguedad,antiguedad
panteón,europa,europa
granito,dureza,dureza
granito,piedra,materia_prima
granito,natural,naturaleza
granito,cocina,cocinar
granito,pulido,detallista
granito,firme,solido
granito,rocar,materia_prima
granito,encimera,mobiliario
granito,cortar,cortar
granito,mueble,mobiliario
padrino,patrocinador,compromiso
padrino,protector,proteccion
padrino,enseñanza,aprender
padrino,reemplazo,reemplazar
padrino,figura paternar,padres
padrino,compromiso,compromiso
padrino,gratitud,gratitud
planeta,tierra,terrestre
planeta,cuerpo celeste,astros
planeta,espacio,espacio
planeta,galaxia,galaxias
planeta,universo,universo
planeta,astronauta,astronautas
planeta,viaje interestelar,ficcion
planeta,cosmos,universo
planeta,nave,nave_espacial
planeta,ecología,medio_ambiente
palacio,europa,europa
palacio,monarquía,monarquia
palacio,antiguedad,antiguedad
palacio,mansión,mansion
palacio,edad medio,medieval
palacio,propiedad,arquitectura
palacio,realeza,realeza
palacio,india,pais_oriental
palacio,principe,principes
palacio,rey,monarcas
premisa,idea,creatividad
premisa,conjeturar,razonable
premisa,validación,veridico
premisa,enunciado,enunciado
premisa,frase,palabras
premisa,afirmación,afirmacion
premisa,,veridico
premisa,lógico,razonable
premisa,deducción,deduccion
premisa,hipótesis,metodologia
timidez,verguenza,verguenza
timidez,apocamiento,humildad
timidez,miedo,miedo
timidez,expresar idea,introversion
timidez,antisocial,antisocial
timidez,introvertir,introversion
timidez,callado,introversion
timidez,timorato,temor
timidez,precavir,precaucion
modales,comportamiento,comportamiento
modales,enseñanza básico,crianza
modales,educación,educacion
modales,cortesía,amabilidad
modales,caballerosidad,formalidad
modales,amabilidad,amabilidad
modales,respeto,responsabilidad
modales,empatir,empatia
modales,civismo,civismo
modales,agradable,agradable
indicio,pista,pista
indicio,huella,huellas
indicio,concepto clave,concepto
indicio,investigación,investigador
indicio,soplo,aire
indicio,sherlock,personajes_literarios
indicio,atención,capacidad_cognitiva
indicio,dato,base_de_datos
indicio,analisis,analisis
indicio,descubrimiento,descubrimiento
influjo,induccir,influyente
influjo,convencer,influyente
influjo,manipular,manipulacion
influjo,conduccir,conducir
influjo,influenciar,influyente
influjo,vender pomada,refran_popular
influjo,,poder
influjo,seducción,seduccion
influjo,imponer,imponer
influjo,arbitrario,subjetivo
dulzura,pastel,reposteria
dulzura,azucar,azucar
dulzura,ternura,ternura
dulzura,chocolate,chocolate
dulzura,miel,dulce
dulzura,caramelo,dulce
dulzura,caluga,dulce
dulzura,merenge,dulce
dulzura,dulce ligua,dulce
dulzura,manjar,dulce
réplica,terremoto,sismo
réplica,contestación,reaccion
réplica,derecho responder,discusion
réplica,consecuencia,consecuencias
