Palabra (concepto),Descripción,Codificación
Esperanza,verde,verde
Esperanza,sentimiento necesario ante el adversidad,adversidad
Esperanza,no deber perder él en ninguno momento,no perder
Plan,todo actividad deber tener este antes de llevar él a cabo,anticipación
Ansiedad,sentimiento negativo,negativo
Ansiedad,oscuridad,oscuridad
Ansiedad,claustrofobio,claustrofobia
Ansiedad,producido por situación estresant,estrés
Acuerdo,país realizar este en mucho vez a él largo de el historia,países
Acuerdo,él llegar a uno resolución,resolución
Pensamiento,razonar,razonamiento
Pensamiento,asociar,asociación
Pensamiento,forma de hacer conciencia,conciencia
Pensamiento,ser uno forma de analizar el cosa,análisis
Pensamiento,todo humano ser capaz de ocupar él,humano
Pensamiento,ser involuntario,involuntario
Pensamiento,él poder potenciar,potenciación
Pensamiento,permitir tomar decisión,decisión
Pensamiento,poder involucrar cualquiera tema,temas
Pensamiento,él asociar a el personalidad,peronalidad
Ansiedad,nervio,nerviosismo
Ansiedad,inquietud,inquietud
Ansiedad,incertidumbre,incertidumbre
Ansiedad,estrés,estrés
Ansiedad,incomodidad,incomodidad
Ansiedad,dificultar el pensamiento,dificultad
Ansiedad,angustiar,angustia
Ansiedad,dificultad,dificultad
Ansiedad,enfermedad,enfermedad
Ansiedad,falta de autocontrol,descontrol
Decisión,seguridad,seguridad
Decisión,él asociar a uno pensamiento,pensamiento
Decisión,requerir uno minimo de inter,interés
Decisión,capacidad de elegir,elección
Decisión,poder tener uno grado de dificultad,dificultad
Decisión,depender de variable,variables
Decisión,involucrar uno accion,acción
Decisión,traer consecuencia,concecuencia
Decisión,esfuerzo,esfuerzo
Decisión,él realizar uno persona o grupo de persona,personal/grupal
Sugerencia ,opcion,opción
Sugerencia ,poder ser ignorar,ingorada
Sugerencia ,poder ser aceptar,aceptación
Sugerencia ,ayuda,ayuda
Sugerencia ,idea,idea
Sugerencia ,consejo,concejo
Sugerencia ,inter sobre el tema,interés
Sugerencia ,ser uno forma de participar en el toma de decisión,decisión
Sugerencia ,si ser aceptar él transformar en uno decision,aceptación
Sugerencia ,poder no estar correcto,no correcto
Destreza,habilidad de realizacion,habilidades
Destreza,capacidad,capacidad
Destreza,él asociar a uno actividad,actividades
Destreza,poder ser algo que él potenciar,potencia
Destreza,cierto actividad él necesitar,necesario
Destreza,experiencia,experiencia
Destreza,ser automatico,automatismo
Destreza,no involucra pensamiento,no pensamiento
Destreza,profesional,profesional
Honestidad,sinceridad,sinceridad
Honestidad,evidenciar,evidencia
Honestidad,pureza,pureza
Honestidad,expresar el verdad,verdad
Honestidad,poder traer sufrimiento,sufrimiento
Honestidad,ser dificil mantener él,dificultad
Honestidad,opuesto a el mentira,no mentir
Honestidad,ser uno valor,valor
Honestidad,cualidad,cualidad
Honestidad,él soler poner en duda,duda
Obligación,ser uno condicion,condición
Obligación,parte de uno contrato,contrato
Obligación,parte de uno fin mayor,fin mayor
Obligación,exigencia,exigencia
Obligación,él realizar por individuo,individuos
Obligación,no ser necesario estar de acuerdo para cumplir él,no acuerdo
Obligación,deber realizar él,realización
Obligación,poder ser algo molesto,molestia
Obligación,no ser algo planeado,no planeado
Obligación,traer consecuencia,consecuencias
Esperanza,fe,fe
Esperanza,el cosa estarir mejor,mejorar
Esperanza,soler perder él,perdida
Esperanza,causar diferente emoción en el gente,emoción
Esperanza,gratitud,gratitud
Esperanza,felicidad,felicidad
Esperanza,aceptar él ocurrido,aceptación
Esperanza,él contagiar,contagio
Esperanza,él críticar,crítica
Esperanza,futuro,futuro
Razón,ambiguo,ambigüedad
Razón,capacidad de el humano,humano
Razón,permitir,permitir
Razón,coherencia,coherencia
Razón,razonamiento,razonamiento
Razón,existir diferente tipo,diferentes
Razón,permitir el planteo de idea,permitir
Razón,requerir al pensamiento,pensamiento
Razón,él él interponer el emoción,no emoción
Razón,plenitud,plenitud
Compasión,piedad,piedad
Compasión,perdonar,perdón
Compasión,ayudar,ayuda
Compasión,decision,decisión
Compasión,emocion,emoción
Compasión,libertad,libertad
Compasión,autoestima,autoestima
Compasión,alivio  ,alivio
Compasión,dolor,dolor
Compasión,sentimiento,sentimiento
Amenaza,acción que atentar contra tu bienestar,no bienestar
Amenaza,ser uno situación peligroso que algo tratar de hacer contra otro,peligro
Amenaza,conjunto de situación que él intentar realizar para perjudicar a algo alguien,perjuicio
Destreza,habilidad innato,habilidades
Destreza,usain bolt y otro deportista él poseer,deporte
Destreza,ingenio,ingenio
Pensamiento,voz interno,interno
Pensamiento,lenguaje generado al interior de uno persona,lenguaje
Pensamiento,aun no él saber de donde provenir,origen desconocido
Seguridad,sentimiento de confort y bienestar,confort
Seguridad,el mutual tratar de brindar él,mutuales
Seguridad,gente estudiar para poder tener uno cargo y tratar de dar él,estudiar
Seguridad,el policia yo dar ese sentimiento,policias
Agradecimiento,expresión de gratitud,gratitud
Agradecimiento,él poder utilizar para finalizar uno trato,finalizar trato
Agradecimiento,sient este cuando alguien tú dar algo que necesitas,sentimiento
Agradecimiento,al salir de uno tienda o lugar el expreso,despedida
Peligro,sentimiento de amenaza,amenaza
Peligro,el lugar alto yo dar este sensación,sensación
Peligro,animal como araña o perro rabioso yo hacer sentir él,animales
Esperanza,sentimiento de que él cumplir algo deseado,cumplimiento
Esperanza,sentir este cuando querer que a alguien yo yo ir bien,bien
Esperanza,el gente de pueblo en guerra sentir este,guerras
Plan,confección mental que buscar lograr uno objetivo,confección
Plan,él hacer cuando querer realizar uno viaje con anticipacion,anticipación
Plan,el jefe de guerra él hacer cuando buscar ganar,guerras
Plan,personaje de serie o libro él decir cuando tener uno idea,idea
Ansiedad,sensación nervioso que poder ser de angustia o de inestabilidad,angustia
Ansiedad,sentir este antes de uno exámen,exámen
Ansiedad,cuando yo sentir de este forma yo dar gana de comer,hambre
Ansiedad,al estar nervioso en exceso yo sentir así,nerviosismo
Acuerdo,trato entre dos o más parte,trato
Acuerdo,ser uno forma de generar paz entre país,paz
Acuerdo,para solucionar conflicto el persona él hacer,resolver conflicto
Amenaza,estado de alerta ante uno situacion estresante,alerta
Amenaza,circunstancia sujeto o persona que poder causar daño,daño
Destreza,habilidad,habilidades
Destreza,capacidad de poder realizar uno accion,capacidad
Pensamiento,informacion que yacer en el mente,mente
Pensamiento,simbolo mental que representar algo de el realidad,mente
Seguridad,estado de proteccion,protección
Seguridad,contrario al estado de amenaza,no amenaza
Seguridad,uno estado en donde uno este despreocupado sobre problema,despreocupación
Agradecimiento,estar satisfecho,satisfacción
Agradecimiento,él experimentar hacia otro,otro/alguien
Peligro,algo que poder dañar,daño
Esperanza,saber que algo vendra despues,saber
Esperanza,soñar con uno gratificacion futuro,soñar
Plan,él realizar en el lobulo frontal,lóbulo frontal
Plan,usar representación mental,mente
Plan,expectativa para realizar en uno futuro,futuro
Acuerdo,sintetizacion en uno idea general,síntesis
Excusa,subterfugio,subterfugio
Excusa,ser él que deber dar el gente que no cumplir,no cumplimiento
Excusa,patraña,patrañas
Excusa,mucho común en persona irresponsable,irresponsabilidad
Peligro,riesgo,riesgo
Peligro,siniestro,siniestro
Peligro,posibilidad cierto de uno daño,daño
Peligro,el eventualidad de pérdida,pérdidas
Peligro,detrimentir,detrimento
Peligro,menoscabo,menoscabo
Peligro,problema,problemas
Peligro,él que proteger el seguro,protección
Peligro,él verificar cuando existir catástrofe natural,catástrofes
Obligación,constricción,constricción
Obligación,deber,deber
Obligación,carga,carga
Obligación,ser el correlato de todo derecho,derechos
Obligación,vincular a el persona a realizar uno determinado acción,hacer
Obligación,mandato,mandato
Obligación,orden,orden
Obligación,imperatividad,imperativo
Obligación,coacción,coacción
Obligación,liga a uno sujeto a uno actuar,acción
Pensamiento,razonamiento,razonamiento
Pensamiento,reflexión,reflexión
Pensamiento,análisis,análisis
Pensamiento,idea,idea
Pensamiento,aquel que pasar por nuestro mente,mente
Pensamiento,operación intelectual,intelectual
Pensamiento,proceso mental,mental
Pensamiento,cuando el persona mirar hacia arriba antes de responder,arriba
Éxito,el resultado de el realización de nuestro aspiración,aspiraciones
Éxito,fama,fama
Éxito,conllevar aprobación social,aprobación
Éxito,ganador,ganar
Éxito,triunfante,triunfo
Éxito,mucho persona aspirar llegar a él,aspiraciones
Éxito,el mejor él lograr,logro
Éxito,él asociar con el riqueza,riqueza
Éxito,solo poco llegar a él,pocos
Éxito,el figura televisivo y deportivo él obtener,fíguras
Destreza,habilidad,habilidades
Destreza,aptitud,aptitud
Destreza,idoneidad,idoneidad
Destreza,él tener el persona que él dedicar a algo,dedicación
Destreza,él poder adquirir innatamente o por el práctica,innato
Destreza,el mejor deportista él tener para su disciplina,deporte
Destreza,ser el realización correcto de uno quehacer,realización
Destreza,el mejor forma de hacer el cosa,forma
Felicidad,realización,realización
Felicidad,plenitud,plenitud
Felicidad,eudemonismo,edonismo
Felicidad,alegría,alegría
Felicidad,sonrisa,sonrisa
Felicidad,el objetivo de el vida para mucho,objetivos
Felicidad,él observar en el gente simpático,simpatía
Felicidad,payaso,payaso
Felicidad,risa,risa
Felicidad,uno estado íntegro del ser más que algo momentáneo,integridad
Razón,ser mucho estudiado por kant,filosofía
Razón,él dar cuando alguien decir él correcto,correcto
Razón,argumento,argumentación
Razón,él vincular con valoración,valor
Honestidad,virtud,virtud
Honestidad,consistir en decir el verdad,verdad
Honestidad,rectitud,rectitud
Honestidad,no mentir,no mentir
Honestidad,principio moral y religioso mucho extendido,moral
Honestidad,él que él anhelar de todo persona con quien uno él relacionar,anhelo
Compasión,empatir,empatía
Compasión,comprender el especial situación del otro,comprensión
Compasión,piedad,piedad
Compasión,humanidad,humano
Compasión,misericordia,misericordia
Amenaza,estado de alerta,alerta
Amenaza,él aproximar peligro,peligro
Amenaza,próximo a ser atacar en cualquiera aspecto,ataque
Amenaza,cuando él tú advertir de algo,advertencia
Amenaza,cuando tú sentir atacar,ataque
Amenaza,tú hacer poner precavido ante uno situación o varios,precaución
Amenaza,pretender hacer que sienta miedo,miedo
Amenaza,situación de tensión,tensión
Destreza,ser hábil,habilidades
Destreza,hacer con facilidad uno trabajo o actividad,facilidad
Destreza,tener mayor capacidad innato,capacidad
Destreza,ser cuando uno ser rápido en algo obtener mejor resultado,rápidez
Destreza,característica de persona que tener alto rendimeir,características
Destreza,él ir mejorar con el práctica,práctica
Destreza,relacionado con el desempeño,desempeño
Destreza,ágil,agilidad/fuerza
Destreza,él obtener mayor rendimiento,rendimiento
Destreza,uno de el cosa que tú hacer ser profesional en algo,profesional
Pensamiento,yo hacer tener idea y cuestionar yo cosa,idea
Pensamiento,relacionado con nuestro mente,mente
Pensamiento,ser personal,personal
Pensamiento,él hacer el mayor parte del día,todos los diás
Pensamiento,ser uno modo de reflexionar,reflexión
Pensamiento,yo conectar con yo mismo,uno mismo
Pensamiento,yo identificar quién ser,identidad
Pensamiento,yo hacer tener opinión propio e ideal,opinión
Seguridad,sentir él protegido,protección
Seguridad,libre de riego,no riesgo
Seguridad,prevención ante cualquiera peligro,prevención
Seguridad,antónimo de estar en estado de altera,no alerta
Seguridad,zona de confort,confort
Seguridad,él que otorgar el candado puerta cerrado etc.,candados
Seguridad,estar en confianza,confianza
Seguridad,sin preocupación,no preocupación
Agradecimiento,él que uno recibir después de hacer uno favor,favor
Agradecimiento,mostrar de gratitud,gratitud
Agradecimiento,mostrar de afecto después de prestar atención,afecto
Agradecimiento,gracias,gratitud
Peligro,tú encontrar en apuro,apuro
Peligro,expuesto a consecuencia negativo,exposición
Peligro,alto probabilidad de riesgo,riesgo
Peligro,estado de alerta,alerta
Peligro,no tú encontrar seguro,inseguridad
Peligro,alerta máximo,alerta
Esperanza,fe,fe
Esperanza,él último que él perder,lo último que se pierde
Esperanza,fe de uno nuevo oportunidad,fe
Esperanza,también poder ser uno nombre de mujer,nombre
Esperanza,él que él tener cuando él creer que algo imposible él poder arreglar,imposible
Plan,algo objetivo,objetividad
Plan,algo organizado,organización
Plan,él proyectar a futuro,futuro
Ansiedad,nervio,nerviosismo
Ansiedad,consecuencia de constante estrés,estrés
Ansiedad,preocupación   por el futuro,preocupación
Ansiedad,poder ser uno tipo de trastorno,trastorno
Ansiedad,poder derivar a crisis,crisis
Acuerdo,pacto,pacto
Acuerdo,algo que él deber cumplir,deber
Acuerdo,algo que concuerdar dos o más parte,dos o más partes
Acuerdo,algo que él consenza,consenso
Desesperación,sentimiento angustiante causado por fracaso,angustia
Desesperación,sentimiento producido por falta de capacidad de espera,incapacidad
Desesperación,poder funcionar como mecanismo de defensa en caso particular,mecanismo de defensa
Culpa,sentimiento causado por uno arrepentimiento,arrepentimiento
Culpa,ser responzable de uno acción,responsabilidad
Agradecimiento,sentimiento de satisfacción por alguno buen acción,sentimiento
Agradecimiento,capacidad de dar el gracia,gratitud
Agradecimiento,reconocimiento de aspecto positivo,reconocimiento
Agradecimiento,recompensar,recompensa
Pensamiento,inconsciente,inconsciente
Pensamiento,procesamiento de información,información
Pensamiento,capacidad de análisis,análisis
Verdad,admitir,admitir
Verdad,algo real e incuestionable,real
Definición,explicación de concepto u objeto,explicación
Definición,proponer caracteristica,características
Obsesión,interés exagerado e incontrolable,interés
Obsesión,exceso de algo,exceso
Ganancia,adquisición de cosa positivo,adquisición
Ganancia,dinero recibido por el venta de algo,dinero
Felicidad,sentimiento agradable,sentimiento
Felicidad,sentimiento provocado por situación positivo,positivo
Felicidad,estado de ánimo,ánimo
Felicidad,estilo de vida,estilo de vida
Habilidad,capacidad,capacidad
Habilidad,destreza,destreza
Habilidad,caracteristica positivo,positivo
Habilidad,ser bueno en uno ámbito,bien
Decisión,elegir,elección
Decisión,uno cosa o la(s otra(s,cosa
Decisión,por uno camino u otro,elección
Decisión,manifestar uno preferenico,preferencia
Decisión,tomar uno postura,postura
Decisión,privilegiar algo sobre el demás opción,privilegiar
Decisión,pensar en él que él aproximar y su consecuencia,pensamiento
Decisión,haber varios opción,opción
Decisión,uno respuesta,repuesta
Agradecimiento,brindar el gracia,gratitud
Agradecimiento,manifestar él él bueno que hacer a uno persona,bien
Agradecimiento,demostrar que él tomo en cuenta él realizado,demostración
Agradecimiento,manifestación positivo,positivo
Agradecimiento,dar uno respuesta,respuesta
Agradecimiento,cordialidad,cordialidad
Agradecimiento,educación,educación
Agradecimiento,respuesta frente a uno causa que tú favorecer,respuesta
Obsesión,ser cargante,cargante
Obsesión,cuadrado,cuadrado
Obsesión,sesgarcir a más alternativa,sesgo
Obsesión,problema,problemas
Obsesión,reiterar uno alternativa,repetición
Obsesión,concretar objetivo como ser,como sea
Obsesión,no ver más allá,no más alla
Definición,descripción,descripción
Definición,explicar que hacer,explicación
Definición,servir para saber como ser algo desconocido,conocimiento
Definición,él decir el rae,diccionario
Definición,dar a conocer algo,conocimiento
Definición,dar término a uno palabra,término
Definición,aquel que su busca para saber qué significar algo,significado
Felicidad,alegrio,alegría
Felicidad,sensacion de placer,placer
Felicidad,positivo,positivo
Felicidad,él sentir en todo el cuerpo,cambio corporal
Felicidad,él transmitir,transmición
Felicidad,él irradiar,irradiación
Felicidad,opuesta a tristeza,no tristeza
Felicidad,él que él buscar en el vida,búsqueda
Felicidad,bienestar,bienestar
Felicidad,contento,alegría
Destreza,habilidad,habilidades
Destreza,facilidad para realizar algo,facilidad
Destreza,manejo elevebado,menejo
Destreza,poder trabajado,poder
Destreza,capacidad,capacidad
Destreza,dominio,dominio
Destreza,desplante,desplante
Destreza,llamar el atención,atención
Habilidad,recurso trabajado,trabajo
Habilidad,destreza,destreza
Habilidad,dominio heredado,dominio
Habilidad,facilidad frente a algo,facilidad
Habilidad,don,don
Habilidad,sobresalir,sobresaliente
Habilidad,enseñanza superior,enseñanza
Habilidad,manejar algo por sobre el demá,manejo
Habilidad,algo personal e independiente de otro persona,personal
Amenaza,advertencia,advertencia
Amenaza,regaño,regaño
Amenaza,restringir,restringir
Amenaza,castigar,castigo
Amenaza,problema,problemas
Razón,proporción,proporción
Razón,sabiduer,sabiduría
Razón,saber algo,saber
Razón,equivalencia,equivalencia
Razón,él usar en matemática,matemáticas
Razón,él creer siempre tener,siempre
Razón,seguridad fremte a algo,seguridad
Razón,certeza,certeza
Desesperación,estado de angustia,angustia
Desesperación,estrés,estrés
Desesperación,escás de recurso,escasez
Desesperación,limitación,limitación
Desesperación,hacer algo obligado,obligación
Desesperación,estar crítico,critíco
Desesperación,estado que vivir uno persona,estado
Desesperación,común a fin de semestre,fin semestre
Amenaza,ofensar,ofensa
Amenaza,ataque,ataque
Amenaza,representar uno riesgo,riesgo
Amenaza,ser peligroso,peligro
Amenaza,enfrentamiento,enfrentamiento
Amenaza,enemigo,enemigo
Amenaza,condicional,condicional 
Amenaza,jaque,jaque
Amenaza,intimidación,intimidación
Destreza,habilidad,habilidades
Destreza,él tener conciencia de qué hacer,conciencia
Destreza,él aprender,aprendizaje
Destreza,agilidad,agilidad/fuerza
Destreza,forma de realizar uno actividad,actividades
Destreza,arte,arte
Destreza,maniobra,maniobra
Destreza,otorgar facilidad,facilidad
Destreza,dotar,dote
Destreza,cualidad,cualidad
Pensamiento,reflexión,reflexión
Pensamiento,ser mental,mental
Pensamiento,poder compartir él,compartir
Pensamiento,ser personal,personal
Pensamiento,depender de cada persona,individual
Pensamiento,meditación,meditación
Pensamiento,proceso interior,interno
Pensamiento,él poder verbalizar,verbalizable
Pensamiento,ser abstracto,abstracción
Pensamiento,carácter subjetivo,subjetivo
Seguridad,confortabilidad,confort
Seguridad,fuera de riesgo,no riesgo
Seguridad,ser uno sensación,sensación
Seguridad,estar a salvo,a salvo
Seguridad,no representar uno peligro,no peligro
Seguridad,estar a gusto,a gusto
Agradecimiento,sensación,sensación
Agradecimiento,estar conforme,conformidad
Agradecimiento,ligado a el modal,cortesía
Peligro,adversidad,adversidad
Peligro,inseguridad,inseguridad
Peligro,situacion incomodo,incomodidad
Peligro,riesgo,riesgo
Peligro,fuera de salvedad,no a salvo
Esperanza,fe,fe
Esperanza,sentimiento,sentimiento
Plan,algo preparado,preparación
Plan,tener paso,pasos
Plan,guia,guía
Plan,modelo a seguir,modelo
Plan,ser estructurar,estructura
Plan,no involucrar espontaneidad de acontecimiento,no espontaneo
Ansiedad,trastorno,trastorno
Ansiedad,intranquilidad,intranquilidad
Ansiedad,impaciencia,impaciencia
Ansiedad,él poder producir estar bajo presión,presión
Ansiedad,creer otro desorden en el cuerpo,desorden
Acuerdo,unanimidad,unánime
Acuerdo,conformidad,conformidad
Acuerdo,tratar,tratado
Acuerdo,ser justo,justo
Acuerdo,involucra responsabilidad,deber
Acuerdo,compromiso,compromiso
Peligro,situacion que activar uno maximo alerta en el persona,alerta
Peligro,exposicion a ser dañar,exposición
Peligro,generar angustia y miedo en el persona,angustia
Peligro,riesgo,riesgo
Peligro,resultar de el poco seguridad,inseguridad
Peligro,amenaza para el bienestar,amenaza
Peligro,el persona buscar estar a salvo de el,a salvo
Obsesión,idolatracion excesivo,idolatración
Obsesión,conducta de riesgo,riesgo
Obsesión,el persona que él sufrir poder llegar a situación extremo,extremos
Obsesión,poder influir en el el poco autoestima,no autoestima
Obsesión,él confundir recurrentemente con el enamoramiento,confución amor
Obsesión,llevar a conducta asociado con el psicopatia,psicopatía
Culpa,sentimiento negativo,negativo
Culpa,resultar de uno mal acto provocado por uno persona,mal
Culpa,el persona que él sentir partir por el arrepentimiento,arrepentimiento
Culpa,causa gran angustia,angustia
Culpa,su solucion ser reconocer que él haber cometer uno error,reconocimiento
Culpa,él sentir persona que hacer cosa mala,mal
Culpa,ser el primero paso a el sanacion de uno malo sensacion,sanación
Plan,proyecto,proyecto
Plan,determinacion de uno futuro,futuro
Plan,camino a seguir,camino
Plan,coordinacion de idea para uno fin,coordinación
Plan,organización,organización
Plan,conseguir uno meta,meta
Plan,idea,idea
Plan,solución a problema,solución
Definición,datar caracteristica de uno concepto,características
Definición,explicar que ser algo,explicación
Definición,ayuda a el persona a entender que ser el cosa,ayuda
Definición,preponderante en el estudio de el alumno,estudiar
Definición,gracias a el poder tener uno orden mental de el cosa,orden
Definición,proporcionar sabidurio,sabiduría
Amenaza,poner a el persona en riesgo,riesgo
Amenaza,él relacionar con el chantaje,chantaje
Amenaza,generar angustia en quien él recibir,angustia
Amenaza,forma de manipular a el persona,manipulación
Amenaza,conducta extremo para conseguir uno fin,extremos
Amenaza,posible peligro,peligro
Amenaza,dar inseguridad a el persona,inseguridad
Compasión,sentimiento de empatia,empatía
Compasión,sentimiento que servir para ayudar al resto,ayuda
Compasión,entender el situacion del otro,entendimiento
Compasión,él ver mucho en programa solidario,solidaridad
Ganancia,ingreso,ingreso
Ganancia,sumar en uno capital,suma
Ganancia,el persona que recibir uno sueldo él tener,sueldo
Ganancia,haber distinto tipo de él ya ser en plano material y emocional,distintos
Ganancia,positivo,positivo
Éxito,sensacion enriquecedoro,sensación
Éxito,suceder a uno logro,logro
Éxito,el persona con mucho proyecto positivo él tener,positivo
Éxito,realizacion,realización
Éxito,generar tranquilidad en el persona,tranquilidad
Éxito,motivo de orgullo,orgullo
Éxito,todo el persona él buscar,humano
Éxito,poder,poder
Verdad,sinceridad,sinceridad
Verdad,algo objetivo,objetividad
Verdad,honestidad,honestidad
Verdad,el persona que él usar ser mas positivo,positivo
Verdad,soler evitar problema,no problemas
Verdad,haber alguno tanto fuerte que tú metar en problema,fuerza
Verdad,conducta considerado honrado,honradez
Felicidad,ser uno emoción positivo,emoción
Felicidad,alegría,alegría
Felicidad,regocijo,regocijo
Felicidad,algo bueno,bien
Felicidad,provocar sonrisa,sonrisa
Éxito,lograr algo,logro
Éxito,cumplir uno meta,cumplimiento
Éxito,rendir bien,bien
Ansiedad,nerviosismo,nerviosismo
Ansiedad,ser uno emoción,emoción
Amenaza,algo peligroso,peligro
Amenaza,dañino,daño
Amenaza,probabilidad de que pasar algo malo,mal
Destreza,buen habilidad en algo,habilidades
Destreza,buen desempeño,desempeño
Acuerdo,tratar,tratado
Acuerdo,él establecer entre dos entidad para uno fin,dos o más partes
Desesperación,emoción negativo,negativo
Desesperación,angustiar,angustia
Obligación,ser el deber hacer algo,hacer
Obligación,uno especie de compromiso,compromiso
Obligación,ser responsable de hacer algo,responsabilidad
Obligación,estar someter a algo,sometimiento
Ganancia,recompensar,recompensa
Ganancia,él obtener luego de uno gran esfuerzo,esfuerzo
Obsesión,no poder de dejar pensar querer   algo,no dejar
Obsesión,adicción,adicción
Ganancia,beneficio,beneficios
Ganancia,ingreso mayor a gasto,ingreso
Ganancia,cuando yo ir bien en el negocio él obtener,negocios
Ganancia,entre mayor ser el mejor,mayor
Ganancia,necesario para sobrevivir,necesario
Ganancia,cuando el beneficio sobrepasar el perjiuicio,beneficios
Ganancia,casi siempre él hablar de este concepto en término monetario,dinero
Ganancia,aunque poder referir él a varios ámbito como el aprendizaje,aprendizaje
Ganancia,ser él contrario a perdido,no perdida
Agradecimiento,forma de recompensar alguno favor,recompensa
Agradecimiento,sentimiento despu de que alguien hacer algo por tú,sentimiento
Agradecimiento,si yo hacer uno favor yo yo sentir,favor
Agradecimiento,él sentir uno gran hacia nuestro padre,padres
Agradecimiento,ser él contrario a resentimiento,cariño
Amenaza,peligro que provocar algo o alguien,peligro
Amenaza,miedo que él tener a algo o alguien,miedo
Amenaza,algo o alguien que tener potencial de causar yo algun perjuicio,perjuicio
Amenaza,uno invasión alienigén ser uno potencial,alien
Amenaza,en uno secuestro siempre él con matar al rehen,secuestro
Amenaza,él utilizar para obtener algo a costa de hacer peligrar algo importante,peligro
Obligación,uno deber que él tener que cumplir tú gustar o no,deber
Obligación,cuando él ser pequeño ir al colegio ser uno,colegio
Obligación,él contrario a prohibicion,no prohibicion
Habilidad,poseer uno capacidad mayor a el que otro poseer,capacidad
Habilidad,el futbolista poseer uno mayor que el resto para jugar futbol,deporte
Habilidad,o también poder desarrollar él con práctica,desarrollo
Habilidad,normalmente él obtener despú de mucho esfuerzo,esfuerzo
Habilidad,él contrario a discapacidad,no discapacidad
Éxito,el objetivo de todo en el vida,isp
Éxito,cuando él lograr completar algun desafío,completar
Éxito,ser él contrario a fracaso,no fracaso
Éxito,normalmente él obtener despu de mucho esfuerzo,esfuerzo
Culpa,sentimiento negativo,negativo
Culpa,él sentir cuando uno no él sentir bien con el acción que realizar,mal
Culpa,él sentir despú de cometer alguno error tonto,error
Culpa,cuando yo sentir mal hacer uno mea,mal
Definición,explicación de alguno concepto,explicación
Definición,el diccionario poseer mucho,diccionario
Definición,significado de el palabra,significado
Pensamiento,haber mucho en el mente,mente
Pensamiento,siempre él tratar de que ser acertar,acertividad
Pensamiento,capacidad que tener el persona de razonar,razonamiento
Pensamiento,todo el día él estar,todo el día
Desesperación,sentimiento negativo,negativo
Desesperación,él sentir cuando él pensar que no haber solución,no solución
Desesperación,ser él contrario a esperanza,desesperanza
Desesperación,cuanddo él necesitar algo urgentemente y saber que no él poder tener,urgencia
Desesperación,todo tratar de evitar este sentimiento buscar solución,evitación
Amenaza,no deber generar miedo,miedo
Amenaza,dificultad por enfrentar,dificultad
Amenaza,barrera para cumplir mi objetivo,barrera
Amenaza,existir mucho amenaza que no ser real,no real
Destreza,habilido,habilidades
Destreza,capacidad relizar algo bien,capacidad
Destreza,alguno él adquirar otro ser inata,innato
Destreza,determinar el futuro de uno persona,futuro
Destreza,avez ser envidiar,envidia
Destreza,avez ser desperdiciar,desperdicio
Pensamiento,reflexion,reflexión
Pensamiento,filosofia,filosofía
Pensamiento,poder ser bueno o malo,bien/mal
Pensamiento,principal herramienta del ser humano,herramienta
Pensamiento,metodo de analisis,análisis
Seguridad,zona de confort,confort
Seguridad,tranquilidad,tranquilidad
Seguridad,estabilidad,estabilidad
Seguridad,él poder pagar por él,pago
Seguridad,el seguridad generar esperanza,esperanza
Seguridad,él poder medir,medición
Seguridad,ser uno bien,bien
Seguridad,ser uno derecho,derechos
Seguridad,deber ser respetar,respeto
Agradecimiento,oportunidad,oportunidad
Agradecimiento,necesario,necesario
Agradecimiento,quien no agradecer no aprender,aprendizaje
Agradecimiento,ser uno habilidad,habilidades
Agradecimiento,deber ser enseñar,enseñanza
Peligro,inseguridad,inseguridad
Peligro,limite,límite
Peligro,amenazar,amenaza
Peligro,él debre enfrentar con atencion,atención
Peligro,producir adrenalina,adrenalina
Peligro,poder ser adictivo,adicción
Esperanza,fe,fe
Esperanza,poder terner fundamento racional o no,racional
Esperanza,esperar él mejor estar preparado para él peor,esperar
Esperanza,poder ser objetivo y subjetivo,objetivo/subjetivo
Esperanza,objetivamar poder ser uno termino matematico que tener uno valor exacto,matemáticas
Esperanza,subjetivamente tener multipl aplicación,multiple
Plan,proyecto,proyecto
Plan,buscar minimizar el peligro y el amenaza,búsqueda
Plan,buscar asegurar resultado esperado,búsqueda
Plan,él organizar según destresa o habilidad,organización 
Plan,él lograr a trav del penamiento,pensamiento
Plan,ordenar tarea,tareas
Ansiedad,impaciencia,impaciencia
Ansiedad,él deber regular,deber regular
Ansiedad,él poder usar a favor de quien él padecer,a favor
Ansiedad,generalmente jugar en contra,en contra
Ansiedad,ser uno mal silencioso,mal
Acuerdo,tratar,trato
Acuerdo,haber informal y formal,formal/informal
Acuerdo,el formal él deber legalizar,legal
Acuerdo,el respeto por el informal determinar a uno persona,respeto
Acuerdo,él llevar a cabo todo el dia,diario 
Acuerdo,el formal poder tener grande consecuencia,formal/informal
Acuerdo,poder ser interno a uno persona o externo a este,interno/externo
Honestidad,ser sincero,sinceridad
Honestidad,lealtad,leal
Honestidad,transparencia,transparencia
Honestidad,respeto,respeto
Agradecimiento,gratitud,gratitud
Agradecimiento,felicidad,felicidad
Agradecimiento,tranquilidad,tranquilidad
Razón,lógico,lógica
Razón,él poseer el ser humano,humano
Razón,resolución de problema,solución
Razón,contrario al instinto,no instinto
Razón,pensamiento racional,pensamiento
Desesperación,agobio,agobio
Desesperación,impotencia,impotencia
