ID;Concepto;respuesta;Code
66a1b8558cf45402c2231f1d;forest;It is lush and expansive;green
66a1b8558cf45402c2231f1d;forest;It is an ecosystem for a wide range of species;ecosystem
66a1b8558cf45402c2231f1d;forest;It is mostly green;green
66a1b8558cf45402c2231f1d;forest;It can be dangerous;dangerous
66a1b8558cf45402c2231f1d;forest;It can be beautiful;beauty
66a1b8558cf45402c2231f1d;forest;It can be a safe haven;safe
66b8a7b81de82a46557b0943;forest;naturally green;green
66b8a7b81de82a46557b0943;forest;helps with reducing carbon dioxide;carbon storage
66b8a7b81de82a46557b0943;forest;Helps regulate heat;climate influence
66b8a7b81de82a46557b0943;forest;helps regulate erosion;erosion
66b8a7b81de82a46557b0943;forest;home for animals;wildlife habitat
66b8a7b81de82a46557b0943;forest;Good source of plant food.;edible
66be73fb77e4690f2ba1e7ee;forest;Jungle, water, animals;jungle
66be73fb77e4690f2ba1e7ee;forest;Trees, wildlife, grass;ecosystem
66be73fb77e4690f2ba1e7ee;forest;Dirt, roots, parks;parks
66be73fb77e4690f2ba1e7ee;forest;Shelter, adventure;shelter
66be73fb77e4690f2ba1e7ee;forest;Monkeys, snakes, birds;wildlife
66be73fb77e4690f2ba1e7ee;forest;Smell, burning, wildfires;wildfires
560379c9e372c00011bd4a90;grass;thousands of species of grass;species
560379c9e372c00011bd4a90;grass;highly adaptable and can grow in a wide range of environments;adaptability
560379c9e372c00011bd4a90;grass;can regenerate quickly after being cut;regrowth
560379c9e372c00011bd4a90;grass;grows in clusters;cluster growth
560379c9e372c00011bd4a90;grass;provides habitat and food for a variety of animals;ecological role
560379c9e372c00011bd4a90;grass;has a fibrous root system;roots
5c952f252e2e320019b1aa7b;grass;Photosynthesis;photosynthesis
5c952f252e2e320019b1aa7b;grass;Reproduction;reproduction
5c952f252e2e320019b1aa7b;grass;Herbaceous Plant;herbaceous
5c952f252e2e320019b1aa7b;grass;Root System;roots
5c952f252e2e320019b1aa7b;grass;Ecosystem Role;ecological role
5c952f252e2e320019b1aa7b;grass;Root System;roots
5eaf585e8a9edb65a576c008;grass;is tipically green;green
5eaf585e8a9edb65a576c008;grass;should be taken care off;maintenance
5eaf585e8a9edb65a576c008;grass;they are common on all parks;parks
5eaf585e8a9edb65a576c008;grass;is alive;life
5eaf585e8a9edb65a576c008;grass;has a particular smell when is wet;fragance
5eaf585e8a9edb65a576c008;grass;very important part of our ecosystem;ecological role
5fb9eb323531776e460fe5e0;grass;Grass is green;green
5fb9eb323531776e460fe5e0;grass;Grass is soft and feels good to walk on;soft
5fb9eb323531776e460fe5e0;grass;Grass is food to many insects, bugs, and birds;insects
5fb9eb323531776e460fe5e0;grass;Grass is grounding on bare feet;bare feet
5fb9eb323531776e460fe5e0;grass;Grass can provide good soil for growing vegetables;soil health
5fb9eb323531776e460fe5e0;grass;Grass is lawn;lawn
60bae09961af203bacbbd937;grass;green;green
60bae09961af203bacbbd937;grass;rough;rough
60bae09961af203bacbbd937;grass;long;length
60bae09961af203bacbbd937;grass;allergy irritation;allergen
60bae09961af203bacbbd937;grass;fire hazard;fire risk
60bae09961af203bacbbd937;grass;beautiful;beauty
60ff3613da8baf747efb64d4;grass;Can be tall or short;length
60ff3613da8baf747efb64d4;grass;Often mowed down for human use;mowing
60ff3613da8baf747efb64d4;grass;Home for bugs;insects
60ff3613da8baf747efb64d4;grass;Protects the soil;soil health
60ff3613da8baf747efb64d4;grass;Soft;soft
60ff3613da8baf747efb64d4;grass;Many different species;species
61bb370140db417c1a138984;grass;It provides food for various wildlife;food source
61bb370140db417c1a138984;grass;It is a part of the nature;nature
61bb370140db417c1a138984;grass;It can grow in different places;adaptability
61bb370140db417c1a138984;grass;Grass can prevent soil erosion;soil health
61bb370140db417c1a138984;grass;Grass can be found everywhere on earth;ubiquity
61bb370140db417c1a138984;grass;Grass is commonly used for sports fields;sports
633123ac6586455bafd87628;grass;Grass can be found on most places on earth;ubiquity
633123ac6586455bafd87628;grass;Grass grows in the ground.;ground
633123ac6586455bafd87628;grass;Grass is green;green
633123ac6586455bafd87628;grass;Grass is a natural food source for many animals.;food source
633123ac6586455bafd87628;grass;People plant grass in their yards.;lawn
633123ac6586455bafd87628;grass;Grass can grow very tall if unkept.;length
65ce5d8d0219b79ced7729cd;grass;green;green
65ce5d8d0219b79ced7729cd;grass;weeds;weeds
65ce5d8d0219b79ced7729cd;grass;dried;dried
65ce5d8d0219b79ced7729cd;grass;itchy;allergen
65ce5d8d0219b79ced7729cd;grass;needs to be cut;mowing
65ce5d8d0219b79ced7729cd;grass;dandoleins;weeds
660f47622d59323a7b9d0aef;grass;Flowers;flowers
660f47622d59323a7b9d0aef;grass;Bugs;insects
660f47622d59323a7b9d0aef;grass;Happy Dogs Rolling in the Grass;dogs
660f47622d59323a7b9d0aef;grass;Clovers;weeds
660f47622d59323a7b9d0aef;grass;Morning Dew;dew
660f47622d59323a7b9d0aef;grass;Green Healthy Grass;healthy
664a4648a07bac3059d69442;grass;green;green
664a4648a07bac3059d69442;grass;weeds growing in it;weeds
664a4648a07bac3059d69442;grass;flowers growing in it;flowers
664a4648a07bac3059d69442;grass;the grass getting tall and needing to be mowed;mowing
664a4648a07bac3059d69442;grass;print marks from objects laying in grass;marks
664a4648a07bac3059d69442;grass;wildlife eating it;food source
665fc8123159edac3b65bd62;grass;Bugs;insects
665fc8123159edac3b65bd62;grass;Green;green
665fc8123159edac3b65bd62;grass;Spiders;insects
665fc8123159edac3b65bd62;grass;Snakes;animals
665fc8123159edac3b65bd62;grass;Deer;animals
665fc8123159edac3b65bd62;grass;Microworld;microworld
6667f51b2d41bb1d4f8be618;grass;Widespread distribution;ubiquity
6667f51b2d41bb1d4f8be618;grass;Diverse species;species
6667f51b2d41bb1d4f8be618;grass;Herbaceous plants;herbaceous
6667f51b2d41bb1d4f8be618;grass;Adaptability;adaptability
6667f51b2d41bb1d4f8be618;grass;Important food source;food source
6667f51b2d41bb1d4f8be618;grass;Erosion control;soil health
66686fb41f69d46386c65fce;grass;Many colors;colors
66686fb41f69d46386c65fce;grass;Plants;plant
66686fb41f69d46386c65fce;grass;Bugs;insects
66686fb41f69d46386c65fce;grass;Food;food source
66686fb41f69d46386c65fce;grass;Bed;laying
66686fb41f69d46386c65fce;grass;Fire;fire risk
667829b2f9e8b9279fe737e9;grass;green;green
667829b2f9e8b9279fe737e9;grass;grows;growth
667829b2f9e8b9279fe737e9;grass;"can be wild or ""domesticated"" ie in people's yards";adaptability
667829b2f9e8b9279fe737e9;grass;wild grasses can be source of food for wildlfe;food source
667829b2f9e8b9279fe737e9;grass;helps the ecosystem;ecological role
667829b2f9e8b9279fe737e9;grass;provides oxygen;oxygen production
669fb915167d6c4b8e71dbfb;grass;Seasonal changes: Grass growth and color can change with the seasons, with many grasses going dormant during winter months.;seasonal change
669fb915167d6c4b8e71dbfb;grass;Oxygen production: Like all plants, grass produces oxygen as a byproduct of photosynthesis.;oxygen production
669fb915167d6c4b8e71dbfb;grass;Ecological importance: Grass provides food and habitat for many animals, from insects to grazing mammals.;ecological role
669fb915167d6c4b8e71dbfb;grass;Diverse species: There are over 10,000 known species of grass, ranging from tall grasses like bamboo to short grasses like blue grama.;species
669fb915167d6c4b8e71dbfb;grass;Soil stabilization: Grass roots help hold soil in place, preventing erosion and landslides.;soil health
669fb915167d6c4b8e71dbfb;grass;Widespread distribution: Grass is found on every continent and in almost every environment, from tropical to arctic regions.;ubiquity
66a1b8558cf45402c2231f1d;grass;It is almost everywhere;ubiquity
66a1b8558cf45402c2231f1d;grass;It indicates life;life
66a1b8558cf45402c2231f1d;grass;It is abundant;abundance
66a1b8558cf45402c2231f1d;grass;It can grow wild;adaptability
66a1b8558cf45402c2231f1d;grass;It is a good resting area;resting
66a1b8558cf45402c2231f1d;grass;It nourishes animals;food source
66a94c224273fab59f0b2c71;grass;Contains chlorophyll for photosynthesis.;photosynthesis
66a94c224273fab59f0b2c71;grass;Forms dense tufts or patches.;cluster growth
66a94c224273fab59f0b2c71;grass;Typically remains close to the ground.;growth
66a94c224273fab59f0b2c71;grass;Features long, thin blades.;length
66a94c224273fab59f0b2c71;grass;Needs sunlight for growth.;sunlight
66a94c224273fab59f0b2c71;grass;Supports various wildlife and insects.;ecological role
66b38dfd2ee8833d736e4eb4;grass;is green;green
66b38dfd2ee8833d736e4eb4;grass;is used for feeding;food source
66b38dfd2ee8833d736e4eb4;grass;is everywhere;ubiquity
66b38dfd2ee8833d736e4eb4;grass;is naturally occuring;natural
66b38dfd2ee8833d736e4eb4;grass;cannot be eaten by humans;inedible
66b38dfd2ee8833d736e4eb4;grass;in farms;agriculture
66b635dca3342be8bcf8a928;grass;plant;plant
66b635dca3342be8bcf8a928;grass;photosynthesis;photosynthesis
66b635dca3342be8bcf8a928;grass;reproduction;reproduction
66b635dca3342be8bcf8a928;grass;biodegradable;biodegradable
66b635dca3342be8bcf8a928;grass;water requirements;needs water
66b635dca3342be8bcf8a928;grass;growth;growth
66bce9c6697172946d3ec031;grass;Green;green
66bce9c6697172946d3ec031;grass;Useless for humans to use for a lawn, we cannot eat it;inedible
66bce9c6697172946d3ec031;grass;Useful in native habitats for preventing soil erosion;soil health
66bce9c6697172946d3ec031;grass;Grazing cows;grazing
66bce9c6697172946d3ec031;grass;Open prairie;grass
66bce9c6697172946d3ec031;grass;Unruly;untamed
66c65480c7bbaea3315697a1;grass;camouflage;camouflage
66c65480c7bbaea3315697a1;grass;water collector;water
66c65480c7bbaea3315697a1;grass;provides cool spot;shade
66c65480c7bbaea3315697a1;grass;ground cover;ground
66c65480c7bbaea3315697a1;grass;not trees;ground
66c65480c7bbaea3315697a1;grass;low lying cover;ground
66cb97897f96f55dc61a0213;grass;grass are green;green
66cb97897f96f55dc61a0213;grass;grass are eaten by animals;food source
66cb97897f96f55dc61a0213;grass;Grass are not as big as trees;size
66cb97897f96f55dc61a0213;grass;grass are used for decorating;beauty
66cb97897f96f55dc61a0213;grass;Grass are home to little insects;insects
66cb97897f96f55dc61a0213;grass;Grass reduces green house effect;carbon storage
5b44d567eb64c200015baca0;green;signals new life;new life
5b44d567eb64c200015baca0;green;common in spring and summer on trees;spring
5b44d567eb64c200015baca0;green;can be used by animals to chameoflouge;camouflage
5b44d567eb64c200015baca0;green;can signify something is not ripe yet;ripeness
5b44d567eb64c200015baca0;green;is common;common
5b44d567eb64c200015baca0;green;lack of green can indicate end of the growth season;seasonal change
5ddcd77f23f9f1c2c45d6c18;green;is the result of chlorophyll in plants;chlorophyll
5ddcd77f23f9f1c2c45d6c18;green;the color of several minerals;minerals
5ddcd77f23f9f1c2c45d6c18;green;a predominate color of amphibians;amphibian color
5ddcd77f23f9f1c2c45d6c18;green;a predominate color of reptiles;reptile
5ddcd77f23f9f1c2c45d6c18;green;a common color of insects;insects
5ddcd77f23f9f1c2c45d6c18;green;algae blooms;algae
60ff3613da8baf747efb64d4;green;Natural;natural
60ff3613da8baf747efb64d4;green;chlorophyll;chlorophyll
60ff3613da8baf747efb64d4;green;Vital for photosynthesis;photosynthesis
60ff3613da8baf747efb64d4;green;Common;common
60ff3613da8baf747efb64d4;green;Many different shades;shade
60ff3613da8baf747efb64d4;green;Most plants have some green on them;plant
62aa325191aac4ab446f13e6;green;leafy;leafs
62aa325191aac4ab446f13e6;green;natural;natural
62aa325191aac4ab446f13e6;green;healthy;healthy
62aa325191aac4ab446f13e6;green;summer / spring;spring
62aa325191aac4ab446f13e6;green;mature;maturity
62aa325191aac4ab446f13e6;green;camoflague;camouflage
63e5257dc5aceb22cee2ddf1;green;Trees;trees
63e5257dc5aceb22cee2ddf1;green;grass;grass
63e5257dc5aceb22cee2ddf1;green;A forest full of trees and unmanned land.;forest
63e5257dc5aceb22cee2ddf1;green;Vitality;vitality
63e5257dc5aceb22cee2ddf1;green;Growth;growth
63e5257dc5aceb22cee2ddf1;green;Healthy land;healthy
64de1dc625bd889292e88fb2;green;everywhere;ubiquity
64de1dc625bd889292e88fb2;green;signifies health;healthy
64de1dc625bd889292e88fb2;green;grows in summer;summer
64de1dc625bd889292e88fb2;green;goes away in winter;winter
64de1dc625bd889292e88fb2;green;helps plants photosynthesize;photosynthesis
64de1dc625bd889292e88fb2;green;very pretty;beauty
656083eb366411e4a862f58c;green;Most foliage is green;foliage
656083eb366411e4a862f58c;green;Green means life and growth;growth
656083eb366411e4a862f58c;green;Green is comforting in nature;positive emotion
656083eb366411e4a862f58c;green;Nature is green primarily in warm months;summer
656083eb366411e4a862f58c;green;The absence of greenery means it is getting colder;winter
656083eb366411e4a862f58c;green;Healthy grass is green;grass
65e36bdfc024b2bf0a9b706e;green;plants;plant
65e36bdfc024b2bf0a9b706e;green;alive;vitality
65e36bdfc024b2bf0a9b706e;green;food;food
65e36bdfc024b2bf0a9b706e;green;shelter;shelter
65e36bdfc024b2bf0a9b706e;green;cover;cover
65e36bdfc024b2bf0a9b706e;green;oxygen;oxygen
660995c628f9390d8b2ba235;green;Grass;grass
660995c628f9390d8b2ba235;green;Trees;trees
660995c628f9390d8b2ba235;green;Clean;clean
660995c628f9390d8b2ba235;green;Lively;vitality
660995c628f9390d8b2ba235;green;Life source;vitality
660995c628f9390d8b2ba235;green;Edible;edible
66294cab168fcf0983e95f42;green;color of leaves;leaf color
66294cab168fcf0983e95f42;green;summer grass;seasonal change
66294cab168fcf0983e95f42;green;certain animals change to green to conceal themselves;camouflage
66294cab168fcf0983e95f42;green;many flower stems are green;green
66294cab168fcf0983e95f42;green;color of frogs;amphibian color
66294cab168fcf0983e95f42;green;polluted waters can be green;algae
663ba8cfb0cabd4cfa5bf598;green;provides natural balance;balance
663ba8cfb0cabd4cfa5bf598;green;improves environmental health;healthy
663ba8cfb0cabd4cfa5bf598;green;fresh environment;freshness
663ba8cfb0cabd4cfa5bf598;green;pure and clean vegetation;clean
663ba8cfb0cabd4cfa5bf598;green;biodiversity;biodiversity
663ba8cfb0cabd4cfa5bf598;green;high degree of photosynthesis;photosynthesis
663f558889f2441837da5833;green;Associated with plants and vegetation;plant
663f558889f2441837da5833;green;Dominant color in forests and landscapes;forest
663f558889f2441837da5833;green;Symbolizes balance and nature's cycles;balance
663f558889f2441837da5833;green;Linked to eco-friendliness and sustainability;sustainability
663f558889f2441837da5833;green;Calming and soothing color;positive emotion
663f558889f2441837da5833;green;Represents growth and harmony;growth
664252d4a599b06b914bfcd8;green;chlorophis in plants;chlorophyll
664252d4a599b06b914bfcd8;green;the general color of land as seen from space;earth color
664252d4a599b06b914bfcd8;green;a way of living that produces as little polutiants as you can;eco-friendly
664252d4a599b06b914bfcd8;green;is the best sign of life on earth as seen from space;vitality
664252d4a599b06b914bfcd8;green;hold water;water retention
664252d4a599b06b914bfcd8;green;the most comon color on earth that occurs naturaly;natural
66460c94a036f2e37950994d;green;chlorophyll;chlorophyll
66460c94a036f2e37950994d;green;vegetation;vegetation
66460c94a036f2e37950994d;green;healthy growth;healthy
66460c94a036f2e37950994d;green;photosynthesis;photosynthesis
66460c94a036f2e37950994d;green;ecosystem;ecosystem
66460c94a036f2e37950994d;green;health of the environment;healthy
664cd2ad9890dd0635623687;green;grass;grass
664cd2ad9890dd0635623687;green;trees;trees
664cd2ad9890dd0635623687;green;health;healthy
664cd2ad9890dd0635623687;green;thriving;vitality
664cd2ad9890dd0635623687;green;beautiful environment;beauty
664cd2ad9890dd0635623687;green;some animals;animals
664d1b368228bb6de28e1808;green;get their color from chlorophyll;chlorophyll
664d1b368228bb6de28e1808;green;are usually plants with leaves;plant
664d1b368228bb6de28e1808;green;trees are usually green during the spring and summer;spring
664d1b368228bb6de28e1808;green;bushes are typically green;bushes
664d1b368228bb6de28e1808;green;grass is typically green;grass
664d1b368228bb6de28e1808;green;a lot of insects and animals eat leaves which are green;leaves
6670c1f3b2f38a44e95e40e9;green;Trees;trees
6670c1f3b2f38a44e95e40e9;green;Grass;grass
6670c1f3b2f38a44e95e40e9;green;Plants;plant
6670c1f3b2f38a44e95e40e9;green;Gardens;gardens
6670c1f3b2f38a44e95e40e9;green;Apples;apples
6670c1f3b2f38a44e95e40e9;green;Forests;forest
6682815cb709d276088344b9;green;Green is a sign of wealth;wealth
6682815cb709d276088344b9;green;Green is a sign of love;love
6682815cb709d276088344b9;green;Green is a sign of love;love
6682815cb709d276088344b9;green;Green is a color;green
6682815cb709d276088344b9;green;Green beautify nature;beauty
6682815cb709d276088344b9;green;Green is a light;light
669fb915167d6c4b8e71dbfb;green;Earthy tone: Green is an earthy tone, connecting us to the natural world.;earth color
669fb915167d6c4b8e71dbfb;green;Healing: Green is associated with healing, as it's believed to have a soothing effect on the eyes and mind;healing
669fb915167d6c4b8e71dbfb;green;Abundance: Green signifies abundance, prosperity, and lushness in natural environments;abundance
669fb915167d6c4b8e71dbfb;green;Freshness: Green represents freshness, youth, and vitality in nature.;freshness
669fb915167d6c4b8e71dbfb;green;Camouflage: Green is a common color for animal camouflage, helping creatures blend into their surroundings.;camouflage
669fb915167d6c4b8e71dbfb;green;Symbolism: Green symbolizes life, renewal, and fertility in many cultures.;vitality
66a1b8558cf45402c2231f1d;green;It is synonymous with nature;natural
66a1b8558cf45402c2231f1d;green;It is the color of leaves;leaf color
66a1b8558cf45402c2231f1d;green;It usually indicates eco-friendly;eco-friendly
66a1b8558cf45402c2231f1d;green;It is the color of leaves that cover the earth;leaf color
66a1b8558cf45402c2231f1d;green;It indicates vitality;vitality
66a1b8558cf45402c2231f1d;green;It connotates a healthy forest;forest
66a94c224273fab59f0b2c71;green;Found in plants due to chlorophyll.;chlorophyll
66a94c224273fab59f0b2c71;green;Associated with healthy, growing vegetation.;vegetation
66a94c224273fab59f0b2c71;green;Common color of plant foliage.;leaf color
66a94c224273fab59f0b2c71;green;Represents harmony and equilibrium.;balance
66a94c224273fab59f0b2c71;green;Dominant color in natural landscapes.;green
66a94c224273fab59f0b2c71;green;Ranges from pale to dark green.;shade
66bce9c6697172946d3ec031;green;Clean;clean
66bce9c6697172946d3ec031;green;Low carbon footbprint;eco-friendly
66bce9c6697172946d3ec031;green;Organi;organic
66bce9c6697172946d3ec031;green;Untainted;clean
66bce9c6697172946d3ec031;green;The original state of things;natural
66bce9c6697172946d3ec031;green;Unspoiled by humans;unspoiled
560379c9e372c00011bd4a90;lake;can affect water levels and the behavior of aquatic life;aquatic life
560379c9e372c00011bd4a90;lake;experience seasonal changes;seasonal change
560379c9e372c00011bd4a90;lake;play a key role in nutrient cycling;nutrient cycling
560379c9e372c00011bd4a90;lake;serving as reservoirs for aquatic ecosystems;ecological role
560379c9e372c00011bd4a90;lake;can vary greatly in depth;depth
560379c9e372c00011bd4a90;lake;can influence the types of plants and animals that live in them;ecological role
5c952f252e2e320019b1aa7b;lake;Body of Water;body of water
5c952f252e2e320019b1aa7b;lake;Ecosystem;ecosystem
5c952f252e2e320019b1aa7b;lake;Depth Variation;depth
5c952f252e2e320019b1aa7b;lake;Water Levels;water levels
5c952f252e2e320019b1aa7b;lake;Surrounded by Land;landlocked
5c952f252e2e320019b1aa7b;lake;Nutrient Cycling;nutrient cycling
5de56b9deda9320ecb83f522;lake;water;water
5de56b9deda9320ecb83f522;lake;fishing;fishing
5de56b9deda9320ecb83f522;lake;boating activities;boating
5de56b9deda9320ecb83f522;lake;fish;fish
5de56b9deda9320ecb83f522;lake;body of water;body of water
5de56b9deda9320ecb83f522;lake;fresh water;freshwater
5eaf585e8a9edb65a576c008;lake;is its own ecosystem;ecosystem
5eaf585e8a9edb65a576c008;lake;water source for animals;water source
5eaf585e8a9edb65a576c008;lake;helps cool down the area;climate influence
5eaf585e8a9edb65a576c008;lake;home of many animals;animals
5eaf585e8a9edb65a576c008;lake;full of water;water
5eaf585e8a9edb65a576c008;lake;are cool;cool
5fb9eb323531776e460fe5e0;lake;Lakes are made from streams and creaks;water source
5fb9eb323531776e460fe5e0;lake;Lakes house fish;fish
5fb9eb323531776e460fe5e0;lake;Lakes give people a place too cool off and swim;swimming
5fb9eb323531776e460fe5e0;lake;Lakes can be so big they look like oceans;size variation
5fb9eb323531776e460fe5e0;lake;Lakes are fresh water generally;freshwater
5fb9eb323531776e460fe5e0;lake;Lakes can be shallow or deep;depth
60bae09961af203bacbbd937;lake;large;large
60bae09961af203bacbbd937;lake;water source;water source
60bae09961af203bacbbd937;lake;fun;recreation
60bae09961af203bacbbd937;lake;calming;calming
60bae09961af203bacbbd937;lake;refreshing;refreshing
60bae09961af203bacbbd937;lake;fishing source;fishing
60f764081e56258bdc779cc4;lake;Fresh water;freshwater
60f764081e56258bdc779cc4;lake;Provides recreational fishing;fishing
60f764081e56258bdc779cc4;lake;Freezes over in cold environments;freezing
60f764081e56258bdc779cc4;lake;Provides a home to a multitude of species of fish;ecological role
60f764081e56258bdc779cc4;lake;Provides food to animal species that rely on aquatic species;ecological role
60f764081e56258bdc779cc4;lake;Gives humans and animals water to stay alive;water source
63af5c586c05eee8c3d03730;lake;Water;water
63af5c586c05eee8c3d03730;lake;Supports wildlife;wildlife
63af5c586c05eee8c3d03730;lake;Refuge for birds;bird
63af5c586c05eee8c3d03730;lake;Water for animals;water source
63af5c586c05eee8c3d03730;lake;Supports microscopic organisms;microscopic organisms
63af5c586c05eee8c3d03730;lake;Often undervalued;undervalued
6501fa22f5070cd868ef3555;lake;Fun to swim in but can be dangerous;swimming
6501fa22f5070cd868ef3555;lake;Home to bass;fish
6501fa22f5070cd868ef3555;lake;Beautiful to view from above;beauty
6501fa22f5070cd868ef3555;lake;Great for boating and water skiing;boating
6501fa22f5070cd868ef3555;lake;Covers lots of surface area;large
6501fa22f5070cd868ef3555;lake;Not typically deep;shallow
65ce5d8d0219b79ced7729cd;lake;body of water;body of water
65ce5d8d0219b79ced7729cd;lake;still;still water
65ce5d8d0219b79ced7729cd;lake;trees;trees
65ce5d8d0219b79ced7729cd;lake;kayak;boating
65ce5d8d0219b79ced7729cd;lake;lake house;lakehouse
65ce5d8d0219b79ced7729cd;lake;fishing;fishing
660995c628f9390d8b2ba235;lake;Wet;water
660995c628f9390d8b2ba235;lake;Deep;depth
660995c628f9390d8b2ba235;lake;Home for fish;fish
660995c628f9390d8b2ba235;lake;Swimmable;swimming
660995c628f9390d8b2ba235;lake;No sharks;safe
660995c628f9390d8b2ba235;lake;Waves;waves
663ba8cfb0cabd4cfa5bf598;lake;still water characteristics;still water
663ba8cfb0cabd4cfa5bf598;lake;defines boundary;landlocked
663ba8cfb0cabd4cfa5bf598;lake;influence on climate of the area;climate influence
663ba8cfb0cabd4cfa5bf598;lake;seasonal variation;seasonal change
663ba8cfb0cabd4cfa5bf598;lake;recreational values;recreation
663ba8cfb0cabd4cfa5bf598;lake;possesses fresh water;freshwater
664cd2ad9890dd0635623687;lake;blue;blue
664cd2ad9890dd0635623687;lake;can swim without sharks;swimming
664cd2ad9890dd0635623687;lake;beach;beach
664cd2ad9890dd0635623687;lake;fun day out with friends;fun
664cd2ad9890dd0635623687;lake;large;large
664cd2ad9890dd0635623687;lake;safe;safe
665fc8123159edac3b65bd62;lake;Water;water
665fc8123159edac3b65bd62;lake;Light Breeze;breeze
665fc8123159edac3b65bd62;lake;Fish;fish
665fc8123159edac3b65bd62;lake;Otters;otter
665fc8123159edac3b65bd62;lake;Trees;trees
665fc8123159edac3b65bd62;lake;Storms;storms
6667f51b2d41bb1d4f8be618;lake;Body of fresh or saltwater;body of water
6667f51b2d41bb1d4f8be618;lake;Landlocked;landlocked
6667f51b2d41bb1d4f8be618;lake;Still.or slow-moving water;still water
6667f51b2d41bb1d4f8be618;lake;Supports aquatic life;ecological role
6667f51b2d41bb1d4f8be618;lake;Water cycle component;water cycle
6667f51b2d41bb1d4f8be618;lake;Geological formation;geology
66686fb41f69d46386c65fce;lake;Big;large
66686fb41f69d46386c65fce;lake;Small;small
66686fb41f69d46386c65fce;lake;Water;water
66686fb41f69d46386c65fce;lake;Biodiversity;biodiversity
66686fb41f69d46386c65fce;lake;Pollution;pollution
66686fb41f69d46386c65fce;lake;Clean;clean
6679905506808a522a2451f2;lake;fish;fish
6679905506808a522a2451f2;lake;water;water
6679905506808a522a2451f2;lake;algea;algae
6679905506808a522a2451f2;lake;still;still water
6679905506808a522a2451f2;lake;boat;boating
6679905506808a522a2451f2;lake;swimming;swimming
6690658efa35318b0683ce00;lake;fresh water;freshwater
6690658efa35318b0683ce00;lake;contained by land;landlocked
6690658efa35318b0683ce00;lake;feeds rivers and streams;water source
6690658efa35318b0683ce00;lake;self-contained;contained
6690658efa35318b0683ce00;lake;home of various species;species
6690658efa35318b0683ce00;lake;deep water;depth
66ae4e1667d582012b15e0e9;lake;blue;blue
66ae4e1667d582012b15e0e9;lake;natural;natural
66ae4e1667d582012b15e0e9;lake;large and deep;depth
66ae4e1667d582012b15e0e9;lake;contain wildlife;wildlife
66ae4e1667d582012b15e0e9;lake;replenished by rain, and levels can get too high;rain
66ae4e1667d582012b15e0e9;lake;clean;clean
66afdf5757a1da7fe13a8dbe;lake;Is a part of a water bodies;water body
66afdf5757a1da7fe13a8dbe;lake;Helps animals to drink;water source
66afdf5757a1da7fe13a8dbe;lake;Covers half of the earth;large
66afdf5757a1da7fe13a8dbe;lake;Helps nature;natural
66afdf5757a1da7fe13a8dbe;lake;Adds up to nature;natural
66afdf5757a1da7fe13a8dbe;lake;Lake contains fishes;fish
66b8a7b81de82a46557b0943;lake;Support ecosystem;ecological role
66b8a7b81de82a46557b0943;lake;Fresh water;freshwater
66b8a7b81de82a46557b0943;lake;It a still water;still water
66b8a7b81de82a46557b0943;lake;Is a body of water;body of water
66b8a7b81de82a46557b0943;lake;can be used by humans;recreation
66b8a7b81de82a46557b0943;lake;Lakes often experience seasonal changes, such as freezing in winter in colder climates;seasonal change
66bd6df5c20bfcfccf9219da;lake;water;water
66bd6df5c20bfcfccf9219da;lake;boat;boating
66bd6df5c20bfcfccf9219da;lake;wide;large
66bd6df5c20bfcfccf9219da;lake;deep;depth
66bd6df5c20bfcfccf9219da;lake;cold;cold
66bd6df5c20bfcfccf9219da;lake;beautiful;beauty
66c4ef5e494f7f3b8fb3e78a;lake;Water body;body of water
66c4ef5e494f7f3b8fb3e78a;lake;Has an ecosystem;ecosystem
66c4ef5e494f7f3b8fb3e78a;lake;Gets water from another source;water source
66c4ef5e494f7f3b8fb3e78a;lake;Freshwater;freshwater
66c4ef5e494f7f3b8fb3e78a;lake;Provides extracurricular nature related activities such as swimming, fishing, etc.;recreation
66c4ef5e494f7f3b8fb3e78a;lake;Can be natural or man-made.;natural
66cb3c445f437327d8953c0b;lake;still;still water
66cb3c445f437327d8953c0b;lake;fish;fish
66cb3c445f437327d8953c0b;lake;life;life
66cb3c445f437327d8953c0b;lake;peace;calming
66cb3c445f437327d8953c0b;lake;souce of water;water source
66cb3c445f437327d8953c0b;lake;rocks;rocks
5b2812458ecf3f000161aca7;leaf;changing;seasonal change
5b2812458ecf3f000161aca7;leaf;green or orange or red;color change
5b2812458ecf3f000161aca7;leaf;from deciduous trees;deciduous
5b2812458ecf3f000161aca7;leaf;can be poisonous;toxic
5b2812458ecf3f000161aca7;leaf;make good compost;compost
5b2812458ecf3f000161aca7;leaf;very old fashioned toilet paper;toilet paper
6044dfc230e44b5793804ba6;leaf;a plant;plant
6044dfc230e44b5793804ba6;leaf;something that grows from a plant;plant part
6044dfc230e44b5793804ba6;leaf;a plant structure;plant part
6044dfc230e44b5793804ba6;leaf;a part of plant anatomy;plant part
6044dfc230e44b5793804ba6;leaf;is green much of the time;green
6044dfc230e44b5793804ba6;leaf;a piece of a plant;plant part
60bae09961af203bacbbd937;leaf;crunchy;texture
60bae09961af203bacbbd937;leaf;beautiful;beauty
60bae09961af203bacbbd937;leaf;food for worms;food source
60bae09961af203bacbbd937;leaf;messy;messy
60bae09961af203bacbbd937;leaf;brown;brown
